"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Tarragona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Novallar de Cunit,Calle,Osona,s/n,43881,Cunit,977 67 62 20,Privada,146,www.novallar.org/novallarpublic/residencies/cunit,"41,201800","1,640220",09/04/2019
Residència Santa Anna,Calle,Rosselles,4,43881,Cunit,977 67 23 17 / 977 67 22 71,Privada,35,www.rsanna.com,"41,193861","1,614910",04/04/2019
Residencia de 3ª edad L'Alzina,Calle,Salvador Nonell,8,43881,Cunit,977 16 02 16,Privada,52,laalzina.com,"41,200110","1,617884",17/07/2013
Residencia L'Onada Deltebre,Calle,Madrid,s/n,43580,Deltebre,977 48 39 75,Privada,95,www.lonada.com/centros/informacion/deltebre/,"40,722671","0,729073",08/04/2019
Residència Jaume I,Calle,Sant Vicenç de Paül,20,43440,Espluga de Francolí (L'),977 87 04 46,Pública autonómica,80,,"41,394915","1,104003",12/07/2017
Residència Les Vinyes,Avenida,Josep M. Gich,3,43730,Falset,977 83 18 18,Privada,135,www.bastondeoro.com/residencia-les-vinyes.html,"41,142676","0,820563",06/07/2017
Residència per a gent gran Flix - Escoles Velles,Calle,Escoles,39,43750,Flix,977 41 17 61,Pública autonómica,90,,"41,228807","0,546778",05/07/2017
Residència assistida de Gandesa,Carretera,de Bot,3,43780,Gandesa,977 42 16 40,Pública autonómica,54,,"41,051157","0,435267",12/07/2017
Geriàtric Guiamets,Avenida,de la Carretera,55,43777,Guiamets (Els),977 41 30 20,Privada,34,,"41,101171","0,754032",08/04/2019
Centro Gerontológico Llorenç del Penedès,Calle,del Prosset,15,43712,Llorenç del Penedès,977 67 78 79,Privada,121,www.vitaliahome.es/project/vitalia-llorenc,"41,276015","1,535640",25/04/2019
Residencia Montblanc,Calle,Aguiló,1,43400,Montblanc,977 86 32 86,Privada,60,residenciamontblanc.es,"41,376816","1,164397",08/04/2019
Residència assistida de la Conca de Barberà,Avenida,Manuel Ribè,46 - 48,43400,Montblanc,977 86 11 36,Pública autonómica,70,,"41,372981","1,158117",03/05/2018
Residència Natzaret,Calle,Maria Miracle Descàrrega,8,43740,Móra d'Ebre,977 40 08 81 / 977 40 09 31,Pública autonómica,78,,"41,084955","0,633417",10/07/2017
Residencia de Móra la Nova,Avenida,de la Estación,s/n,43770,Móra la Nova,977 41 41 61,Pública autonómica,30,,"41,106316","0,652191",04/04/2019
Residència Nostrallar,Camino,dels Plans,s/n - Urb. Els Hostalets,43151,Pallaresos (Els),977 62 77 00,Privada,222,www.nostrallar.com,"41,163898","1,269836",08/05/2015
Residència Casa del Poble del Perelló,Avenida,Catalunya,2,43519,Perelló (El),977 49 08 82,Privada sin fin de lucro,76,www.grupsagessa.cat/residencia-davis-casa-del-poble-del-perello,"40,872152","0,712825",04/04/2019
Residencia La Marquesa,Calle,Major,27,43810,Pla de Santa Maria (El),977 63 18 17,Privada,40,www.residencialamarquesa.com,"41,363645","1,289262",03/04/2019
Centro Evangélico FIEIDE de Asistencia a la 3ª Edad,Calle,Cervantes,1,43202,Reus,977 31 45 65,Privada,22,,"41,163326","1,102996",10/04/2019
Asilo de Ancianos - Hermanitas de los Pobres,Paseo,de Sunyer,14,43202,Reus,977 33 86 90,Privada sin fin de lucro,77,,"41,155753","1,101647",24/04/2019
Natura Residencial,Pasaje,Mata,1,43202,Reus,977 32 01 67,Privada,70,www.naturaresidencial.es,"41,161391","1,102610",10/04/2019
Residencia San Jaime,Rambla,Miró,123,43202,Reus,977 34 44 83,Privada,25,,"41,154086","1,113579",23/04/2019
Residència d'avis Generalitat,Avenida,Segle XX,1,43202,Reus,977 31 16 50,Pública autonómica,112,,"41,160619","1,101131",03/04/2019
Residencia d'avis Horts de Miró,Calle,Maria Antònia París,10,43204,Reus,977 31 11 28,Pública local,29,,"41,153790","1,114595",16/01/2019
Residència Passeig Prim,Calle,Baldomer Galofre,3 - 5,43205,Reus,977 31 71 20,Privada,47,residenciapasseigprim.cat,"41,151606","1,103770",13/03/2017
Residència Itaca Fortuny,Calle,Condesito,5,43205,Reus,977 75 52 29,Privada,81,www.residenciesitaca.es/d1/inici.php?web=reus,"41,145741","1,111674",09/04/2019
Residència Maria Fortuny,Calle,Escultor Sunyol,s/n,43205,Reus,977 30 08 68,Privada,64,www.grupsagessa.cat/residencia-davis-maria-fortuny-de-reus,"41,144639","1,111659",11/04/2019
Residència geriàtrica Caliu,Calle,Formentera,14 - bajos,43205,Reus,977 27 25 08 / 622 63 63 40,Privada,18,,"41,146950","1,109931",08/04/2019
Residencia assistida Misercòrdia,Calle,Isabel Villena,2,43205,Reus,977 76 90 80,Privada,148,www.stsgrup.org/es/portfolio/sts-misericordia-es,"41,142315","1,099279",11/04/2019
Residència Itaca - Reus,Calle,Vicaria,8,43205,Reus,977 77 04 42,Privada,74,www.residenciesitaca.es/d1/inici.php?web=reus,"41,145252","1,112078",01/08/2017
Residència Roger de Llúria-Reus,Calle,Roger de Llúria,2 - B,43206,Reus,977 92 91 55,Pública autonómica,99,www.fsyc.org/proyectos/residencia-y-centro-de-dia-roger-de-lluria-de-reus/,"41,158143","1,088754",30/07/2017
Residència L'Onada Riudoms,Calle,Molins Nous,68,43330,Riudoms,977 76 88 23,Privada,94,www.lonada.com/centros/informacion/riudoms/,"41,141374","1,055202",07/07/2017
Residència Mirador Barà,Calle,Mirador de Barà,s/n,43883,Roda de Berà,977 65 72 82,Privada,84,www.stsgrup.org/portfolio/sts-bara-es,"41,194900","1,469770",11/07/2017
Residència Barà-Bahía,Calle,Vall d'Aran,7,43883,Roda de Berà,977 80 30 04,Privada,38,www.barabahia.com,"41,167473","1,462663",07/07/2017
Residencia STS Salou,Avenida,Pau Casals,4,43840,Salou,977 38 54 03,Privada,114,www.stsgrup.org/es/porfolio/sts-salou-es,"41,080678","1,127528",12/04/2019
Centre VIMA,Avenida,dels Esports,27,43540,Sant Carles de la Ràpita,977 74 25 06,Privada,143,www.centrevima.com,"40,623776","0,589793",03/08/2017
Hotel residència L'Onada Golden Beach,Avenida,Països Catalans,30,43540,Sant Carles de la Ràpita,977 74 44 36,Privada,136,www.lonada.com/centros/informacion/goldenbeach/,"40,611470","0,585477",14/08/2017
Residencia Nuestra Señora del Carmen,Carretera,de la Llacuna,9,43420,Santa Coloma de Queralt,977 88 07 67,Pública local,70,,"41,535058","1,384727",09/04/2019
Policlínica Comarcal de El Vendrell,Carretera,de El Vendrell,7,43710,Santa Oliva,977 66 06 38 / 977 66 01 40,Privada,24,policlinicacomarcaldelvendrell.es/es/centro-sociosanitario-hospital-de-dia-y-residencia-asistida,"41,226041","1,538456",27/04/2018
Residència El Vilar,Calle,del Vilar,2,43470,Selva del Camp (La),977 84 56 40,Pública local,55,www.grupsagessa.cat/residencia-davis-de-la-selva-del-camp,"41,213130","1,137111",04/04/2019
Residència assistida de La Sénia,Calle,Jaume I,42,43560,Sénia (La),977 57 53 49,Pública autonómica,28,www.lonada.com/centros/informacion/lasenia,"40,636145","0,278298",15/04/2019
Sanitas Residencial Tarragona,Avenida,Catalunya,54,43002,Tarragona,977 25 03 49,Privada,199,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-tarragona,"41,122678","1,246082",04/04/2019
Residència Les Alzines,Avenida,Maria Cristina,17,43002,Tarragona,977 25 13 38,Privada,150,bastondeoro.com/les-alzines,"41,118611","1,252390",04/10/2017
Residència Santa Tecla Ponent,Calle,Menorca,26,43006,Tarragona,977 54 06 78,Privada,110,www.xarxatecla.cat,"41,122603","1,213005",04/04/2019
Residència Mare de Déu de la Mercè,Camino,de la Cuixa,1 - B,43007,Tarragona,977 23 94 00,Pública autonómica,117,,"41,118947","1,261828",03/04/2019
Residència Santa Tecla Llevant,Calle,Joan Fuster,s/n,43007,Tarragona,977 25 80 00,Privada,60,www.xarxatecla.cat/portal/index.php?option=com_content&task=view&id=82&Itemid=79,"41,122201","1,266294",10/07/2017
Fundació Pere Badia,Calle,Pere Badia,2 - 4,43830,Torredembarra,977 64 11 32,Privada,93,www.fpbadia.org,"41,144254","1,401417",04/04/2019
Centre de Serveis L'Onada Tortosa,Calle,Bisbe Serra,6,43500,Tortosa,977 44 32 00,Privada,128,www.lonada.com/centros/informacion/tortosa/,"40,796076","0,524172",08/04/2019
Residencia Diocesana de Ancianos Sant Miquel Arcàngel,Calle,Poeta Vicente García,12,43500,Tortosa,977 44 11 47,Privada,145,,"40,806456","0,523547",23/04/2019
Residència per a gent gran Hospital de la Santa Creu,Paseo,Mossèn Valls,1,43590,Tortosa,977 50 05 33,Pública local,105,,"40,827122","0,510018",04/04/2019
Residència Ulldecona,Avenida,Generalitat,14,43550,Ulldecona,977 57 32 00,Pública local,42,www.lonada.com/centros/informacion/ulldecona,"40,598468","0,441046",24/04/2018
Residencia Casa Montserrat Cuadrada,Calle,Costa Portal Nou,5,43800,Valls,977 60 96 17,Privada sin fin de lucro,52,,"41,282826","1,245352",09/05/2019
Residència Alt Camp,Camino,del Bosc,16,43800,Valls,977 60 02 92,Pública local,90,,"41,286531","1,240847",04/04/2019
Residencia Ballús,Carretera,del Pla de Santa Maria,86,43800,Valls,977 60 63 23,Privada,62,www.residenciaballus.com,"41,291233","1,254262",04/04/2019
Residència Alba,Camino,dels Molins,5,43800,Valls,977 60 71 25,Privada,14,,"41,279056","1,245019",17/07/2017
Residencia Santa Teresa,Calle,Santa Teresa,4,43800,Valls,977 60 93 71,Privada sin fin de lucro,90,residenciasantateresa.org,"41,285782","1,252121",03/04/2019
Residencia Vandellós,Calle,Doctor Alfredo Simón,2,43891,Vandellòs i l'Hospitalet de l'Infant,977 82 41 16,Pública local,15,www.grupsagessa.cat/residencia-davis-lo-parralet-de-vandellos,"41,020702","0,831698",16/01/2019
Residència d'avis La Muntanyeta,Calle,Atzavara,5 - Urb. La Muntanyeta,43700,Vendrell (El),977 66 09 24,Pública local,90,,"41,223154","1,543189",18/04/2019
Residencia Fundació Llar Santa Anna,Calle,Doctor Olivé,5 - 7,43700,Vendrell (El),977 66 06 48,Privada,32,www.llarsantaanna.com,"41,219688","1,535122",23/05/2019
Residència assistida Vila-seca,Calle,Requet de Fèlix,35,43480,Vila-seca,977 39 58 25,Privada,100,www.mutuam.com,"41,110462","1,149287",06/04/2019
