"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Valencia/València, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia San Francisco,Calle,Gomís,53,46870,Ontinyent,962 38 12 85,Privada,75,www.residenciasanfrancisco.com,"38,824841","-0,605051",05/04/2019
Residencia de Nuestra Señora de los Dolores,Calle,Mirador,1,46870,Ontinyent,962 38 03 12,Privada,40,la-benefiencia.com,"38,821334","-0,609857",18/04/2019
La Saleta Ontinyent,Avenida,Vicente Gironés Mora,4,46870,Ontinyent,962 38 90 50,Privada,133,www.lasaleta.com/residencia-personas-mayores-valencia-ontinyent.php,"38,826287","-0,612496",05/05/2015
Centro Residencial Savia Paiporta,,Partida Pascualeta,5,46200,Paiporta,963 97 80 15,Privada,124,saviaresidencias.es/centro-residencial-savia-paiporta,"39,435201","-0,403075",07/10/2019
Residencia de mayores La Cañada,Calle,Número 561,s/n - La Cañada,46182,Paterna,961 32 90 12,Pública autonómica,96,,"39,527100","-0,476190",07/05/2019
Ballesol Valterna,Calle,Melissa,1,46980,Paterna,961 35 65 01,Privada,185,ballesol.es/residencias-para-mayores-en-la-comunidad-valenciana/ballesol-valterna,"39,519269","-0,438206",03/04/2019
Residencia de Tercera Edad La Catedral,Calle,Número 16,28,46980,Paterna,961 32 32 36,Privada,42,,"39,529371","-0,490375",04/10/2018
Residencia La Edad Dorada,Calle,Número Veintinueve,45,46980,Paterna,659 65 73 51,Privada,19,www.residencialaedaddorada.es,"39,529454","-0,483348",14/03/2018
Residencia Amelia Piedras Millán,Plaza,de España,4 - 5,46210,Picanya,961 59 00 28 / 961 59 08 77,Privada,50,www.ameliapiedras.es,"39,435276","-0,433680",27/04/2019
Novaedat Picanya,Camino,Huerto de Mina,s/n - Apdo. de Correos: 26,46210,Picanya,961 51 26 50,Privada,72,www.novaedat.es/es/centros/novaedat-picanya?loc=centro,"39,418137","-0,434191",30/04/2019
Centro Residencial Savia Picassent,Avenida,del Norte,1,46220,Picassent,961 22 19 93,Privada,140,saviaresidencias.es/centro-residencial-savia-picassent,"39,363257","-0,455046",25/04/2019
Centro Sociosanitario San Ramón Senior,Calle,Ponent,s/n,46220,Picassent,961 22 22 20,Privada,140,www.residenciasanramon.es,"39,384223","-0,469944",25/04/2018
La Saleta Conarda,Calle,Jaén,18,46185,Pobla de Vallbona (la),962 76 42 00,Privada,87,www.lasaleta.com/residencia-personas-mayores-valencia-pobla-de-vallbona-la-conarda.php,"39,590428","-0,552904",08/09/2017
Residencia de 3ª edad San Sebastián,Calle,José Antonio,90,46185,Pobla de Vallbona (la),961 66 25 25,Privada,120,www.cglapobla.com,"39,596242","-0,549466",26/09/2017
Residencia de 3ª edad Comunidad de Valencia,Calle,Número 1,s/n - Urb. Montecolorado,46185,Pobla de Vallbona (la),961 66 20 14,Privada,58,www.comunidaddevalencia.com/centro-pobla-vallbona,"39,605525","-0,564555",03/04/2019
Residencia de personas mayores dependientes de Puçol,Calle,Montaña Negra,2,46530,Puçol,961 46 51 59,Pública autonómica,86,,"39,622925","-0,307778",20/09/2017
La Saleta El Puig,Calle,Almenars,25,46540,Puig,961 47 13 90,Privada,140,www.lasaleta.com/residencia-personas-mayores-valencia-el-puig.php,"39,586385","-0,301660",21/09/2017
Centro Residencial Savia El Puig,Carretera,El Puig a Puçol,s/n,46540,Puig,960 11 10 00,Privada,124,saviaresidencias.es/centro-residencial-savia-el-puig,"39,598393","-0,315437",25/04/2019
Residencia El Amparo,Calle,Hernán Cortés,16,46930,Quart de Poblet,961 53 05 60,Privada,52,www.fundacionresidenciaelamparo.com,"39,484090","-0,442375",05/06/2019
Residencia municipal,Avenida,Madrid,8,46930,Quart de Poblet,960 71 09 71,Pública local,46,,"39,483287","-0,452154",03/04/2019
Residencia Mirador,Ronda,9 de Octubre,35,46510,Quartell,962 63 60 33,Privada,,www.residenciamirador.es,"39,734169","-0,262547",04/10/2018
Centro Residencial Savia Quartell,Calle,Dula,4,46510,Quartell,962 63 65 31,Privada,124,saviaresidencias.es/centro-residencial-savia-quartel,"39,737546","-0,261001",25/04/2019
Residencia Quatretonda,Plaza,de la Constitución,2,46837,Quatretonda,962 26 43 63,Privada,29,,"38,946520","-0,405459",04/04/2019
Residencia municipal de 3ª edad Virgen del Milagro,Calle,José María Llopis,24,46138,Rafelbuñol/Rafelbunyol,961 41 15 54,Pública local,90,www.rafelbunyol.es/va/remarasa,"39,586463","-0,335014",08/04/2019
Centro Residencial Savia Requena,Calle,Venta del Moro,2,46340,Requena,963 16 11 44 / 962 30 41 88,Privada,124,saviaresidencias.es/centro-residencial-savia-requena,"39,489638","-1,088661",25/04/2019
Residencia Nuestra Señora de los Dolores,Calle,Verdú Diana,24,46340,Requena,962 30 11 33,Privada sin fin de lucro,105,,"39,485956","-1,097130",28/02/2018
Centro geriátrico 3ª edad Entre Naranjos,Carretera,de Reva a Riba-roja,Km. 3.3,46190,Riba-roja de Túria,962 77 02 98,Privada,67,residenciaentrenaranjos.com,"39,502402","-0,565385",18/04/2019
Centro Geriátrico Edad de Oro,Calle,Piscina,9,46190,Riba-roja de Túria,961 65 50 28,Privada,84,,"39,551934","-0,527608",03/04/2019
Domusvi Monte Arse,Carretera,de Sagunto a Puerto,s/n,46500,Sagunto/Sagunt,962 65 04 22,Privada,144,www.domusvi.es/residencia-mayores-valencia-monte-arse,"39,674541","-0,262788",01/03/2018
Residencia de ancianos Nuestra Señora del Carmen,Calle,Emilio Llopis,12,46500,Sagunto/Sagunt,962 66 01 67 / 962 65 14 68,Privada sin fin de lucro,100,,"39,680910","-0,283733",02/05/2019
Residencia de 3ª edad Puerto Sagunto,Avenida,de la Ribera,4,46520,Sagunto/Sagunt,962 68 34 49,Pública autonómica,100,,"39,666548","-0,229924",12/09/2019
Centro residencial de 3ª edad El Mar,Calle,Pintor Pinazo,35,46520,Sagunto/Sagunt,962 69 81 49,Privada,50,www.residenciaelmar.com,"39,659903","-0,215290",03/04/2019
Residencia de Mayores de San Antonio de Benagéber,Avenida,de Benagéber,s/n,46184,San Antonio de Benagéber,961 35 03 52,Privada,78,www.residenciabenageber.org,"39,562182","-0,501405",15/04/2019
Centro Residencial Savia San Antonio de Benagéber,Carretera,de Valencia a Ademuz,salida 10,46184,San Antonio de Benagéber,961 35 22 08,Privada,124,saviaresidencias.es/centro-residencial-savia-san-antonio-de-benageber,"39,554255","-0,483745",25/04/2019
"Residencia de 3ª edad Colinas de San Antonio, S. L.",Calle,Oroneta,6 - Urb. Colinas de San Antonio,46184,San Antonio de Benagéber,961 35 01 50,Privada,19,www.residenciacolinas.es,"39,553996","-0,489064",05/04/2019
Novaedat Sedaví,Avenida,País Valenciano,18,46910,Sedaví,963 18 62 81 / 963 75 05 06,Privada,121,www.novaedat.es/es/centros/novaedat-sedavi/,"39,424858","-0,377566",05/04/2019
Centro Residencial Savia Silla,Avenida,Alacant,180,46460,Silla,961 21 31 10,Privada,124,saviaresidencias.es/centro-residencial-savia-silla,"39,350237","-0,407982",07/10/2019
Residencia de personas mayores dependientes Silla,Avenida,de la Plana,2,46460,Silla,961 20 21 12 / 961 20 21 54,Pública autonómica,49,,"39,366778","-0,415045",20/08/2013
Bonestar Centre Residencial,Travesía,del Calvari,s/n,46750,Simat de la Valldigna,962 81 00 00,Privada,84,www.bonestar-simat.com,"39,040456","-0,310258",09/04/2019
Residencia Tercera Edad Solimar Sollana,Camino,Estacadora,s/n,46430,Sollana,961 74 25 65,Privada,136,www.solimar.es/project/sollana/,"39,274538","-0,384925",14/09/2017
Residencia hogar Sagrado Corazón de Jesús,Avenida,del Mar,2,46410,Sueca,961 70 02 18,Privada sin fin de lucro,72,,"39,207092","-0,309679",31/12/2011
Sant Hospital - Residencia San José,Calle,Mare de Déu,97,46410,Sueca,961 70 01 03,Pública local,41,,"39,202109","-0,315587",04/04/2019
Residencia de 3ª edad Jaime II,Camino,de la Torre,s/n,46760,Tavernes de la Valldigna,962 88 55 05,Privada,98,,"39,083736","-0,223355",24/04/2019
Residencia Tercera Edad Solimar La Valldigna,Camino,Mareny,s/n,46760,Tavernes de la Valldigna,962 88 40 30,Privada,124,www.solimar.es/centros-tercera-edad-en-valencia/residencias-de-mayores-la-valldigna-valencia,"39,098432","-0,225077",29/05/2019
Residencia de la tercera edad Caroche,Plaza,de la Hispanidad,1,46622,Teresa de Cofrentes,961 89 33 88,Pública local,30,,"39,103712","-1,050718",17/04/2019
Residencia Bonaire,Avenida,Al Vedat,192,46900,Torrent,961 55 67 05,Privada,49,,"39,424199","-0,485009",04/04/2019
Residencia Nuestra Señora de la Estrella,Calle,Alcalá Galiano,2,46900,Torrent,961 55 62 12,Privada,35,www.residencialaestrella.es,"39,409058","-0,488495",14/03/2018
Albalar Residencia,Calle,Angel Guimera,32 - Urb. Cumbres Calicanto,46900,Torrent,961 57 73 03,Privada,50,www.albalar.com,"39,429773","-0,582701",12/04/2019
Residencia Buen Consejo,Calle,Buen Consejo,6 - bajos,46900,Torrent,961 56 31 55 / 961 57 50 48,Privada,19,www.redvalenciana.com/centros/residencia-de-tercera-edad-ntra-sra-del-buen-consejo,"39,441601","-0,464618",12/04/2019
Residencia para personas mayores dependientes El Molí,Calle,Fray Antonio Panes,12,46900,Torrent,961 57 03 30,Privada,50,,"39,440004","-0,458697",22/09/2011
Padre Damián,Calle,La Lluna,19,46900,Torrent,961 57 73 02,Privada,26,www.residenciapadredamian.es,"39,428130","-0,592658",25/04/2018
Residencia de 3ª edad Lope de Rueda,Calle,Lope de Rueda,12,46900,Torrent,961 58 12 09,Privada,50,www.residencialopederueda.com,"39,428755","-0,475712",06/04/2019
Centre de majors Santa Elena,Calle,Padre Méndez,118,46900,Torrent,961 56 55 72,Privada sin fin de lucro,76,www.santaelena-torrent.org,"39,431751","-0,471054",03/04/2019
Residencia tercera edad Casa de Retiro El Salvador,Calle,Paiporta,105 - Urb. Calicanto,46900,Torrent,961 57 73 14,Privada sin fin de lucro,27,www.casaretirosalvador.com,"39,432216","-0,612445",08/04/2019
Residencia de Tercera Edad Centre de Majors el Mas,Calle,Pintor Pedro de Valencia,8,46900,Torrent,961 56 56 47,Privada,74,www.residenciaelmas.com,"39,427538","-0,491064",03/04/2019
Residencia Tercera Edad San Nicolás,Calle,San Nicolás,6,46900,Torrent,961 58 86 68,Privada,48,www.sannicolasresidencia.com,"39,435597","-0,461230",03/04/2019
Residencia Nuestra Señora de Monte Sión,Calle,América,50,46901,Torrent,961 55 72 08,Privada,25,residenciademayoresmontesion.com,"39,407546","-0,493516",05/04/2019
Residencia pública de Torrent,Avenida,La Marxadella,50,46901,Torrent,961 55 61 61,Pública autonómica,106,,"39,424582","-0,476350",03/04/2019
Residencia de tercera edad San Joaquín y Santa Ana,Calle,Pío Baroja,12,46901,Torrent,961 55 03 41,Privada,34,,"39,427878","-0,486725",18/05/2015
Residencia San Juan Bosco,Calle,Rinconada Palleter,5,46901,Torrent,961 56 15 38,Privada,53,,"39,420855","-0,484201",25/05/2018
Residencia Monte-Vedat,Calle,Santa Amalia,9,46901,Torrent,961 56 06 09,Privada,98,www.geriaste.com,"39,418859","-0,474861",11/07/2013
