"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Badajoz, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Hogar club con pisos tutelados de Campanario,Calle,Doctor Marañón,4,06460,Campanario,924 83 11 27,Pública local,30,,"38,864104","-5,612315",25/07/2017
Residencia con pisos tutelados Manuel Labrador Calderón,Calle,Miguel de Cervantes,s/n,06770,Casas de Don Pedro,924 86 46 05,Pública local,32,,"39,106794","-5,328915",09/04/2019
Residencia Virgen de las Candelas,Calle,Espronceda,25,06680,Castilblanco,924 65 43 39,Pública local,48,,"39,288173","-5,091269",10/04/2019
Nuestra Señora del Buensuceso,Calle,Corredera de San Juan,7,06420,Castuera,924 77 24 09,Privada,48,,"38,719637","-5,547465",04/04/2019
Residencia de mayores La Serena,Calle,Yuste,9,06420,Castuera,924 77 25 50 / 924 77 25 73,Pública autonómica,89,,"38,726340","-5,547133",03/04/2019
Residencia de mayores,Calle,Benigno Rollán Barrero,16,06820,Don Álvaro,924 36 69 01,Pública local,20,,"38,844800","-6,276964",13/02/2019
Residencia Santa Teresa Jornet,Avenida,Alonso Martín,18,06400,Don Benito,924 80 17 26,Privada sin fin de lucro,130,,"38,960852","-5,870095",06/07/2011
Hospital San Antonio,Calle,Cervantes,8,06400,Don Benito,924 80 85 75,Privada,77,www.hospitalsanantonio.com,"38,959653","-5,869880",03/04/2019
Residencia El Encinar de las Cruces,Avenida,de Cánovas,s/n - Paraje La Lagunilla,06400,Don Benito,924 81 25 99,Privada,145,www.encinardelascruces.com,"38,947172","-5,868967",08/04/2019
Residencia Alonso de Mendoza,Avenida,del Pilar,155,06400,Don Benito,924 02 18 50,Pública autonómica,50,,"38,955246","-5,873658",20/05/2015
Residencia de mayores de Esparragosa de Lares,Calle,Marcial González,20,06620,Esparragosa de Lares,924 63 35 70,Pública local,20,,"38,974377","-5,268347",22/02/2010
Piso tutelado de Feria,Calle,Atrás,15,06390,Feria,924 69 42 47,Pública local,20,,"38,513962","-6,564903",25/05/2015
Piso tutelado de Fregenal de la Sierra,Calle,Bravo Murillo,3,06340,Fregenal de la Sierra,924 70 08 08,Pública local,20,,"38,170316","-6,656768",08/05/2015
Residencia de Fuenlabrada de los Montes,Calle,San Isidro,s/n,06660,Fuenlabrada de los Montes,924 65 60 05,Pública local,39,,"39,134624","-4,938853",28/05/2019
Residencia club de ancianos Nuestra Señora de Guadalupe,Plaza,de la Cruz,1,06240,Fuente de Cantos,924 50 03 35,Pública autonómica,35,,"38,247022","-6,310665",07/07/2017
Residencia de mayores La Molineta,Calle,Constitución,s/n,06980,Fuente del Arco,924 87 82 49,Pública local,28,,"38,154564","-5,899269",20/07/2015
Residencia Virgen de la Cabeza,Calle,San Lázaro,112,06360,Fuente del Maestre,924 53 00 33,Privada sin fin de lucro,51,,"38,518635","-6,449248",05/04/2019
Piso tutelado de Fuentes de León - Residencia Santa Ana,Calle,Sevilla,38,06280,Fuentes de León,924 72 44 50,Pública local,12,,"38,064053","-6,541186",04/04/2019
Residencia de mayores de Granja de Torrehermosa,Avenida,del Parque,,06910,Granja de Torrehermosa,924 89 50 11,Pública local,24,,"38,306388","-5,591993",04/06/2015
Residencia de Guareña,Calle,Alberquilla,54,06470,Guareña,924 35 13 41,Pública local,58,www.grupoasoma.com/portfolio/guarena,"38,858159","-6,093182",12/04/2019
Residencia La Naciente,Avenida,Bohonal,s/n,06692,Helechosa de los Montes,924 65 80 11,Pública local,16,,"39,309536","-4,908873",13/02/2019
Residencia La Siberia,Avenida,de Extremadura,43,06670,Herrera del Duque,924 01 99 85,Pública autonómica,64,,"39,168089","-5,055408",10/07/2017
Piso tutelado de Higuera la Real,Calle,García Cárdenas,41,06350,Higuera la Real,924 72 70 01,Pública local,19,,"38,141097","-6,689691",05/06/2019
Residencia de ancianos Nuestra Señora de los Remedios,Calle,Ramón y Cajal,7,06228,Hornachos,924 53 42 35,Pública local,20,,"38,553413","-6,068885",03/04/2019
Residencia Hernando de Soto,Plaza,Santa Lucía,s/n,06380,Jerez de los Caballeros,924 02 57 50 / 924 02 57 52,Pública autonómica,42,,"38,318000","-6,770990",20/05/2015
Pisos tutelados de Llerena,Calle,Santiago,44,06900,Llerena,924 87 20 69,Pública local,38,,"38,236398","-6,015049",09/05/2018
Residencia de mayores El Balcón,Avenida,de la Constitución,s/n,06468,Magacela,924 85 31 97,Privada,40,www.residenciaelbalcon.es,"38,898047","-5,740033",03/04/2019
Residencia de Medina de las Torres,Avenida,de Zafra,27,06320,Medina de las Torres,924 56 00 07,Pública local,44,,"38,347388","-6,413087",03/08/2017
Rosalba Mérida,Calle,Arturo Barea Ogazón,40,06800,Mérida,924 38 86 73,Privada,192,www.gruporosalba.es,"38,910385","-6,334843",14/05/2015
Hogar Santa Teresa Jornet,Carretera,de Don Álvaro,s/n,06800,Mérida,924 31 39 04,Privada sin fin de lucro,126,,"38,905707","-6,337464",29/04/2019
Residencia de mayores El Prado,Avenida,de la Libertad,53,06800,Mérida,924 00 95 80,Pública autonómica,242,,"38,915796","-6,358935",08/04/2019
Residencia geriátrica Los Olivos,Avenida,Santa Teresa de Jornet,3,06800,Mérida,924 31 07 55,Privada,90,www.geriatricolosolivos.com,"38,904100","-6,336360",11/05/2015
Piso tutelado de Monesterio,Calle,Sol,13,06260,Monesterio,685 41 09 31,Pública local,20,,"38,087658","-6,269057",09/04/2019
Residencia de Montemolín,Calle,Santiago,s/n,06291,Montemolín,924 51 02 58,Pública local,20,,"38,155957","-6,217207",08/05/2019
Pisos tutelados de Monterrubio de la Serena,Calle,Rodeo,s/n,06427,Monterrubio de la Serena,924 61 05 86,Pública local,20,,"38,589683","-5,440206",03/05/2019
Residencia de mayores Virgen de Barbaño,Calle,Agla,1,06480,Montijo,924 45 51 54,Privada,40,,"38,906924","-6,626121",22/02/2010
Centro Residencial El Valle,Calle,Almagro,s/n,06480,Montijo,924 45 92 79,Pública autonómica,88,,"38,911501","-6,626642",04/04/2019
Centro Residencial Eugenia de Montijo,Calle,Conquistadores,9,06480,Montijo,924 45 03 81 / 924 45 03 82,Pública autonómica,28,,"38,908884","-6,619128",04/04/2019
Residencia de Navalvillar de Pela,Calle,Nueva,s/n,06760,Navalvillar de Pela,924 86 18 00,Pública local,32,,"39,092552","-5,469209",04/04/2019
Pisos tutelados de Oliva de la Frontera,Calle,Emiliano Romero,5,06120,Oliva de la Frontera,924 75 44 54,Pública local,20,,"38,276904","-6,912967",18/08/2017
Hospital y Santa Casa de Misericordia,Calle,Caridad,10,06100,Olivenza,924 49 03 70 / 924 49 01 60,Privada,48,,"38,684525","-7,100392",09/05/2019
Residencia de mayores Virgen de Guadalupe,Avenida,de Villarreal,s/n,06100,Olivenza,924 49 01 86 / 924 49 29 34,Pública autonómica,70,,"38,684579","-7,105952",11/07/2017
Caser Residencial Olivenza,Avenida,de Villarreal,s/n,06100,Olivenza,924 49 13 05,Privada,148,www.caseresidencial.es/olivenza,"38,683957","-7,107233",10/07/2017
Piso tutelado,Calle,Guadalupe,s/n,06740,Orellana la Vieja,924 86 78 01,Pública local,20,,"39,011862","-5,534202",14/07/2017
Residencial mixta de Peñalsordo,Calle,San Juan,11,06610,Peñalsordo,924 61 45 05,Pública local,40,,"38,822264","-5,113798",26/07/2017
Residencia Virgen de Fátima,Carretera,de Zalamea de la Serena,s/n,06919,Peraleda del Zaucejo,924 63 66 31,Pública local,22,,"38,476769","-5,569186",12/04/2019
Pisos tutelados San Antón,Calle,Guadiana,s/n,06630,Puebla de Alcocer,924 62 02 75,Pública local,29,,"38,988848","-5,258779",04/07/2006
Hogar club con piso tutelado de Puebla del Maestre,Calle,Buenos Aires,51,06906,Puebla del Maestre,924 51 21 92,Pública local,28,,"38,083952","-6,077536",12/04/2019
Residencia de mayores de Quintana de la Serena,Calle,Piña del Gato,s/n,06450,Quintana de la Serena,924 77 76 22,Pública local,20,,"38,743871","-5,672667",22/02/2010
Residencia geriátrica San Juan Macías,Calle,Mercado,10,06225,Ribera del Fresno,924 53 72 80,Privada sin fin de lucro,30,,"38,552315","-6,239760",04/04/2018
Piso tutelado,Plaza,de Extremadura,7,06174,Salvaleón,924 75 28 85,Pública local,14,,"38,510081","-6,787068",21/05/2019
Pisos tutelados de San Vicente de Alcántara,Plaza,de Joaquín Salgado,3,06500,San Vicente de Alcántara,924 41 02 57,Pública local,20,www.sanvicentedealcantara.es,"39,362980","-7,139226",05/04/2019
Residencia Sociosanitaria San Vicente,Camino,Piedrabuena,47,06500,San Vicente de Alcántara,924 41 08 35 / 924 41 10 32,Pública local,60,,"39,358663","-7,127736",05/04/2019
Residencia San Miguel,Avenida,de Ordizia,s/n - Finca La Mesta,06410,Santa Amalia,652 83 38 35,Pública local,64,,"39,013603","-6,001972",10/04/2019
Centro Residencial Mixto de Santa Marta,Avenida,San Isidro,s/n,06150,Santa Marta,924 69 09 95,Pública local,24,,"38,611440","-6,624810",08/04/2019
Residencia de mayores Antonio Zapata,Calle,Las Monjas,1,06230,Santos de Maimona (Los),924 57 15 35,Pública autonómica,83,,"38,446969","-6,383472",05/06/2019
Residencia de mayores San Roque,Calle,Zurbarán,2,06270,Segura de León,924 70 30 11 / 924 72 24 01,Pública local,20,,"38,121290","-6,531676",08/04/2019
Pisos tutelados de Siruela,Calle,San Isidro,33,06650,Siruela,924 62 60 01,Pública local,24,,"38,979824","-5,045676",23/02/2010
Residencia Geriátrica San Roque,Calle,Colón,s/n,06640,Talarrubias,924 63 80 23,Privada,79,www.residenciasanroque.com.es,"39,031404","-5,233740",03/04/2019
Pisos tutelados de Talarrubias,Avenida,de la Constitución,109,06640,Talarrubias,924 63 16 19,Pública local,24,,"39,031891","-5,235021",10/04/2019
Piso tutelado de Talavera la Real,Calle,Víctor José Amador,78,06140,Talavera la Real,924 44 13 07,Pública local,20,,"38,876162","-6,766677",09/04/2019
Residencia de mayores,Ronda,de la Siberia,22,06658,Tamurejo,924 63 31 35,Pública local,14,,"38,989428","-4,945574",13/02/2019
Residencia de mayores Metrópolis Gerisalud Extremadura,Paseo,de Extremadura,41,06172,Torre de Miguel Sesmero,924 48 32 77,Pública local,40,www.metropolisgerisalud.com,"38,616748","-6,796593",03/04/2019
Piso tutelado de Valdecaballeros,Calle,Real,7,06689,Valdecaballeros,924 64 33 36,Pública local,12,,"39,243361","-5,188920",23/02/2010
Residencia de mayores de Valle de la Serena,Carretera,Higuera de la Serena,2,06458,Valle de la Serena,924 77 80 01,Pública local,29,,"38,697060","-5,797859",12/04/2019
Residencia de mayores de Valle de Santa Ana,Calle,Coronel Jiménez,16,06178,Valle de Santa Ana,924 75 35 01,Pública local,15,,"38,365457","-6,788312",04/08/2017
Centro Residencial Juan Carlos Rodríguez Ibarra,Calle,Colombia,s/n,06220,Villafranca de los Barros,924 17 56 00,Pública autonómica,102,,"38,557415","-6,339512",04/04/2019
Centro Residencial La Coronada,Plaza,de la Coronada,s/n,06220,Villafranca de los Barros,924 02 87 78 / 924 02 87 79,Pública autonómica,65,,"38,563800","-6,337110",08/07/2011
Care San Rafael,Calle,Lope de Vega,23,06220,Villafranca de los Barros,902 20 00 24 / 927 24 34 95,Privada,114,,"38,565759","-6,342124",29/05/2018
Hogar residencia Nuestra Señora de los Ángeles,Calle,Santa Joaquina,4,06220,Villafranca de los Barros,924 52 42 00 / 924 52 41 37,Privada sin fin de lucro,48,,"38,561715","-6,338647",06/07/2017
Residencia Amalia Marroquín Real,Avenida,de Extremadura,19,06208,Villalba de los Barros,924 68 52 30,Pública local,40,,"38,615708","-6,509077",29/07/2011
Residencia 3ª edad La Salud,Calle,Carrera,27,06700,Villanueva de la Serena,924 84 77 33,Privada,42,,"38,975102","-5,799119",04/04/2019
Residencia San Francisco,Paseo,de San Francisco,14,06700,Villanueva de la Serena,924 02 18 82 / 924 02 18 84,Pública autonómica,63,,"38,973303","-5,796054",03/04/2019
Residencia asistida de mayores Felipe Trigo,Carretera,La Haba,s/n,06700,Villanueva de la Serena,924 02 18 28,Pública autonómica,254,,"38,966200","-5,800280",05/05/2015
Residencia de mayores de Villanueva del Fresno,Calle,San Juan,21,06110,Villanueva del Fresno,,Pública local,20,,"38,375478","-7,167172",20/05/2019
Pisos tutelados y Residencia Virgen de la Rivera,Calle,Pilar,16,06192,Villar del Rey,924 41 43 82,Pública local,18,,"39,133840","-6,849047",11/07/2013
Residencia Nuestra Señora de los Ángeles,Calle,Boticas,13,06300,Zafra,924 55 26 52,Privada sin fin de lucro,24,,"38,426370","-6,420511",04/04/2019
Residencia de mayores Sierra Pinar,Carretera,de los Santos de Maimona,s/n - Apdo. de Correos: 389,06300,Zafra,924 56 32 00,Privada,124,www.giamex.es,"38,432286","-6,399324",03/04/2019
Residencia de personas mayores Alcalde Don José González Barrero,Calle,Virgen de Guadalupe,s/n,06300,Zafra,924 55 56 56,Pública autonómica,60,,"38,422349","-6,412669",26/07/2017
Residencia Adolfo Suárez,Calle,Radio,s/n,06430,Zalamea de la Serena,924 78 00 32,Pública local,32,,"38,653350","-5,658035",13/02/2019
Servicio municipal residencial y URD La Zarza,Calle,La Radio,s/n,06830,Zarza (La),924 36 69 03,Pública local,44,resigex.com/staff/lazarza/,"38,817271","-6,211169",06/07/2017
Residencia de mayores de Zarza-Capilla,Paseo,Máximo Hidalgo,25,06611,Zarza-Capilla,924 61 90 71,Pública local,20,,"38,806995","-5,158966",20/07/2017
