"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Zaragoza, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia Santa Rita,Calle,Escarelillas de la Peña,16,50300,Calatayud,976 88 28 99,Privada,12,,"41,354362","-1,647764",05/06/2015
Residencia Nuestra Señora de la Peña,Avenida,Pascual Marquina,21,50300,Calatayud,,Privada sin fin de lucro,145,,"41,348474","-1,645543",06/07/2017
Residencia de personas mayores José Bribián Sanz,Carretera,de Aguarón,s/n,50400,Cariñena,976 79 31 21,Pública local,124,www.vitaliahome.es/project/carinena/,"41,341577","-1,229257",12/07/2017
Residencia de ancianos Santa María la Mayor,Plaza,de Alfonso XIII,16,50700,Caspe,976 63 01 18,Privada sin fin de lucro,90,,"41,231361","-0,039077",12/12/2014
Residencia Adolfo Suárez,Calle,Sástago,s/n,50700,Caspe,976 63 04 72,Pública local,70,fundaciondesarrollosocial.blogspot.com.es/p/residencia-adolfo-suarez-de-caspe.html,"41,232304","-0,042269",17/05/2017
Residencia La Lonja,Plaza,Nueva,s/n,50326,Codos,625 68 48 36 / 692 97 53 85,Privada sin fin de lucro,18,,"41,293002","-1,374437",09/04/2019
Residencia Mirasol,Paseo,Constitución,14,50410,Cuarte de Huerva,976 50 32 11,Privada,119,www.residenciamirasol.com,"41,593740","-0,934311",04/04/2019
Residencia de 3ª edad Santo Tomás de Aquino,Paseo,de la Constitución,3,50360,Daroca,976 80 04 20,Pública local,72,,"41,111260","-1,418720",04/04/2019
Residencia para personas mayores Santa Ana,Paseo,de la Constitución,8,50360,Daroca,976 54 50 15,Pública local,63,,"41,112519","-1,417476",04/04/2019
Residencia municipal de mayores Elvira Otal,Calle,Formación Profesional,22 - 24,50600,Ejea de los Caballeros,976 67 79 33,Pública local,113,www.elviraotal.es,"42,124924","-1,128236",10/07/2017
Residencia Villa de Ejea,Calle,Joaquín Costa,39,50600,Ejea de los Caballeros,976 66 35 11,Privada,106,,"42,121128","-1,142747",07/07/2017
Residencia de ancianos Nuestra Señora de Rodanas,Calle,Cabeño Paños,1,50290,Épila,976 60 30 43,Privada sin fin de lucro,67,,"41,605070","-1,280827",03/05/2017
Residencia Santa Lucía,Calle,Santa Lucía,1,50790,Escatrón,976 17 10 96,Privada,30,,"41,281473","-0,324526",11/04/2019
Centro asistencial Figueruelas,Avenida,de Aragón,s/n,50639,Figueruelas,976 65 62 16,Pública local,100,www.residenciafigueruelas.es,"41,765360","-1,172483",03/04/2019
Residencia Entrerrios,Calle,La Fuente,1,50297,Grisén,876 09 40 60,Privada,32,www.residenciaentrerrios.es,"41,744792","-1,161294",04/04/2019
Residencia de personas mayores Comarca del Aranda,Calle,Fueros de Aragón,s/n,50250,Illueca,976 54 81 18,Pública local,86,www.fundaciondesarrollosocial.org,"41,539311","-1,625725",04/04/2019
Residencia San Marcelino,Avenida,Goya,s/n,50141,Jaulín,976 14 22 96,Privada,42,www.residenciasanmarcelino.com,"41,452651","-0,994766",03/05/2017
Residencia Nuestra Señora del Puig,Calle,del Puig,2,50692,Joyosa (La),976 65 11 92,Privada,34,www.residenciadelpuig.com,"41,745045","-1,073381",09/04/2019
Residencia Alonso I de Aragón,Avenida,Nuestra Señora del Olivar,67,50131,Lécera,976 83 26 29,Pública local,16,,"41,207897","-0,711087",15/04/2019
Residencia 3ª edad Nuestra Señora Virgen de las Nieves,Calle,Arrabal,9,50136,Letux,976 83 72 15,Pública local,48,,"41,254790","-0,801397",07/05/2018
Residencia de 3ª edad Fundación Aruej,Carretera,de Uncastillo,8,50619,Luesia,976 67 33 09,Privada,32,,"42,371843","-1,024529",26/07/2017
Residencia de Magallón,Avenida,de la Paz,1 - 3,50520,Magallón,976 85 85 29,Pública local,64,www.magallon.es/servicios/residencia.php,"41,831087","-1,461249",04/04/2019
Asociación San Sebastián,Calle,Pérez de Petinto,3,50550,Mallén,976 85 00 68,Privada,60,,"41,898625","-1,420273",17/04/2019
Residencia Luz del Moncayo,Calle,Moncayo,4,50511,Malón,976 19 82 68,Privada,49,luzdelmoncayo.com,"41,949519","-1,671360",08/04/2019
Residencia Ozanam María Auxiliadora,Calle,Padre Mozota,21,50430,María de Huerva,976 12 40 40,Privada sin fin de lucro,70,www.ozanam.com,"41,536762","-0,996802",15/04/2019
Residencia Virgen de la Fuente,Carretera,de Épila a Lumpiaque,s/n,50450,Muel,976 14 11 65 / 976 14 10 54,Privada,41,www.residenciavirgendelafuente.com,"41,467965","-1,089896",28/07/2017
Residencia para personas mayores San Roque,Calle,Mayor,47,50196,Muela (La),976 14 14 74,Pública local,37,www.lamuela.org/modules.php?name=Bienestar_Social,"41,578039","-1,120208",09/04/2019
Residencia de 3ª edad Pablo Herráez y Esposa,Calle,Diputación,7,50530,Novillas,976 86 11 33,Privada,23,,"41,934003","-1,393493",17/04/2019
Residencia de ancianos Virgen de la Pardina,Calle,Rambla de las Flores,1,50619,Orés,976 66 66 41,Pública local,13,,"42,279260","-0,999891",17/07/2017
Residencia de 3ª edad Las Adelfas,Carretera,de Barcelona,Km. 352.7,50175,Osera de Ebro,976 16 73 42,Privada,62,residencialasadelfas.com,"41,583735","-0,583735",10/04/2019
Residencia El Veral,Carretera,de Barcelona,Km. 352,50175,Osera de Ebro,876 04 16 45 / 607 01 30 38,Privada,96,www.elveral.com,"41,549050","-0,597208",03/04/2019
Residencia para personas mayores El Olmo,Calle,Constitución,16,50195,Pastriz,976 58 31 29,Privada,28,www.residenciaelolmo.com,"41,620372","-0,783111",06/04/2019
Fundación Hospital Almau - Residencia de ancianos,Avenida,Diputación,2,50690,Pedrola,976 61 50 48,Privada,57,,"41,788046","-1,215949",03/04/2019
Residencia Hogar 65,Avenida,de Teruel,1,50298,Pinseque,976 65 18 00 / 679 98 05 36,Privada,50,www.fundacionsanjorge.es,"41,738702","-1,092195",14/03/2018
Residencia geriátrica Los Maizales,Calle,Mario,19,50298,Pinseque,976 65 17 96,Privada,68,www.losmaizales.com/residencia-maizales1.html,"41,738768","-1,100823",05/04/2019
Fundación Virgen de la Ola,,Replaceta Molís Belaza,1,50298,Pinseque,976 65 16 78,Privada sin fin de lucro,35,,"41,736176","-1,100974",07/07/2017
Residencia geriátrica Los Maizales II,Calle,San Roque,9,50298,Pinseque,976 65 68 70,Privada,91,www.losmaizales.com/geriatrico-zaragoza.html,"41,737247","-1,099231",05/04/2019
Albertia El Moreral,Calle,Río Cinca,s/n,50171,Puebla de Alfindén (La),976 10 87 90,Privada,100,www.albertia.es/residencias/albertia-el-moreral-udp/,"41,635215","-0,750293",11/05/2015
Residencia Remolinos,Calle,Francisco de Goya,11,50637,Remolinos,976 61 85 40,Privada,45,www.residenciaremolinos.com,"41,838709","-1,177487",06/05/2015
Nuestra Señora del Pilar,Calle,San Vicente de Paúl,2,50270,Ricla,976 60 61 43,Privada,35,,"41,504710","-1,403177",25/07/2017
Residencia Campo Romanos,Pasaje,del Chopo,1,50491,Romanos,976 80 39 37,Privada,29,residenciacamporomanos.com,"41,122065","-1,276240",12/04/2019
Residencia Sabiñán,Calle,Laureles,23,50299,Sabiñán,,Pública local,47,,"41,441072","-1,565546",17/05/2017
Residencia Villa de Sádaba,Camino,Polideportivo,5,50670,Sádaba,976 67 51 51,Pública local,78,www.sectoradministracion.com/residenciasadaba/,"42,285239","-1,271910",07/05/2015
Residencia Nueva Mater Dei,Calle,Pío Baroja,75 - Urb. El Saso,50840,San Mateo de Gállego,679 67 49 63,Privada,20,www.nuevamaterdei.com,"41,841697","-0,756032",03/05/2017
La Sabina,Calle,Sierra de Alcubierre,s/n,50840,San Mateo de Gállego,976 68 46 08 / 976 68 31 11,Pública local,28,www.fundacionsanmateodegallego.org/residencia-de-ancianos-la-sabina/,"41,829287","-0,761012",03/04/2019
Residencia Luis Carlos Piquer,Plaza,Ramón y Cajal,2,50780,Sástago,976 17 21 34,Pública local,58,residenciasreyardid.es/residencias-mayores/zaragoza/sastago,"41,321515","-0,355202",07/04/2019
Residencia de ancianos San Vicente de Paúl,Calle,San Vicente de Paúl,2,50629,Sobradiel,976 13 92 97,Privada sin fin de lucro,42,,"41,739867","-1,034930",04/04/2019
Residencia Manuela Pérez de Biel,Plaza,del Mesón,2,50680,Sos del Rey Católico,948 88 81 27,Pública local,45,www.residenciadesosdelreycatolico.com,"42,494678","-1,216392",11/04/2019
Centro asistencial Palmerola,Carretera,de Castilla,5,50500,Tarazona,976 19 90 32,Pública local,95,,"41,900286","-1,729482",06/05/2019
Residencia de personas mayores Hogar Doz,Avenida,Navarra,15,50500,Tarazona,976 19 92 80,Pública autonómica,92,www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-hogar-doz.pdf,"41,905615","-1,724828",04/04/2019
Residencia de ancianos Virgen de Sancho Abarca,Plaza,de Aragón,3,50660,Tauste,976 85 42 50,Privada,99,,"41,919618","-1,252476",03/04/2019
Residencia Virgen de Sancho Abarca II,Avenida,Independencia,7,50660,Tauste,976 86 61 84,Privada,120,,"41,910351","-1,255023",04/04/2019
Residencia Valdeolivo,Carretera,de Morés a Mainar,s/n,50325,Tobed,976 62 88 65,Pública local,22,residenciasreyardid.es/residencias-mayores/zaragoza/tobed,"41,338478","-1,397675",11/04/2019
Residencia de ancianos Virgen de San Cristóbal,Calle,Santa Luisa de Marillac,8,50678,Uncastillo,976 67 90 24 / 976 67 90 36,Privada sin fin de lucro,45,,"42,362073","-1,129964",04/04/2019
Residencia de 3ª edad Las Mimosas,Avenida,Domingo Masot,10,50296,Urrea de Jalón,976 65 44 06,Privada,51,www.residencialasmimosas.com,"41,667355","-1,235802",17/04/2019
Centro Asistencial Santa Ana,Calle,Las Fuentes,14,50180,Utebo,976 79 29 96,Pública autonómica,135,www.domusvi.es/residencia-mayores-zaragoza-santa-ana,"41,713266","-1,005773",13/07/2017
Centro Geriátrico José Ariño,Calle,Santiago,7 - 9,50180,Utebo,976 78 42 95,Privada,55,www.serager.com,"41,706932","-0,999220",03/05/2017
Residencia La Edad Brillante,Carretera,Zaragoza a La Puebla de Albortón,s/n,50138,Valmadrid,976 14 60 08,Privada,48,,"41,442760","-0,882454",07/07/2017
Residencia Sagrado Corazón,Calle,Santa Ana,2,50580,Vera de Moncayo,976 64 90 03,Privada sin fin de lucro,36,,"41,823463","-1,687700",04/04/2019
Residencia Jardines de Villafranca,Calle,Alfonso Bes,s/n,50174,Villafranca de Ebro,976 16 71 79 / 976 16 63 13,Privada,72,,"41,576295","-0,656465",03/05/2017
Residencia Hermanos Buisán,Avenida,Castejón de Valdejasa,68,50830,Villanueva de Gállego,976 18 68 08,Pública local,122,www.clecemayores.com/es/residencia/21/villanueva-de-gallego-hermanos-buisan/,"41,776438","-0,826710",12/07/2013
Residencia de 3ª edad Lucero del Alba II,Barrio,del Comercio,36,50830,Villanueva de Gállego,976 18 51 06,Privada,29,,"41,743410","-0,820090",10/12/2014
Residencia de 3ª edad Virgen de la Sierra,Calle,La Gasca,s/n,50310,Villarroya de la Sierra,976 89 94 02,Privada,10,,"41,466164","-1,787711",03/05/2017
Residencia de ancianos La Zaida,Avenida,de Zaragoza,95,50784,Zaida (La),976 17 87 18,Privada,19,,"41,323362","-0,426599",03/05/2017
Residencia de 3ª edad Santa Tecla,Calle,Jerónimo Blancas,4 - ppal.,50001,Zaragoza,976 22 90 59,Privada,12,,"41,651371","-0,879648",03/05/2017
Residencia 3ª edad Burdeos,Calle,San Lorenzo,28,50001,Zaragoza,976 29 36 97,Privada,31,www.residenciaburdeos.com,"41,652388","-0,875130",22/04/2019
Residencia Virma,Calle,San Miguel,5 - 1º izda.,50001,Zaragoza,976 23 35 99,Privada,10,,"41,651061","-0,880622",03/05/2018
Residencia de 3ª edad Casa Palacio Palafox,Calle,San Vicente de Paúl,35 - local,50001,Zaragoza,976 39 34 77,Privada,18,www.residenciapalafox.es,"41,653978","-0,874483",12/07/2013
Residencia Virgen del Pilar,Calle,Santa Catalina,4,50001,Zaragoza,976 23 98 05,Privada sin fin de lucro,56,,"41,650978","-0,878780",02/12/2014
Residencia La Magdalena,Calle,Alonso V,15,50002,Zaragoza,976 39 07 66,Privada sin fin de lucro,48,www.residenciasmayoreszaragoza.es/residencias/residencias-mayores-tercera-edad-geriatrica-ancianos-zaragoza-la-magdalena,"41,652287","-0,870971",03/04/2019
Residencia Las Fuentes,Calle,Fray Luis Urbano,90,50002,Zaragoza,976 59 76 26,Pública autonómica,68,www.fsyc.org/proyectos/residencia-centro-de-dia-las-fuentes,"41,642773","-0,859679",12/07/2017
Residencia de mayores Mixta Diana,Calle,Monasterio de Leyre,5,50002,Zaragoza,976 59 82 72,Privada,26,www.residenciadiana.com,"41,643730","-0,861179",09/04/2019
Residencia CAI-AFEDAZ Virgen del Carmen,Avenida,de la Almozara,77,50003,Zaragoza,976 43 12 11,Privada sin fin de lucro,26,www.afedaz.es/que-ofrecemos/residencia,"41,664016","-0,902439",17/04/2019
Residencia Nuestra Señora del Pilar,Plaza,Nuestra Señora del Pilar,22,50003,Zaragoza,976 29 04 50,Privada sin fin de lucro,198,,"41,657255","-0,880758",04/04/2019
Centro social Virgen del Pilar,Calle,Predicadores,115,50003,Zaragoza,976 44 67 66,Privada sin fin de lucro,50,www.centrosocialvirgendelpilar.com,"41,657697","-0,887877",15/04/2019
Residencia municipal Casa de Amparo,Calle,Predicadores,96,50003,Zaragoza,976 72 49 49,Pública local,178,,"41,657744","-0,887688",04/04/2019
Residencia Hogar de Darío,Calle,Río Esera,9,50003,Zaragoza,976 28 12 69,Privada,50,hogardedario.es,"41,661908","-0,895117",10/07/2017
Residencia de ancianos Nuestra Señora del Portillo,Calle,Salina,5 - 1º A y B,50003,Zaragoza,976 44 06 49,Privada,19,,"41,657637","-0,891362",04/04/2019
Apartamentos para personas mayores,Calle,San Blas,37,50003,Zaragoza,976 72 49 49,Pública local,28,,"41,656172","-0,885261",11/07/2013
Residencia Hernán Cortés,Calle,Hernán Cortés,6 - ppal. dcha.,50004,Zaragoza,976 21 33 66,Privada,11,,"41,649377","-0,888299",03/05/2017
Ballesol Puerta del Carmen,Calle,Madre Sacramento,4,50004,Zaragoza,976 48 45 75,Privada,110,ballesol.es/residencias-para-mayores-en-aragon/ballesol-puerta-del-carmen/,"41,649031","-0,889480",03/05/2017
Residencia de 3ª edad Mater,Calle,Baltasar Gracián,1 - 2º,50005,Zaragoza,976 55 73 22,Privada,25,,"41,644348","-0,892318",04/06/2015
Residencia de 3ª edad Goya I,Calle,Baltasar Gracián,1 - 4º dcha.,50005,Zaragoza,976 56 04 37,Privada,19,www.goya1.es,"41,644348","-0,892318",05/05/2015
Residencia Virgen del Castillo,Calle,Luis María López Allué,3 - ppal.,50005,Zaragoza,976 35 41 05,Privada,16,www.virgendelcastillozaragoza.com,"41,644337","-0,893662",08/01/2010
Residencia Parque Dorado Morcillo,Calle,Arzobispo Casimiro Morcillo,36 - 38,50006,Zaragoza,976 25 06 00,Privada,68,www.parquedorado.com/residencia-tercera-edad-ancianos-zaragoza,"41,637008","-0,891403",02/03/2018
Residencia geriátrica asistida La Inmaculada,Paseo,de Colón,2,50006,Zaragoza,976 38 90 12,Privada sin fin de lucro,40,www.fundacioncai.es/obs/paginas/paginafinal.asp?idNodo=526,"41,633669","-0,887410",07/05/2018
Residencia Zaragoza,Calle,San Juan de la Cruz,22,50006,Zaragoza,976 55 00 55,Privada,177,orpea.es/centros-residencias/residencia-ancianos-zaragoza,"41,640948","-0,891517",12/04/2019
Caser Residencial Ruiseñores,Calle,Santiago Guallar,10,50006,Zaragoza,976 25 84 92,Privada,105,www.caseresidencial.es/ruisenores,"41,635583","-0,887904",05/04/2019
Residencia Ozanam San Antonio de Padua,Calle,A Coruña,16,50007,Zaragoza,976 25 39 55,Privada sin fin de lucro,30,www.residenciasmayoreszaragoza.es/residencias/residencias-mayores-tercera-edad-geriatrica-ancianos-zaragoza-san-antonio-de-padua,"41,627752","-0,885631",11/04/2019
Residencia Siglo de Oro,Calle,Barón de la Linde,25,50007,Zaragoza,976 78 13 52,Privada,93,www.residenciasiglodeoro.com,"41,682035","-1,023687",04/04/2019
Residencia para personas mayores Las Terrazas,Calle,Cabañera,31,50007,Zaragoza,976 25 04 82,Privada,21,,"41,630839","-0,888470",13/07/2017
Residencia Elías Martínez Santiago,Calle,Consejo de Ciento,23,50007,Zaragoza,976 38 50 02,Pública autonómica,206,www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-eliasmartinez.pdf,"41,626578","-0,873244",03/04/2019
Residencia Castellar 33,Calle,El Castellar,33,50007,Zaragoza,976 27 20 55,Privada,37,www.grupoblamar.com,"41,725871","-0,953059",08/04/2019
Residencia Torre Laurel,Camino,Miraflores,32,50007,Zaragoza,976 38 66 95,Privada,33,www.torrelaurel.com,"41,632795","-0,872354",04/04/2019
Residencia de ancianos San Eugenio,Calle,San Eugenio,2 - B,50007,Zaragoza,976 37 98 00,Privada,34,www.fundacionsaneugenio.org,"41,625559","-0,880152",18/05/2015
Centro psicogeriátrico San Eugenio,Plaza,San Eugenio,4,50007,Zaragoza,976 37 98 00,Privada,43,www.fundacionsaneugenio.org,"41,625540","-0,279952",18/05/2015
Residencia Zaragoza,Calle,Andador Luis Puntes,2 - 4 local,50008,Zaragoza,976 41 07 36,Privada,24,residencia-zaragoza.es,"41,641268","-0,880009",19/09/2011
Residencia Geriátrica Las Torres,Camino,de las Torres,47,50008,Zaragoza,876 16 39 93,Privada,33,www.residencialastorres.es,"41,642868","-0,880520",06/07/2017
Apartamentos tutelados CAI-Ozanam,Calle,José Luis Pomarón,7,50008,Zaragoza,976 13 34 20,Privada sin fin de lucro,45,www.ozanam.com,"41,646904","-0,876531",11/05/2015
Residencia La Cadiera,Calle,Rosales,30 - local 10 A,50008,Zaragoza,976 59 70 44,Privada,20,www.residencialacadiera.com,"41,642453","-0,880204",03/05/2017
Hogar San José - Hermanitas de los Ancianos Desamparados,Avenida,San José,14 - 22,50008,Zaragoza,976 41 78 48,Privada sin fin de lucro,170,,"41,700792","-0,970324",15/07/2019
Residencia de 3ª edad Mazaruba,Calle,Asín y Palacios,9,50009,Zaragoza,976 35 11 04,Privada,225,laresidenciamaza.com,"41,638481","-0,903301",03/05/2017
Residencia asistida Santa Teresa - Cáritas Zaragoza,Calle,Juan Carlos I,2,50009,Zaragoza,976 35 13 00,Privada sin fin de lucro,68,,"41,644755","-0,911269",04/04/2019
Residencia Villa Consolación,Calle,Maestre Racional,20,50009,Zaragoza,976 56 22 84,Privada sin fin de lucro,51,villaconsolacion.es,"41,628246","-0,905690",04/04/2019
Fundación Tobías,Calle,Ronda Hispanidad,10,50009,Zaragoza,976 30 68 63,Privada sin fin de lucro,77,www.ohsjd.es/centro/fundacion-tobias-zaragoza,"41,630528","-0,902317",09/04/2019
Residencia Ozanam Nuestra Señora del Carmen,Calle,Sabiñánigo,2,50009,Zaragoza,976 75 09 78,Privada sin fin de lucro,75,www.ozanam.com,"41,642174","-0,910380",05/07/2011
Residencia de mayores Romareda,Calle,Violante de Hungría,21,50009,Zaragoza,976 55 87 34,Pública autonómica,216,www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-romareda.pdf,"41,641123","-0,904909",11/07/2017
Centro Social Encarnación 1995,Avenida,de Madrid,"95 - 97, 1º A - B y C",50010,Zaragoza,976 53 41 66,Privada,19,www.residenciaencarnacion.com,"41,654362","-0,900795",24/04/2019
Residencia de 3ª edad Delicias,Avenida,de Madrid,"129 - 131, 1º B-C",50010,Zaragoza,976 33 60 93,Privada,12,www.residenciadelicias.es,"41,653864","-0,902636",02/03/2018
Residencia de Tercera Edad Delicias,Avenida,Navarra,45,50010,Zaragoza,946 33 60 93,Privada,21,,"41,654973","-0,904928",05/12/2018
Centro Social El Edén,Camino,de Bárboles,169,50011,Zaragoza,976 53 45 26,Privada,29,www.centrosocialeleden.es,"41,660960","-0,967814",19/11/2018
Residencia Luz de María,Camino,de Bárboles,291 - Miralbueno,50011,Zaragoza,976 32 28 81,Privada,29,residencialuzdemaria.com,"41,652031","-0,914135",24/04/2019
Residencia San Felipe Neri,Carretera,de Logroño,Km. 3.700 - parcelas 5 y 6,50011,Zaragoza,976 34 07 34,Privada,98,www.residenciasanfelipeneri.es,"41,670870","-0,957234",04/04/2019
Residencia CAI-Ozanam Oliver,Calle,Ibón de Escalar,2,50011,Zaragoza,876 53 19 09,Privada sin fin de lucro,210,www.ozanam.com,"41,653027","-0,933288",13/07/2017
DomusVi Fontibre,Calle,Pilar Miró,15,50011,Zaragoza,976 30 41 30,Privada,112,www.domusvi.es/residencia-mayores-zaragoza-fontibre,"41,649485","-0,919641",05/04/2019
Residencia Royal Manzanares,Calle,Aldebarán,21 - blq. 2 - casa 5 - 1º A,50012,Zaragoza,976 33 14 56,Privada,18,,"41,641426","-0,932047",11/12/2014
Residencia Madre María Pilar Izquierdo,Calle,Bellas Artes,3,50012,Zaragoza,976 45 83 12,Privada sin fin de lucro,50,residenciapilarizquierdo.es,"41,628431","-0,926395",07/07/2017
Residencia Royal Augusta,Calle,Fanlo,36,50012,Zaragoza,976 75 65 62,Privada,179,www.complejosresidencialesroyal.com,"41,633859","-0,914929",10/04/2019
Residencia Las Buganvillas,Calle,Gastón de Bearne,47,50012,Zaragoza,976 75 42 00,Privada,210,www.residenciabuganvillas.com,"41,633112","-0,913780",05/04/2019
Residencia Soto del Canal,Calle,Marcelino Álvarez,50,50012,Zaragoza,976 75 74 70,Privada,66,www.residenciasotocanal.com,"41,629775","-0,916656",09/04/2019
Residencia Pirineos,Calle,Méndez Coarasa,23,50012,Zaragoza,976 75 41 32,Privada,40,www.residenciapirineos.es,"41,631280","-0,914531",04/04/2019
Casa familiar Nuestra Señora de los Ángeles,Calle,Monasterio Nuestra Señora de Los Ángeles,5,50012,Zaragoza,976 53 58 83,Privada sin fin de lucro,52,cruzblanca.org/casas.htm,"41,644000","-0,917365",05/04/2019
Residencia Las Nieves,Calle,Vadiello,s/n,50012,Zaragoza,976 56 21 67,Privada,21,,"41,626276","-0,910783",04/04/2019
Residencia de ancianos Miguel Servet II - III - IV,Calle,Miguel Servet,"124 - ppal. dcha., 2º dcha. y 3º izda.",50013,Zaragoza,976 59 22 54,Privada,19,,"41,642261","-0,868383",19/11/2018
Residencia Princesa,Calle,Baluarte Aragonés,15,50014,Zaragoza,976 47 98 98,Privada,34,,"41,659842","-0,859943",11/12/2014
