"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Las Palmas, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Centro sociosanitario El Sabinal,Calle,Lomo del Sabinal,s/n,35017,Palmas de Gran Canaria (Las),928 35 43 59 / 928 35 43 88,Pública local,192,,"28,047668","-15,443929",04/04/2019
Residencial Tenoya Hermanos Juan y Juana Espino Juárez,,El Molino,77 B,35018,Palmas de Gran Canaria (Las),928 91 02 10,Privada,32,residencialtenoya.es,"28,117000","-15,492543",05/04/2019
Residencia Sociosanitaria Sanitas Residencial El Palmeral,Calle,Nardo,8,35019,Palmas de Gran Canaria (Las),928 49 82 00,Privada,180,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-palmeral,"28,115533","-15,449455",09/06/2015
Centro Residencial Casillas del Ángel,Calle,Casillas del Ángel,59,35611,Puerto del Rosario,928 53 81 60,Pública local,60,,"28,496501","-13,862209",18/07/2017
Residencia y guardería Labouré,Calle,Castaño Bajo,32,35300,Santa Brígida,928 64 02 81,Privada sin fin de lucro,34,,"28,027427","-15,500007",08/04/2019
Centro Sociosanitario Santa Brígida,Camino,Los Olivos,1,35300,Santa Brígida,928 64 44 09,Pública local,110,www.domusvi.es/centro-residencial-y-sociosanitario-santa-brigida/,"28,038971","-15,494625",04/04/2019
Centro Sociosanitario Ferminita Suárez,Calle,Canalejas,55,35110,Santa Lucía de Tirajana,928 94 03 77,Pública local,94,www.aeromedica.com,"27,857399","-15,433068",16/04/2019
Residencia San Nicolás de Bari,Calle,Carmelo Calderín,6,35110,Santa Lucía de Tirajana,928 56 42 28,Pública local,40,,"27,849289","-15,468037",04/04/2019
Residencia de mayores Santa María de Guía,,Finca Tarazona,s/n,35450,Santa María de Guía de Gran Canaria,928 89 65 55,Pública local,30,,"28,151339","-15,629373",11/04/2019
Residencia mixta de pensionistas de Taliarte,Carretera,de Taliarte,27,35214,Telde,928 57 60 05,Pública local,395,www.instituto-as.es,"27,991873","-15,372022",05/04/2017
Residencia sociosanitaria San Lorenzo,Calle,Juan Ramón Jiménez,33,35219,Telde,928 57 58 38 / 928 57 50 32,Privada,250,www.residencia-sanlorenzo.com,"27,946373","-15,395820",15/04/2019
AMAVIR Tías,Calle,Tajinaste,6,35572,Tías,928 52 40 78,Pública local,90,www.amavir.es/residencia-de-ancianos-lanzarote-amavir-tias-lanzarote,"28,956302","-13,656941",08/04/2019
Residencia San Roque,Avenida,Los Volcanes,55,35560,Tinajo,928 84 08 40,Pública local,28,,"29,066435","-13,676949",22/04/2019
Residencia de mayores de Valleseco,Calle,Párroco José Hernández Acosta,s/n,35340,Valleseco,928 61 80 22,Pública local,15,www.somdevalle.com/index.php/servicios/residencia,"28,051670","-15,574959",09/04/2019
