"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Asturias, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia de mayores Vega de Lleirá,,Arancedo,s/n,33750,Franco (El),985 63 79 07,Privada,,www.vegadelleira.es,"43,502386","-6,833630",21/11/2014
Residencial Villa de Somió,Camino,de la Gola,25,33203,Gijón,985 33 54 40,Privada,19,www.residencialvilladesomio.com,"43,537364","-5,621828",06/05/2015
Residencia Los Delfines,Camino,de las Magnolias,316,33203,Gijón,985 13 40 05,Privada,,,"43,543048","-5,638282",21/11/2014
Residencial Los Arces,Camino,de los Arces,151,33203,Gijón,985 13 38 54,Privada,40,www.residencialosarces.es,"43,547005","-5,623497",19/07/2013
Residencia Geriátrica Parquemar,Camino,de los Rosales,664,33203,Gijón,984 39 55 15,Privada,18,www.parquemargijon.es,"43,534085","-5,626651",21/11/2014
Residencia de 3ª edad Nuestra Señora de Covadonga,Carretera,de Providencia al Infanzón,802 - El Rinconín,33203,Gijón,985 33 33 23,Privada,29,www.residencia-covadonga.com,"43,546175","-5,636352",04/04/2019
Residencial El Castillo,Carretera,de Somió (AS-247),132,33203,Gijón,985 36 21 10,Privada,42,www.residencialelcastillo.com,"43,541576","-5,642267",03/04/2019
Residencia La Guía,Avenida,del Jardín Botánico,148,33203,Gijón,985 13 25 21 / 685 89 08 64,Privada,22,www.residencialaguia.com,"43,533350","-5,633622",30/04/2017
Residencia San Nicolás,Camino,del Monte,322,33203,Gijón,985 36 76 28,Privada,11,www.residenciasannicolas.es,"43,546803","-5,619402",14/08/2017
Hogar Residencia Plaza Real Gijón,Camino,Monteviento,394 - Somió,33203,Gijón,985 19 63 69,Privada,170,www.residenciaplazareal.com,"43,543529","-5,612455",12/05/2015
Centro residencial Cabueñes,Calle,Prados,278,33203,Gijón,985 13 04 55,Pública autonómica,68,,"43,524183","-5,609347",23/04/2019
Residencia Clarín,Calle,Arrieta,4,33204,Gijón,985 13 50 84,Privada,29,,"43,533380","-5,646181",15/05/2015
Gerontológico Jovellanos,Calle,Muros de Galicia,3,33204,Gijón,985 19 60 54,Privada,191,www.serviciosgerontologicos.net,"43,480995","-5,684193",16/05/2019
Residencial Zarracina,Calle,Conde del Real Agrado,1 bis,33205,Gijón,985 33 54 06,Privada,24,www.serviciosgerontologicos.net,"43,537295","-5,656783",08/05/2015
Residencia El Elíseo,Calle,Luciano Castañón,7,33205,Gijón,984 29 91 29,Privada,134,www.hreleliseo.com,"43,537940","-5,653340",05/05/2015
Residencia El Carmen - Instituto Gerontológico Astur,Calle,Ramón y Cajal,18 - bajo,33205,Gijón,985 19 56 56,Privada,126,www.grupogerontologico.com,"43,535307","-5,653454",05/05/2015
CPR Clara Ferrer,Calle,Puerto de Leitariegos,1,33207,Gijón,985 14 54 80,Pública autonómica,90,,"43,534030","-5,673254",16/04/2019
Centro Residencial La Ería,Camino,de La Ería-Cenero,350,33208,Gijón,985 16 83 93 / 644 16 34 28,Privada,14,www.crlaeria.com,"43,490100","-5,730868",25/04/2019
Residencia La Inmaculada,Calle,Saavedra,2,33208,Gijón,985 15 47 63,Privada,24,www.residencialainmaculadacm.com,"43,535713","-5,664480",11/04/2019
Centro para mayores Los Nozales,Camino,de Trabanco,35,33209,Gijón,985 13 78 60,Privada,17,www.residencialosnozales.com,"43,498817","-5,675095",19/04/2019
DomusVi La Sirena,Calle,Los Moros,42,33209,Gijón,985 17 47 97,Privada,40,www.domusvi.es/residencia-para-mayores-en-gijon-domusvi-la-sirena,"43,540454","-5,663304",08/04/2019
Residencia Espíritu Santo Plaza Camín,Calle,Poeta Alfonso Camín,s/n (esq. C/ Morón),33209,Gijón,985 99 09 18,Privada,48,www.residenciaespiritusanto-plazacamin.com,"43,531972","-5,660186",06/05/2015
Residencia Padre Santo,Calle,Pintor Manuel Medina,5,33210,Gijón,984 49 13 37,Privada,45,www.residenciapadresanto.com,"43,522937","-5,665161",04/04/2019
CPR La Mixta,Calle,San Nicolás,47,33210,Gijón,985 14 39 00,Pública autonómica,461,,"43,522027","-5,672681",31/07/2017
Centro Gerontológico Costa Verde,Calle,Álava,64,33211,Gijón,984 19 07 04,Privada,140,www.gcostaverde.com,"43,521507","-5,682071",03/04/2019
Residencia La Dehesa,Calle,Bazán,27,33211,Gijón,985 16 30 01,Privada,94,www.residencialadehesa.com,"43,532079","-5,697158",03/04/2019
Centro gerontológico Montevil,Carretera,Carbonera,75,33211,Gijón,985 14 70 30,Privada,98,www.grupogerontologico.com,"43,517759","-5,674638",15/05/2015
CPR Aurora Álvarez-Montevil,Calle,Les Cigarreres,24,33211,Gijón,985 14 07 07,Pública autonómica,117,,"43,520661","-5,679432",03/04/2019
Apartamentos Sierra del Sueve,Calle,Sierra del Sueve,30 bis,33211,Gijón,985 18 54 22,Pública autonómica,38,,"43,528165","-5,683517",10/04/2019
Ballesol Gijón,Calle,Velázquez,52,33211,Gijón,985 14 77 50,Privada,169,ballesol.es/residencias-para-mayores-en-asturias/ballesol-gijon,"43,520276","-5,675330",06/05/2015
Centro geriátrico de Poniente,Plaza,del Padre Máximo González,2 - 1º D,33212,Gijón,985 30 11 72,Privada,17,,"43,539295","-5,677694",12/05/2015
Lar de Noega Residencia para mayores,Calle,Galileo Galilei,207,33212,Gijón,985 15 90 00,Privada,285,www.lardenoega.com,"43,499283","-5,701169",03/04/2019
Apartamentos Gijón,Calle,Martín,6,33213,Gijón,985 30 00 66,Pública autonómica,94,,"43,541471","-5,703175",11/04/2019
Residencia El Lauredal,Avenida,El Cerilleru,11,33299,Gijón,984 49 15 16,Privada,148,www.gerontologicoastur.com/nuestroscentros/ellauredal/,"43,542977","-5,708545",05/04/2019
Residencia Atalaya,Camino,Viejo del Musel,779,33299,Gijón,985 32 89 46,Privada,57,www.residenciageriatricaatalaya.es,"43,550735","-5,704242",24/05/2018
Residencia San Antonio,Carretera,AS-246,5465,33390,Gijón,985 16 71 26,Privada,55,residenciasanantonio.es,"43,483129","-5,690242",08/04/2019
Residencia de 3ª edad Quinta Victoria,Camino,de Muyarines,135,33390,Gijón,985 16 72 47 / 985 16 79 69,Privada,41,www.residenciaquintavictoria.com,"43,495652","-5,691003",24/07/2017
Residencia Geriátrica Nueva Era,Camino,del Truébano,76,33390,Gijón,984 06 59 88,Privada,14,www.facebook.com/resinuevaera/,"43,480824","-5,704964",30/04/2017
Residencial Valle del Sol,Carretera,AS-248,5365,33391,Gijón,985 13 73 98,Privada,53,www.facebook.com/ResidencialValleDelSol/,"43,484953","-5,633408",30/04/2017
Clínica Geriátrica Amaranto,Carretera,AS-248 Gijón-Pola de Siero,2841,33391,Gijón,985 33 81 15,Privada,24,,"43,496468","-5,654369",20/11/2014
Residencia El Pardo,Camino,del Taleguero,79,33391,Gijón,985 13 61 73 / 670 63 34 32,Privada,14,,"43,511756","-5,662548",05/04/2019
Gijón DomusVi Palacio de Caldones,Camino,Llosa La Muria,91,33391,Gijón,985 13 66 33 / 985 13 66 55,Privada,94,www.domusvi.es/residencia-de-mayores-gijon-palacio-de-caldones,"43,484500","-5,627190",08/04/2019
Villa Residencial Espíritu Santo,Camino,del Fondo de Porceyo,956,33392,Gijón,985 16 70 86,Privada,35,www.residenciaespiritusanto.com,"43,510456","-5,695835",15/04/2019
Residencia de la 3ª edad La Villa,Calle,Caravedo,55,33393,Gijón,985 16 77 97,Privada,29,www.residencia-lavilla.com,"43,490576","-5,726222",31/07/2019
Residencia geriátrica Cristo de la Abadía,Camino,de Trubia,143,33393,Gijón,985 16 79 33 / 658 88 06 40,Privada,43,,"43,500513","-5,732998",26/03/2013
Residencia San Blas,Camino,de la Eria,299,33394,Gijón,985 36 66 42,Privada,24,www.residenciasanblas.org,"43,515819","-5,629162",03/04/2019
Centro Geriátrico Robles,Camino,de la Eria,868,33394,Gijón,985 19 53 14,Privada,37,www.geriatricorobles.com,"43,512817","-5,625079",07/07/2017
Residencia Sagrada Familia,Camino,del Bosque,183,33394,Gijón,985 33 29 33,Privada sin fin de lucro,12,,"43,518191","-5,593974",20/04/2019
Residencia Castiello,Travesía,del Trole,52,33394,Gijón,985 13 33 67,Privada,19,www.residenciacastiello.es,"43,509330","-5,613421",09/04/2019
Centro Gerontológico Costamar,,Balbín,s/n,33440,Gozón,985 88 36 76,Privada,,www.cgcostamar.es,"43,614819","-5,807203",17/11/2014
Centro Geriátrico Luanco,Calle,Isla del Carmen,2 - interior,33440,Gozón,984 39 40 41,Privada,92,www.geriatricoluanco.com,"43,613733","-5,797028",11/04/2019
Residencia La Panoya 3ª edad,,Condres - Bocines,9,33449,Gozón,985 88 20 28 / 650 03 74 87,Privada,24,www.residencialapanoya.com,"43,595845","-5,796188",07/05/2018
Residencia geriátrica Santa Isabel,Carretera,General,s/n,33119,Grado,985 78 61 77 / 985 78 52 82,Privada,23,www.santaisabelresidencia.es,"43,366000","-5,983820",01/06/2015
Residencia Grado,Calle,Hilario Suárez,10,33820,Grado,985 75 31 42,Pública autonómica,84,,"43,391560","-6,068847",24/04/2019
Residencia La Casona,,Lugar Picaroso,s/n,33820,Grado,984 10 20 65,Privada,25,www.residencialacasona.com,"43,406438","-6,080231",09/04/2019
Vivienda tutelada Grandas de Salime,Calle,El Cardo,4,33730,Grandas de Salime,985 62 72 22,Pública autonómica,17,,"43,218887","-6,876474",05/04/2019
Residencia Geriátrica Teodulfo Lagunero,,San Antolín,zona norte,33810,Ibias,985 81 61 01,Pública local,24,,"43,038131","-6,874875",15/04/2019
Residencia Geriátrica El Dorado,Calle,Constitución,32,33900,Langreo,,Privada,,,"43,295578","-5,683176",25/05/2017
Residencia Chalet Imperio,Calle,El Puente,s/n - Bº Triana,33900,Langreo,985 67 83 70,Privada,25,www.chaletimperio.com,"43,298549","-5,682133",12/04/2019
Fundación Sanatorio Adaro,Calle,Jove y Canella,1,33900,Langreo,985 69 21 11,Privada sin fin de lucro,134,,"43,293030","-5,675933",03/04/2019
Residencia Virgen del Carbayu,Calle,La Nozaleda,1,33900,Langreo,985 97 26 96,Privada sin fin de lucro,74,,"43,287183","-5,669358",04/04/2019
Geriátrico El Nadal,,Samuño,5,33900,Langreo,985 68 37 41 / 639 48 76 90,Privada,19,www.elnadal.com,"43,296363","-5,682545",13/07/2013
Casta Asturias Langreo,Carretera,Corros a la Moquina,s/n,33909,Langreo,985 67 87 57,Privada,120,www.mentaliasalud.es/centro/mentalia-langreo,"43,287103","-5,681651",15/04/2019
CPR Riaño,,Polígono Residencial de Riaño,,33920,Langreo,985 65 21 21,Pública autonómica,118,,"43,327307","-5,720598",03/04/2019
Residencia para mayores Nuestra Señora del Fresno,Calle,José Arenas y Arenas,2,33930,Langreo,985 68 30 68,Privada,87,www.residenciadelfresno.es,"43,306191","-5,688887",04/04/2019
Patronato de San José,Calle,Paulino García Fernández,15,33930,Langreo,985 68 00 14,Privada sin fin de lucro,65,www.patronatodesanjose.org,"43,314706","-5,695391",05/04/2019
Residencia Geriátrica La Piedad,Avenida,Vega de Abajo,s/n,33930,Langreo,985 69 15 45,Privada,36,www.residenciamariapiedad.com,"43,310987","-5,682013",04/04/2019
Residencia La Flor de Lada,Calle,Libertad,13,33934,Langreo,984 18 35 60,Privada,23,geriatricodelada.com,"43,303415","-5,698698",04/04/2019
CPR Laviana,Calle,José María Díaz García Jove,40,33980,Laviana,985 61 08 00,Pública autonómica,104,,"43,250598","-5,566436",09/04/2019
Fundación Residencia Canuto Hevia,Calle,Molino de la Sala,11,33630,Lena,985 49 01 60 / 985 49 11 31,Privada,146,residenciacanutohevia.com,"43,155594","-5,831665",26/04/2018
Residencia El Parador,Calle,Alejandro Mon,6,33424,Llanera,985 77 25 48 / 670 91 27 94,Privada,19,elpara,"43,440928","-5,851572",20/04/2019
Residencia de 3ª edad Margarita,Calle,Santa Rosa,47,33690,Llanera,985 77 22 55,Privada,24,www.residenciamargarita.es,"43,436555","-5,808947",04/04/2019
Residencia Llanes,Calle,Nemesio Sobrino,8,33500,Llanes,985 40 02 00,Pública autonómica,81,,"43,421059","-4,756166",08/04/2019
Fundación Residencia Faustino Sobrino,Avenida,San Pedro,s/n,33500,Llanes,985 40 02 60,Privada sin fin de lucro,83,,"43,423149","-4,757021",10/04/2019
Residencia Quintana de Pancar,,La Carúa,s/n,33509,Llanes,985 40 27 43,Privada,63,www.residenciapancar.es,"43,413558","-4,759145",03/04/2019
Residencia Sierra del Cuera,,Lugar Lledias,s/n,33594,Llanes,985 40 74 14 / 985 40 74 15,Privada,100,www.residenciasierradelcuera.es,"43,421925","-4,860063",31/07/2017
Residencia Senior Celorio,Carretera,General AS-263,s/n,33595,Llanes,985 40 30 75,Privada,40,www.grupogerontologico.es/nuestros-centros/residencia-senior-celorio/,"43,425447","-4,811650",25/05/2017
Residencia Nuestra Señora del Rosario,Calle,Aller,31 B - 1º,33600,Mieres,985 45 32 51,Privada,14,www.nuestrasenoradelrosario.es,"43,253112","-5,776816",30/04/2017
Residencia de personas mayores Valle del Caudal,Calle,Doce de Octubre,s/n,33600,Mieres,985 45 01 49 / 985 45 00 55,Pública local,77,www.mieres.es/areas-municipales/bienestar-social/residencia-de-personas-mayores-valle-del-caudal/,"43,252009","-5,773727",03/04/2019
CPR La Vega de Mieres,Calle,Las Encinas,s/n,33611,Mieres,985 42 78 03,Pública autonómica,96,,"43,225173","-5,780842",05/04/2019
Centro Sociosanitario Bustiello,,Bustiello,3,33612,Mieres,985 42 25 61,Privada,30,www.csbustiello.com,"43,188627","-5,767909",10/07/2017
Residencia Abuli,,El Quempu,s/n,33614,Mieres,985 44 41 13,Privada,32,geriatricos-abuli.es,"43,264300","-5,739910",06/07/2017
Residencia Picu Siana,Carretera,de Seana,38,33618,Mieres,985 45 31 21,Privada,53,www.residenciapicusiana.com,"43,254508","-5,789259",04/04/2019
Centro Gerontológico de Ablaña,,Puente la Luisa,s/n,33618,Mieres,985 45 66 01,Privada,134,www.tusmayores.com,"43,263824","-5,793243",13/05/2019
Residencia Imperial,Calle,Cinema Imperial,s/n,33650,Mieres,985 44 60 89,Privada,46,www.residenciaimperial.com,"43,266272","-5,805118",30/04/2017
Residencia Vistamar,,Villar de Abajo,66 - A,33138,Muros de Nalón,985 58 30 56,Privada,24,www.residenciavistamar.com,"43,550208","-6,119907",30/04/2017
Centro Gerontológico La Comarca del Mayor,Calle,Villabona,11 (interior),33520,Nava,985 71 60 48,Privada,34,,"43,359342","-5,512041",04/04/2019
Geriátrico DomusVi Carancos,Carretera,Nacional 634,Km. 136,33582,Nava,985 70 42 89,Privada,101,www.domusvi.es/residencia-de-mayores-en-carancos,"43,356420","-5,429462",05/05/2015
Residencia Noreña,Calle,Acevedo y Pola,44,33180,Noreña,985 74 37 27,Pública autonómica,56,,"43,389725","-5,706046",05/04/2019
Residencia Virgen de la Casa,Calle,Fray Ceferino,24 - 5º D,33001,Oviedo,985 22 50 88,Privada sin fin de lucro,12,,"43,366680","-5,850997",04/04/2019
Centro Vetusta Uría,Calle,Uría,14,33003,Oviedo,985 20 76 49,Privada,98,www.residenciasdevetusta.com,"43,362876","-5,849352",08/04/2019
Residencia Vetusta Élite,Calle,Uría,12 - 3º,33003,Oviedo,985 20 21 89,Privada,20,,"43,362739","-5,849106",19/11/2014
CPR El Cristo,Avenida,Cristo de las Cadenas,54,33006,Oviedo,985 23 38 50,Pública autonómica,190,,"43,353958","-5,866970",08/04/2019
Ovida Asistencial,Calle,Lena,5,33006,Oviedo,902 35 09 02,Privada,443,www.ovida.es,"43,351728","-5,867655",05/04/2019
Apartamentos Covadonga,Calle,Cardenal Cienfuegos,9,33007,Oviedo,985 27 05 93,Pública autonómica,77,,"43,354472","-5,849656",04/04/2019
CPR Santa Teresa,Calle,Santa Teresa de Jesús,2,33007,Oviedo,985 24 10 29,Pública autonómica,289,,"43,359324","-5,851324",04/04/2019
Residencia La Rosaleda,,Mercadín Alto,94,33008,Oviedo,985 22 88 79 / 600 50 69 45 / 670 91 27 94,Privada,23,,"43,369280","-5,819151",23/04/2019
Residencia Santa Elena,Calle,Magdalena,11 - 13,33009,Oviedo,985 21 96 89,Privada,69,,"43,359844","-5,844996",03/04/2019
DomusVi Colloto,Carretera,General,136 - C,33010,Oviedo,985 98 54 64,Privada,42,www.domusvi.es/residencia-de-mayores-colloto,"43,378539","-5,792999",05/04/2019
Residencia El Fontán,Calle,Luis Suárez Ximielga,36,33010,Oviedo,985 27 27 27,Privada,129,www.elfontan.es/oviedo.htm,"43,376850","-5,792324",04/04/2019
Residencia Nuestra Señora de Montserrat II,Calle,Roces,5,33010,Oviedo,985 79 44 83,Privada,40,www.residenciamontserrat.com,"43,373290","-5,802078",07/07/2017
Centro Gerontológico Washington,Calle,Roces,22,33010,Oviedo,985 98 58 17,Privada,86,www.centrogerontologicowashington.es,"43,373357","-5,802600",05/04/2019
CPR Tenderina,Calle,Siero,2,33010,Oviedo,985 11 87 57,Pública autonómica,113,,"43,369647","-5,818883",12/04/2019
Residencia Trisquel,Calle,Monseñor Óscar Romero,5,33011,Oviedo,985 78 27 19,Pública autonómica,72,,"43,375227","-5,847293",04/04/2019
DomusVi La Florida,Calle,Cudillero,3,33012,Oviedo,985 96 43 70,Privada,144,www.domusvi.es/residencia-mayores-asturias-oviedo-la-florida,"43,366512","-5,874477",03/04/2019
Residencia El Naranco,Avenida,de los Monumentos,61 B,33012,Oviedo,985 95 07 80,Pública autonómica,166,,"43,372264","-5,864129",15/04/2019
Residencia San Andrés,Calle,San Andrés,95,33119,Oviedo,985 78 67 95,Privada,25,www.residenciasanandres.com,"43,332982","-5,987208",13/07/2011
Residencia Bellavista,Calle,Los Prietos,3,33170,Oviedo,985 22 62 84,Privada,22,,"43,338863","-5,846400",19/08/2013
Residencia San Roque,Calle,La Cabaña,20,33191,Oviedo,985 78 04 60,Privada,23,www.residenciageriatricasanroque.es,"43,359661","-5,917651",07/07/2017
Centro geriátrico Mirasol,,Santa Marina Piedramuelle,59,33193,Oviedo,985 78 01 97,Privada,27,www.residenciageriatricamirasol.es,"43,351673","-5,900969",30/04/2017
Residencia Santirso El Bosque,,El Bosque,s/n - San Esteban de las Cruces,33195,Oviedo,984 11 17 89,Privada,,www.residenciasantirsooviedo.com,"43,343933","-5,831571",03/04/2019
Centro Geriátrico El Nadal II,,Las Cruces,69,33195,Oviedo,984 10 59 06,Privada,22,,"43,349388","-5,825442",29/08/2013
Residencia Geriátrica Parres,Calle,El Texu,6,33540,Parres,985 84 08 46 / 657 85 90 16,Privada,33,www.residenciageriatricaparres.com,"43,380472","-5,183714",03/04/2019
CPR de Arriondas,Calle,Inocencio del Valle,11,33540,Parres,985 84 36 97,Pública autonómica,72,,"43,391700","-5,185250",16/04/2019
Residencia Infiesto,Plaza,Benéfica,s/n,33530,Piloña,985 71 12 58,Pública autonómica,89,,"43,345900","-5,364390",04/04/2019
Hotel geriátrico El Sueve,Calle,La Cruz,s/n,33583,Piloña,985 70 71 60 / 985 70 70 48,Privada,39,www.residenciaelsueve.es,"43,382276","-5,262154",04/04/2019
CPR Pravia,Avenida,de Prahúa,3,33120,Pravia,985 82 13 48,Pública autonómica,112,,"43,485344","-6,107286",09/04/2019
Residencia Quirós,Carretera,General,32,33117,Quirós,985 76 81 85,Pública autonómica,42,,"43,159268","-5,973828",03/04/2019
Residencia El Canto,,Santullano,s/n,33190,Regueras (Las),985 79 97 65,Privada,24,,"43,417678","-5,976584",20/11/2014
Residencia Ulpiano Cuervo,Calle,Ulpiano Cuervo,6,33590,Ribadedeva,985 41 20 50,Privada sin fin de lucro,46,www.fundacionulpianocuervo.com,"43,376897","-4,547654",04/04/2019
Hogar de ancianos San José de la Montaña,Carretera,de la Estación,3,33560,Ribadesella,985 86 02 59,Privada sin fin de lucro,35,,"43,461857","-5,057425",04/04/2019
Residencia Geriátrica Sierra del Aramo,Plaza,de la Constitución,2,33160,Riosa,985 76 68 50,Privada,25,,"43,229804","-5,881380",22/04/2019
Residencia municipal de personas mayores,Calle,Comandante Antonio Novo Ferreiro,1,33860,Salas,985 83 21 56,Pública autonómica,22,,"43,407482","-6,260177",03/04/2019
Residencia San Pedro,,Mallecina,11,33860,Salas,984 09 29 24,Privada,23,residenciasanpedro.es,"43,453235","-6,255602",09/04/2019
Residencia Geriátrica Rivera Onís,Avenida,del Parque,10,33940,San Martín del Rey Aurelio,985 66 27 47,Privada,25,,"43,287873","-5,641860",24/04/2019
CPR Santa Bárbara,Avenida,San Frechoso,35,33958,San Martín del Rey Aurelio,985 65 77 66,Pública autonómica,92,,"43,277063","-5,604116",11/04/2019
Hotel Geriátrico Royal,Calle,Les Agüeries,s/n,33518,Sariego,985 74 88 06,Privada,23,,"43,409514","-5,560331",20/11/2014
Cálida Residencial,Avenida,Buenavista,4,33186,Siero,985 74 47 08,Privada,91,www.calidaresidencial.com,"43,384311","-5,711184",04/04/2019
Centro Gerontológico Joca,,Los Cuetos,9 - Polígono Las Meanas,33186,Siero,984 47 47 47,Privada,143,www.tusmayores.com,"43,385808","-5,720350",04/04/2019
Centro Residencial ACCEM Hevia,,Orial,14,33187,Siero,985 74 47 61,Privada,49,www.accemarbeyal.com,"43,374281","-5,711288",21/07/2017
GeroArgüelles,,Fuentespino,13 A,33199,Siero,985 74 40 18,Privada,23,www.geroarguelles.es,"43,386233","-5,732676",30/04/2017
Residencia Santa Patricia,,Balbona,31,33429,Siero,985 79 29 86,Privada,24,www.residenciasantapatricia.es,"43,393923","-5,758320",03/04/2019
Centro Residencial Balbona,,Balbona,s/n,33429,Siero,984 47 00 01,Privada,60,www.residencialbalbona.es,"43,392629","-5,758515",11/07/2017
Residencia Geriátrica Julia Nieto,Camino,de la Canterona,53,33429,Siero,985 26 00 93 / 627 62 20 10 / 653 92 69 58,Privada,25,www.residenciajulianieto.com,"43,398703","-5,787490",10/04/2019
Residencia Ave María,Calle,La Barganiza,s/n,33429,Siero,985 74 33 60 / 985 74 42 50,Privada,149,www.residenciaavemaria.com,"43,425791","-5,757457",22/05/2018
Residencia geriátrica El Monasterio,,Lugar El Cuetu,30 bis - Paredes,33429,Siero,985 26 55 01,Privada,21,elmonasterio.es,"43,396869","-5,803422",07/07/2017
