"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Ciudad Real, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Vivienda de Mayores de Cabezarrubias del Puerto,Calle,Pilar,24,13591,Cabezarrubias del Puerto,926 47 62 45,Pública local,7,,"38,615872","-4,185675",25/05/2015
Residencia de Mayores Hogar de Santa Isabel,Calle,Antonio Rodríguez Docampo,1,13370,Calzada de Calatrava,926 87 50 53,Privada,47,hogardesantaisabel.es,"38,707197","-3,778268",10/04/2019
Hotel de Mayores Residencia Calatrava,Carretera,CM-4111,5,13370,Calzada de Calatrava,926 87 53 15 / 677 78 83 62,Privada,62,residenciacalatrava.es,"38,709116","-3,780535",06/04/2018
Residencia de 3ª Edad Sagrado Corazón,Avenida,de la Hispanidad,19,13610,Campo de Criptana,926 56 13 32,Privada sin fin de lucro,115,,"39,400872","-3,128109",18/07/2011
Residencia Virgen de la Encarnación,Calle,Santo,s/n,13150,Carrión de Calatrava,926 81 48 84,Privada,137,www.enoccorporacion.com,"39,015846","-3,821758",08/04/2019
Vivienda municipal de mayores,Calle,Quevedo,8,13750,Castellar de Santiago,926 34 03 42 / 926 34 04 60,Pública local,10,,"38,538967","-3,271173",25/09/2017
UTE Residencia de 3ª Edad de Chillón,Carrer,Rosario Márquez,38,13412,Chillón,926 71 00 98,Pública local,35,,"38,796274","-4,864273",15/04/2019
Residencia de Mayores Santa Teresa Jornet,Calle,Calatrava,51,13003,Ciudad Real,926 22 07 19,Privada sin fin de lucro,165,,"38,991917","-3,923215",08/03/2018
Residencia de mayores Nuestra Señora del Carmen,Ronda,de Toledo,19,13005,Ciudad Real,926 22 12 14 / 926 22 03 12,Pública autonómica,109,,"38,995072","-3,925355",09/04/2019
Residencia de Ancianos Santo Ángel,Carretera,de Toledo,6,13005,Ciudad Real,926 25 65 12,Privada sin fin de lucro,90,,"39,008489","-3,925325",12/05/2015
Residencia Asistida de Mayores Gregorio Marañón,Calle,Gregorio Marañón,1,13005,Ciudad Real,926 25 54 00,Pública autonómica,300,,"38,993687","-3,937441",06/07/2011
Centro de respiro Alöis Azlheimer Ciudad Real,Calle,Santa María de Alarcos,6,13005,Ciudad Real,926 21 19 00,Privada,26,www.centrorespiroalzheimer-afacr.org,"38,984168","-3,916820",08/04/2019
Residencia Municipal Nuestra Señora de la Soledad,Calle,Mayor,106,13345,Cózar,926 36 54 16,Pública local,20,,"38,659334","-3,066045",25/04/2019
Residencia de Mayores Azuer,Camino,de Navaseca,s/n,13250,Daimiel,926 10 49 01,Privada,99,,"39,080000","-3,619490",07/05/2015
Residencia de Ancianos Nuestra Señora de las Cruces,Paseo,del Carmen,14,13250,Daimiel,926 85 01 60 / 926 85 36 79,Privada sin fin de lucro,92,,"39,072191","-3,606328",08/03/2018
Vivienda de Mayores,Calle,Jesús,6 - 3º B,13250,Daimiel,926 85 42 15,Pública local,5,,"39,070720","-3,615286",08/04/2019
Residencia La Masiega,Calle,La Coruña,s/n,13250,Daimiel,926 26 06 81,Pública autonómica,120,www.sergesa.com/residencia-geriatrica-en-ciudad-real-daimiel,"39,061523","-3,616362",05/04/2019
Vivienda municipal de mayores,Plaza,del Ayuntamiento,10,13140,Fernán Caballero,926 80 71 35,Pública local,8,,"39,124636","-3,901763",12/09/2017
Vivienda municipal de mayores,Carretera,de Alcoba,s/n,13193,Fontanarejo,926 77 11 01,Pública local,9,,"39,219937","-4,514955",24/05/2019
Vivienda de Mayores Fuencaliente,Calle,Azuel,11,13130,Fuencaliente,926 47 02 32,Pública local,8,,"38,405826","-4,303232",02/09/2013
Residencia Geriátrica Nuestra Señora Oreto y Zuqueca,Calle,Epifanio Novalbos Valbuena,8,13360,Granátula de Calatrava,926 86 83 24 / 605 90 33 52,Pública local,21,,"38,797712","-3,740827",09/03/2018
Residencia de mayores Nuestra Señora de la Merced,Avenida,de Alcázar de San Juan,s/n,13640,Herencia,926 57 25 55,Privada,124,,"39,375477","-3,340424",04/04/2019
Residencia San Francisco,Avenida,San Antón,36,13640,Herencia,926 57 11 12,Privada sin fin de lucro,24,,"39,361701","-3,357560",08/04/2019
Vivienda Tutelada de Hinojosas de Calatrava San Bernardo de Claraval,Calle,Lope de Vega,10,13590,Hinojosas de Calatrava,926 47 62 25,Pública local,10,,"38,614394","-4,138154",04/04/2019
Vivienda de Mayores,Plaza,de España,10,13110,Horcajo de los Montes,926 77 53 98,Privada,9,,"39,326018","-4,650970",13/08/2017
Residencia Acalia,Calle,Don Samuel Ferrer,26,13420,Malagón,926 80 01 82,Privada,33,www.residenciaacalia.es,"39,170250","-3,844325",13/09/2017
Residencia de Mayores San Clemencio,Calle,Moteño,55,13420,Malagón,926 80 10 45,Privada,70,,"39,170611","-3,847503",08/04/2019
Residencia de Ancianos Santa Teresa,Calle,San Bernardo,28,13420,Malagón,926 80 27 05,Privada,25,,"39,160563","-3,861179",16/10/2017
Residencia de Ancianos La Milagrosa,Calle,Alfonso Mellado,2,13200,Manzanares,926 61 23 63,Privada sin fin de lucro,100,,"39,000713","-3,371711",04/04/2019
Residencia de Mayores Los Jardines,Avenida,Emiliano García Roldán,s/n,13200,Manzanares,926 64 71 88,Pública autonómica,48,,"39,004700","-3,367759",04/04/2019
Vivienda tutelada municipal Antonio Muñoz Sánchez,Camino,de Manzanares,s/n,13230,Membrilla,926 63 69 64,Pública local,10,sanivida.es/project/pisos-tutelados-para-mayores/,"38,978046","-3,355732",09/03/2018
Vivienda Tutelada de Mayores de Mestanza,Calle,Santa Catalina,24,13592,Mestanza,926 48 56 99,Pública local,8,,"38,576440","-4,069066",23/04/2019
Residencia Nuestra Señora de la Asunción I,Calle,Santo Tomás de Villanueva,139,13170,Miguelturra,926 27 23 23,Privada sin fin de lucro,79,,"38,958680","-3,888933",13/04/2019
Residencia de mayores Nuestra Señora de la Asunción II,Calle,Trillo,s/n,13170,Miguelturra,926 27 22 30,Privada sin fin de lucro,75,,"38,971326","-3,898144",24/04/2019
Vivienda Tutelada de Mayores de Montiel,Calle,Don Gabriel Campillo,25,13326,Montiel,926 35 30 45 / 926 35 30 31,Pública local,6,,"38,696295","-2,865501",12/09/2017
Residencia de 3ª Edad Virgen de los Mártires,Calle,Teja,13,13326,Montiel,926 35 32 38 / 920 80 77 61,Privada,30,,"38,693187","-2,866804",04/04/2019
Residencia Municipal de Mayores Hermanos Clemente,Ronda,Manuel Clemente,1,13350,Moral de Calatrava,926 31 95 56,Pública local,40,,"38,829286","-3,571787",19/04/2018
Vivienda Municipal de Mayores,Calle,Eras,s/n,13193,Navalpino,926 77 12 01,Pública local,9,,"39,223614","-4,591548",15/04/2019
Vivienda municipal de mayores,Calle,Eras de Arriba,s/n,13194,Navas de Estena,925 40 91 81,Pública local,8,,"39,497884","-4,521631",01/08/2013
Vivienda Tutelada de la 3ª Edad de Pedro Muñoz,Calle,Záncara,s/n,13620,Pedro Muñoz,926 58 64 00,Pública local,8,,"39,398050","-2,952200",07/11/2017
Vivienda Municipal de Mayores Escolástica Caro,Calle,Real,s/n,13196,Picón,926 82 00 01,Pública local,8,,"39,047247","-4,059096",14/03/2018
Vivienda tutelada para mayores,Calle,Carolina,10,13100,Piedrabuena,926 76 24 04,Pública local,9,www.gruposac.es/web/index.php?option=com_content&view=article&id=52:vtpedr&catid=49:viviendas-tuteladas&Itemid=65,"39,033626","-4,172119",02/10/2017
Hedra Residencia de Mayores,Calle,La Arzollosa,2,13100,Piedrabuena,926 76 35 20,Privada,80,www.residenciasgarcinia.com/hedra,"39,037826","-4,166068",08/04/2019
STS Las Cármenes,Avenida,Ciudad Real,s/n,13195,Poblete,926 83 69 80,Privada,215,www.stsgrup.org/es/porfolio/sts-las-carmenes-es,"38,940027","-3,976342",10/04/2019
Vivienda Tutelada de Mayores de Porzuna,Calle,Toledo,28,13120,Porzuna,926 78 14 68,Pública local,8,,"39,146364","-4,151997",23/04/2019
Residencia Municipal de Ancianos Santa Quiteria,Calle,Santa Quiteria,1,13109,Puebla de Don Rodrigo,926 77 72 95,Pública local,33,,"39,083347","-4,615641",12/09/2017
Vivienda Tutelada de Mayores de Puebla del Príncipe,Avenida,Tierno Galván,15,13342,Puebla del Príncipe,926 69 41 18,Pública local,8,,"38,566424","-2,925167",14/05/2015
Residencia Santa Ángela de la Cruz,Calle,Conde de Valmaseda,36,13500,Puertollano,926 41 15 98,Privada sin fin de lucro,16,,"38,685479","-4,114640",09/04/2019
Residencia de Mayores,Calle,Daimiel,3,13500,Puertollano,926 42 31 00 / 926 42 31 04 / 926 42 31 08,Pública autonómica,222,,"38,703947","-4,110464",04/04/2019
Residencia Albertia Puertollano,Glorieta,de España,s/n,13500,Puertollano,926 41 50 17,Privada,125,www.albertia.es/residencias/albertia-puertollano,"38,686636","-4,096124",03/04/2019
Vivienda Municipal de Mayores,Avenida,Valdefresno,s/n,13194,Retuerta del Bullaque,925 42 16 21,Pública local,10,,"39,462080","-4,406895",10/05/2019
Vivienda tutelada de mayores,Calle,Candelaria,19,13114,Robledo (El),926 78 52 68,Pública local,10,,"39,220595","-4,282000",22/09/2017
Vivienda municipal de mayores,Calle,Quijote,14,13414,Saceruela,926 77 90 15,Pública local,5,,"38,944912","-4,608060",08/05/2019
Residencia La Casa Grande,Calle,Plaza Mayor,7,13247,San Carlos del Valle,926 03 60 00,Pública local,20,,"38,844492","-3,241874",10/10/2019
Complejo Asistencial Nuestra Señora del Carmen,Calle,El Bonillo,106,13630,Socuéllamos,926 53 06 12,Privada,146,www.carmenarias.es,"39,280950","-2,787547",23/04/2019
Residencia Ilunion Sociosanitario La Rosa del Azafrán,Avenida,de la Romería,18,13240,Solana (La),926 64 85 58,Pública autonómica,120,sociosanitario.ilunion.com/servicios/centros-residenciales/castilla-la-mancha-ciudad-real/la-solana-residencia-para-mayores-y,"38,949662","-3,232943",06/05/2019
Vivienda Municipal de Mayores,Calle,Isidro Antequera,2,13240,Solana (La),926 63 10 11,Pública local,10,,"38,935604","-3,237820",06/05/2019
Residencia Nuestra Señora de Peñarroya,Calle,Pozo Santa Quiteria,39,13240,Solana (La),926 63 10 04,Privada,60,www.valoriza-lasolana.es,"38,946728","-3,236219",05/05/2015
Vivienda municipal de mayores,Avenida,de los Estudiantes,5,13341,Terrinches,926 38 72 01,Pública local,10,,"38,608878","-2,839543",04/08/2011
Residencia de Ancianos San Víctor,Calle,Don Víctor Peñasco,121,13700,Tomelloso,926 25 00 59 / 926 51 00 59 / 926 50 55 62,Privada sin fin de lucro,109,,"39,151212","-3,024286",08/03/2018
Vivienda Tutelada de la 3ª Edad,Calle,San Antonio,43,13700,Tomelloso,926 50 67 77 / 926 50 24 61,Pública local,8,,"39,159194","-3,030515",03/04/2019
Residencia de mayores Don Quijote,Calle,Soria,s/n (esq. C/ Lugo),13700,Tomelloso,926 53 98 00,Pública autonómica,120,www.amavir.es/residencia-de-mayores-don-quijote,"39,147617","-3,017931",10/04/2019
Residencia de Mayores Virgen de la Blanca,Camino,del Santo,21,13160,Torralba de Calatrava,926 81 19 07 / 619 42 66 40,Pública local,51,,"39,012232","-3,751851",05/04/2019
Vivienda de Mayores de Torre de Juan Abad,Calle,Real,14,13344,Torre de Juan Abad,926 38 35 23 / 926 38 30 01,Pública local,8,,"38,581637","-3,060625",04/08/2011
Vivienda Tutelada de Mayores,Calle,Pérez Galdós,72,13740,Torrenueva,926 33 23 93,Pública local,20,www.ayuntamientotorrenueva.es/servicios.php?id_tabla=43&pagina=1,"38,639902","-3,362002",14/05/2019
DomusVi Monte Val,Calle,Amapola,38,13300,Valdepeñas,926 32 32 00,Privada,146,www.domusvi.es/residencia-mayores-ciudad-real-valdepenas-monte-val,"38,770952","-3,382376",06/07/2015
Residencia Nuestra Señora de la Consolación,Calle,San Juan,105,13300,Valdepeñas,926 32 51 00,Privada sin fin de lucro,140,,"38,754914","-3,376007",04/04/2019
Vivienda tutelada de Mayores,Calle,Rinconada,15,13279,Valenzuela de Calatrava,926 86 71 10,Pública local,10,,"38,852324","-3,771087",14/03/2018
Residencia municipal Juan Félix Martínez Moya,Paseo,Daniela García Castell,1,13332,Villahermosa,926 37 55 58 / 608 83 40 34,Pública local,45,www.nexusintegral.com,"38,754700","-2,881958",03/04/2019
Residencia Doña Paquita García,Calle,Rey Juan Carlos I,s/n,13343,Villamanrique,926 16 34 00,Pública local,40,,"38,543833","-2,995837",10/10/2019
Vivienda municipal de mayores,Calle,San Miguel,1,13343,Villamanrique,926 35 40 09,Pública local,9,,"38,542484","-2,999851",01/08/2019
Vivienda Tutelada de Mayores,Calle,Escuelas,1,13330,Villanueva de la Fuente,967 39 60 00,Pública local,5,,"38,694348","-2,696451",16/04/2019
Fundación Residencia Santo Tomás,Calle,Don José Francisco de Bustos,36,13320,Villanueva de los Infantes,926 36 00 64,Privada,75,,"38,739357","-3,020102",03/04/2019
Hogar Santa María Josefa,Barrio,Duque de San Fernando,2,13320,Villanueva de los Infantes,926 36 10 53,Privada sin fin de lucro,16,,"38,734366","-3,011518",09/03/2018
Residencia Nuestra Señora de la Antigua,Calle,Monjas Franciscas,14,13320,Villanueva de los Infantes,926 36 00 77,Privada,40,,"38,738349","-3,011749",12/04/2019
Centro de Mayores Virgen de la Sierra,Calle,Serafín Romeu,71,13670,Villarrubia de los Ojos,926 89 87 73,Pública local,99,,"39,223558","-3,611312",08/04/2019
Vivienda de Mayores,Calle,Escuelas,11,13210,Villarta de San Juan,926 64 10 45,Pública local,8,,"39,236012","-3,423748",15/04/2019
Vivienda Tutelada de Viso del Marqués,Calle,Real,100,13770,Viso del Marqués,926 33 75 11,Pública local,10,,"38,520964","-3,561783",11/05/2015
