"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Cantabria, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia Religiosas Angélicas,Calle,Guevara,26,39001,Santander,942 22 35 00,Privada sin fin de lucro,74,,"43,463702","-3,805328",01/08/2017
DomusVi Stella Maris,Calle,Guevara,26 bis,39001,Santander,942 36 55 66,Privada,96,www.domusvi.es/residencia-mayores-santander-stella-maris,"43,463722","-3,805443",08/04/2019
Sanitas Residencial Santander,Calle,Santa Lucía,51,39003,Santander,942 30 03 00,Privada,118,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-santander,"43,464455","-3,798544",05/04/2019
Casa de Reposo Santa María Soledad,Paseo,Menéndez Pelayo,50,39006,Santander,942 27 28 50,Privada sin fin de lucro,35,,"43,466516","-3,796101",04/04/2019
La Caridad de Santander,Calle,Alta,131,39008,Santander,942 23 16 19,Privada,271,www.lacaridaddesantander.es,"43,458154","-3,823778",04/04/2019
Fundación San Cándido,Calle,Cajo,13,39011,Santander,942 33 45 33,Privada,267,www.sancandido.es,"43,454810","-3,834315",03/04/2019
Residencia Santa Lucía,Avenida,Cardenal Herrera Oria,100 (Políg. de Cazoña),39011,Santander,942 33 75 46 / 942 33 11 96,Privada sin fin de lucro,195,,"43,455379","-3,854455",08/04/2019
CAD Santander,Calle,Arriba,38,39012,Santander,942 29 00 50,Pública autonómica,215,,"43,478018","-3,812270",03/04/2019
Centro Hospitalario Padre Menni,Avenida,de Cantabria,52,39012,Santander,942 39 00 60,Privada sin fin de lucro,403,,"43,476735","-3,802501",10/07/2017
Residencia Virgen del Faro,Avenida,de Cantabria,35,39012,Santander,942 39 81 93,Pública local,160,www.promaiorem.com/nuestros-centros/centro-residencial-virgen-del-faro,"43,475858","-3,806219",04/04/2019
Residencia Virgen del Mar,Calle,Los Foramontanos,48,39012,Santander,942 35 59 04,Privada,14,,"43,469615","-3,843159",15/04/2019
Residencia Lusanz Cantabria,Calle,Lantueno,,39490,Santiurde de Reinosa,942 77 86 25,Privada,97,www.lusanzcantabria.com,"43,051374","-4,082686",03/04/2019
Residencia Santa Ana,Avenida,de Pumarejo Azcue,1,39740,Santoña,942 66 19 21,Privada,174,,"43,442152","-3,453196",17/07/2017
Viviendas supervisadas,Calle,Cuba de Abajo,4,39340,Suances,942 84 44 60,Pública local,8,www.suances.es/content/viviendas-supervisadas,"43,424621","-4,038390",15/04/2019
Residencia San José,Avenida,Fernando Arce,18,39300,Torrelavega,942 88 21 41,Privada,416,www.fundacionasilo.com,"43,345229","-4,045737",03/04/2019
Residencia La Alborada,Calle,Julián Urbina,16,39300,Torrelavega,942 08 11 11,Privada,121,www.residenciaalborada.es,"43,352634","-4,045814",03/04/2019
Residencia Fuente Ventura,Barrio,Somavilla,8,39594,Val de San Vicente,942 71 85 95,Privada,33,www.fuenteventura.es,"43,349734","-4,483912",08/04/2019
Residencia Valdáliga,Barrio,La Cocina,50,39593,Valdáliga,942 70 93 33,Privada sin fin de lucro,60,mensajerosdelapazasturiasycantabria.org/valdaliga,"43,318799","-4,352925",15/04/2019
CAD Santa Eulalia,Calle,Constitución,15,39410,Valdeolea,942 57 48 05,Privada,60,qdcantabria.es/?page_id=11,"42,873940","-4,162952",03/04/2019
Residencia Virgen de la Velilla,Calle,La Huertona,s/n,39220,Valderredible,942 77 62 50,Pública local,24,residenciavirgendelavelilla.com,"42,805839","-3,940923",11/07/2017
Residencia Vega de Pas,Calle,Campogiro,3,39685,Vega de Pas,942 59 50 09,Privada,48,www.residenciavegadepas.com,"43,159311","-3,783017",03/04/2019
Residencia mixta San José,Barrio,de la Iglesia,59,39649,Villacarriedo,942 59 03 64,Privada,75,www.residenciamixtasanjose.com,"43,243257","-3,828556",12/07/2017
