"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Toledo, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia El Salvador,Calle,Alberto Caamaño,15,45567,Lagartera,925 45 00 19,Privada,97,,"39,910103","-5,199800",19/09/2017
Residencia Geriátrica La Zarzuela,Carretera,de Extremadura,Km. 150,45567,Lagartera,925 43 04 26,Privada,72,www.residencialazarzuela.es,"39,913031","-5,202470",04/04/2019
Residencia municipal de mayores María Magdalena,Calle,Nueva,1,45123,Layos,925 33 57 63,Pública local,46,www.residenciamariamagdalenalayos.com,"39,779745","-4,063936",05/04/2019
Residencia de Ancianos San Juan de Dios,Calle,Arturo Fernández Valencia,7,45870,Lillo,925 05 62 99 / 607 39 90 05,Pública local,28,,"39,725217","-3,306175",26/09/2017
Santísimo Cristo del Prado,Calle,Cristo,s/n,45710,Madridejos,925 46 34 71,Privada,72,,"39,464558","-3,530109",05/04/2019
Centro Las Amapolas,Camino,de la Ermita,9,45590,Magán,925 27 03 49,Privada,94,www.residencialasamapolas.es,"39,955671","-3,935811",08/04/2019
Residencia municipal de personas de mayores San Pedro Apóstol,Calle,Julián Besteiro,82,45692,Malpica de Tajo,925 87 72 11 / 925 87 70 48,Pública local,31,,"39,895185","-4,553951",11/04/2019
Residencia de Mayores Montes de Toledo,Calle,Julia Nieto,1,45460,Manzaneque,925 34 47 47 / 925 34 47 32,Privada,134,www.residencialmontesdetoledo.com,"39,637096","-3,788120",24/04/2018
Residencia de 3ª Edad El Cazador,Carretera,de Extremadura,Km. 74,45515,Maqueda,925 79 02 32,Privada,68,,"40,058909","-4,370029",17/07/2013
Residencia de Mayores Santa Isabel,Carretera,de Talavera,s/n,45636,Marrupe,925 87 90 70,Privada,24,,"40,084676","-4,798461",08/09/2011
Vivienda Municipal de Mayores,Calle,Caño Viejo,23,45534,Mata (La),925 74 74 27,Pública local,10,,"39,939902","-4,438853",24/04/2018
Vivienda municipal de mayores 2,Calle,Caño Viejo,25,45534,Mata (La),925 74 74 50,Pública local,7,,"39,939560","-4,438934",09/09/2009
Residencia Municipal de 3ª Edad de Mazarambroz,Avenida,Conde de Finat,14,45114,Mazarambroz,925 39 76 76,Pública local,23,,"39,692886","-4,017368",07/05/2015
Residencia Municipal San Joaquín y Santa Ana,Calle,Carretas,48,45128,Menasalbas,925 40 70 06 / 925 40 70 70,Pública local,40,www.nexusintegral.com,"39,638615","-4,289114",11/09/2017
Residencia Geriátrica Nuestra Señora del Socorro,Avenida,Europa,s/n,45830,Miguel Esteban,925 97 70 11 / 662 19 87 37,Privada,80,,"39,526467","-3,084190",04/04/2019
Residencia Municipal Nuestra Señora del Prado,Avenida,Juan Pablo II,12,45576,Mohedas de la Jara,925 44 12 50,Pública local,20,,"39,601974","-5,142455",04/04/2019
Residencia de Ancianos La Purísima Concepción y Santiago,Calle,Calvario,114,45400,Mora,925 30 00 60 / 925 34 14 51,Privada,70,,"39,689441","-3,775458",08/03/2018
Residencia Virgen de la Antigua,Calle,Estrella Polar,esq. C/ Río Tajo,45400,Mora,925 30 00 72,Pública autonómica,120,www.araliaservicios.es/centro/toledo-mora-de-toledo,"39,693108","-3,777596",08/04/2019
Residencia de Mayores Las Nieves,Calle,Toledo,4,45191,Nambroca,925 21 68 75,Privada,101,www.vitaliahome.es/project/nambroca,"39,831237","-3,969570",11/05/2015
Residencia Nuestra Señora del Amor de Dios,Avenida,Río Frío,32,45670,Nava de Ricomalillo (La),925 44 41 03,Privada,80,www.centrogeriatricolajara.es,"39,647121","-4,994666",13/11/2013
Residencia Virgen del Milagro,Camino,Hontanar,s/n - Apdo. de Correos: 49,45150,Navahermosa,925 42 85 28,Pública local,44,,"39,626269","-4,486024",18/05/2015
Residencia de Mayores San Roque de Navalcán,Carretera,de Candeleda,s/n,45610,Navalcán,925 11 89 90,Privada,99,www.residencialsanroque.com,"40,063658","-5,108051",16/06/2015
Fundación Tomás Costa,Calle,Tomás Costa,28,45140,Navalmorales (Los),925 40 41 66 / 925 40 43 03,Privada,49,,"39,727513","-4,638065",09/04/2019
Residencia de Mayores Nuestra Señora de Gracia,Calle,Nuestra Señora de Gracia,5,45130,Navalucillos (Los),925 42 62 33,Pública local,68,,"39,662363","-4,642975",15/04/2019
Residencia Villalucero,Camino,Cuesta Blanca,6,45350,Noblejas,925 14 14 61,Privada,38,residenciavillalucero.es,"39,983887","-3,446930",15/05/2015
Vivienda municipal de mayores,Calle,Don Julián,14,45162,Noez,925 37 44 42,Pública local,10,,"39,741537","-4,183373",04/04/2019
Vivienda Tutelada de Mayores de Nombela,Avenida,de Toledo,1,45917,Nombela,925 79 24 39,Pública local,10,,"40,158136","-4,498510",15/04/2019
Residencia municipal San Miguel,Calle,Juan Puebla,7,45519,Novés,925 74 02 03,Pública local,16,,"40,047861","-4,274070",12/09/2017
Residencia Virgen de los Remedios,Calle,Tierno Galván,2,45300,Ocaña,925 15 61 35,Privada,183,www.residenciavirgendelosremedios.com,"39,958516","-3,490725",09/04/2019
Residencia municipal de mayores,Camino,del Arenal,s/n,45280,Olías del Rey,925 10 20 30,Pública local,110,,"39,938981","-3,993309",07/05/2015
Residencia Municipal de Mayores Sagrada Familia,Calle,Daniel Villar Enciso,2,45450,Orgaz,925 34 71 35,Pública local,43,,"39,646136","-3,875192",04/04/2019
Residencia de Mayores Nuestra Señora de la Concepción,Calle,Alonso de Oropesa,1,45560,Oropesa,925 43 13 12,Pública local,28,,"39,918107","-5,176261",03/04/2019
Complejo Residencial Nueva Oliva,Avenida,de Portugal,67,45290,Pantoja,925 55 47 61,Privada,432,www.nuevaoliva.es,"40,053522","-3,838642",26/04/2019
Residencia Nuestra Señora de Aránzazu,Carretera,de Cervera,Km. 4,45638,Pepino,925 70 96 82 / 925 70 96 85,Privada,97,www.robledoyrodriguez.com/aranzazu.htm,"39,998501","-4,824786",04/04/2019
Residencia de Mayores El Encinar,Urbanización,El Cornicabral,18,45638,Pepino,925 82 12 22,Privada,122,www.residenciaelencinar.es,"40,007343","-4,781566",04/04/2019
Residencia 3ª Edad San Blas,Calle,Zanja,2,45638,Pepino,925 70 98 01,Privada,28,residenciasanblaspepino.com,"40,031374","-4,803420",24/04/2018
Residencia Nuestra Señora de la Paz,Calle,Torrijos,s/n (esq. C/ Cebadero),45512,Portillo de Toledo,925 78 46 07,Privada,51,,"40,060672","-4,230379",05/04/2019
Vivienda Tutelada Francisco Hernández,Plaza,del Convento,2,45516,Puebla de Montalbán (La),925 74 58 56,Pública local,18,,"39,867196","-4,360341",10/07/2013
Residencia Santa Catalina,Plaza,de España,1,45570,Puente del Arzobispo (El),925 43 61 61,Privada sin fin de lucro,36,,"39,802054","-5,171405",03/04/2019
Residencia Municipal de Mayores Virgen del Pilar,Calle,San Sebastián,2,45125,Pulgar,925 29 22 15,Pública local,31,www.clecemayores.com/es/residencia/46/nuestra-senora-del-pilar/,"39,693577","-4,151409",12/09/2017
Vivienda municipal de mayores,Calle,Carros,20,45790,Quero,926 57 50 14,Pública local,12,www.centrosdemayoresquero.es,"39,509129","-3,248560",14/09/2017
Nuestra Señora de la Piedad,Carretera,de Madrid a Alicante,Km. 124,45800,Quintanar de la Orden,925 56 41 31,Privada,100,,"39,582879","-3,029055",03/04/2019
Residencia - Hogar Nuestra Señora del Rosario,Avenida,Ramón y Cajal,15,45800,Quintanar de la Orden,925 18 00 85,Privada sin fin de lucro,119,,"39,596941","-3,041232",08/07/2011
Residencia de Mayores Fe del Castillo,Calle,Arenal,22,45514,Quismondo,673 21 31 93 / 925 79 05 12,Privada,43,quismondo.es/Residencia/index.html,"40,106117","-4,321349",03/04/2019
Residencia de Ancianos San Blas,Calle,José Antonio,s/n,45211,Recas,925 52 20 00 / 925 54 71 15,Privada sin fin de lucro,38,,"40,052584","-3,993058",03/04/2019
Residencia de Mayores Santa María de Melque,Calle,Clemente Covisa,50,45165,San Martín de Montalbán,925 41 71 01,Pública local,47,,"39,699685","-4,387038",05/04/2019
Residencia de Tercera Edad Virgen de Bienvenida,Calle,San Sebastián,21,45170,San Martín de Pusa,925 42 02 13,Pública local,29,,"39,785157","-4,632146",02/11/2017
Residencia de Mayores Cristo de la Veracruz,Calle,de los Matorrales,30,45120,San Pablo de los Montes,925 41 64 06,Pública local,25,www.geron.es/residencia/cristo-de-la-veracruz,"39,544832","-4,323898",04/04/2019
Residencia municipal Nuestra Señora del Buen Camino,Calle,Las Eras,15,45646,San Román de los Montes,925 88 70 22,Pública local,24,www.araliaservicios.es/centro/toledo-sromán-los-montes,"40,067553","-4,734308",14/09/2017
Residencia San Francisco,Calle,Barbieri,10,45370,Santa Cruz de la Zarza,925 12 57 12,Privada sin fin de lucro,56,www.residenciamayoressanfrancisco.es,"39,979021","-3,185900",12/09/2017
Residencia de Ancianos San Francisco,Avenida,de la Ermita,14,45513,Santa Cruz del Retamar,925 79 42 95,Pública local,38,,"40,121871","-4,250427",19/09/2017
Residencia Fuentenueva,Carretera,de La Torre,14,45513,Santa Cruz del Retamar,925 79 49 90,Privada,99,www.residenciafuentenueva.es,"40,124663","-4,235976",12/04/2019
Residencia Servitres,Camino,del Barro,s/n,45513,Santa Cruz del Retamar,925 79 47 85,Privada,47,,"40,122751","-4,253394",08/04/2019
Residencia de 3ª Edad Santa Eulalia,Camino,Real de Toledo,2,45530,Santa Olalla,925 79 79 63,Pública local,71,,"40,024263","-4,428263",11/04/2019
Real de Seseña Residencial,Calle,Aranjuez,19,45224,Seseña,91 894 83 00,Privada,139,www.realdesesena.com,"40,106866","-3,649369",24/04/2018
Residencia de 3ª Edad Nuestra Señora de Guadalupe,Calle,Cañillo,10,45671,Sevilleja de la Jara,925 45 51 44 / 925 45 51 52,Pública local,24,,"39,576831","-4,964964",09/10/2009
Residencia de mayores Prado de San Gregorio,Avenida,de los Olmos,s/n,45100,Sonseca,925 38 43 79,Pública autonómica,120,sociosanitario.ilunion.com/servicios/centros-residenciales/castilla-la-mancha-toledo/sonseca-residencia-para-mayores-y-servicio,"39,675789","-3,990758",11/09/2017
Vivienda municipal de mayores,Plaza,Oteruelo,15,45100,Sonseca,925 38 00 75,Pública local,10,,"39,671955","-3,978851",11/02/2011
Hermanitas de los Pobres,Calle,Capitán Cortés,3,45600,Talavera de la Reina,925 80 14 82,Privada sin fin de lucro,78,,"39,964588","-4,825391",09/04/2019
Residencia Geriátrica San Diego,Calle,Capitán Cortés,125,45600,Talavera de la Reina,925 80 56 66,Privada,184,www.centrosandiego.es,"39,972410","-4,813690",13/11/2013
"Centro Geriátrico Talavera, S. L.",Calle,Cardenal Gil de Albornoz,33,45600,Talavera de la Reina,925 80 87 72,Privada,80,www.centrogeriatricotalavera.es,"39,962820","-4,840821",05/04/2019
Residencia de Mayores Virgen del Prado,Avenida,Constitución,2,45600,Talavera de la Reina,925 82 81 32,Pública autonómica,220,,"39,962975","-4,816766",03/04/2019
Residencia Alba,Avenida,de Portugal,120,45600,Talavera de la Reina,925 80 29 00,Privada,118,,"39,957031","-4,862707",11/04/2019
Residencia de Mayores El Lucero,Avenida,Francisco Aguirre,102,45600,Talavera de la Reina,925 80 00 41,Privada,112,www.robledoyrodriguez.com,"39,971604","-4,819149",21/09/2017
Casablanca Talavera,Calle,Justiniano López Brea,10,45600,Talavera de la Reina,925 80 87 28,Privada,86,www.grupocasablanca.es/casablancaTV.htm,"39,967300","-4,814730",05/04/2019
Residencia de mayores El Carmel,Calle,Luis Jiménez,11,45600,Talavera de la Reina,925 80 08 07,Privada,22,casadelcarmel.com,"39,959726","-4,835574",19/07/2013
"Nuestra Señora de la Peña, S. L.",Avenida,Príncipe Felipe,6,45600,Talavera de la Reina,925 81 03 89 / 925 80 45 23,Privada,53,,"39,964554","-4,818283",11/04/2019
Residencia de Mayores Río Tajo,Calle,San Matías,s/n,45600,Talavera de la Reina,925 72 19 00,Pública autonómica,120,serviger.es/centros/toledo/centro-serviger-en-talavera/,"39,952229","-4,859571",04/04/2018
Residencia de 3ª Edad El Casar,Calle,Pozo Nuevo,s/n,45614,Talavera de la Reina,925 82 62 28,Privada,39,residenciaelcasar.es,"39,962354","-4,916847",24/04/2018
Residencia Municipal de Mayores San Bartolomé,Calle,Fray Francisco de Tembleque,1,45780,Tembleque,925 14 57 55,Pública local,24,,"39,693070","-3,504156",22/05/2019
DomusVi Parque Gavilanes,Carretera,de Madrid a Toledo,Km. 65,45003,Toledo,925 22 22 30,Privada,135,www.domusvi.es/residencia-mayores-toledo-parque-gavilanes,"39,903527","-4,012838",21/09/2017
Residencia Social Asistida San José,Carretera,de Mocejón,Km. 3.5,45003,Toledo,925 25 93 75,Pública provincial,379,,"39,880200","-3,981970",08/06/2015
Residencia de Mayores Barber,Avenida,Barber,24,45004,Toledo,925 22 22 58 / 925 22 22 62 / 925 22 22 66,Pública autonómica,180,,"39,869995","-4,032982",04/04/2019
Residencia de 3ª Edad Madre Genoveva,Avenida,de Francia,6,45005,Toledo,925 22 02 84,Privada sin fin de lucro,48,,"39,878634","-4,030689",04/04/2019
Residencia de Ancianos Santa Casilda,Avenida,de Portugal,5,45005,Toledo,925 22 38 12 / 925 22 34 20 / 925 21 57 84,Privada sin fin de lucro,208,,"39,874248","-4,037981",08/03/2018
Residencia de 3ª Edad Santa Paola,Calle,Cabrahigos,14,45006,Toledo,925 25 20 11,Privada,65,www.residencisantapaola.es,"39,860711","-4,010957",13/09/2017
Residencia de Mayores Benquerencia,Avenida,Río Guadiana,2,45007,Toledo,925 24 56 97,Pública autonómica,120,,"39,862372","-3,956313",03/04/2019
Complejo Residencial Virgen de la Blanca,Carretera,de Madrid a Ciudad Real,Km. 79 - Apdo. de Correos: 594,45080,Toledo,925 24 75 75,Privada sin fin de lucro,180,,"39,814398","-3,984175",05/05/2015
Residencia La Blanca Paloma,Carretera,de Madrid,Km. 0.8,45920,Torre de Esteban Hambrán (La),925 11 99 00,Privada,80,www.lablancapaloma.com,"40,161877","-4,201256",15/04/2019
Residencia de Mayores Los Enlaces,Calle,Murillo,20,45500,Torrijos,925 76 09 51,Privada,63,,"39,981410","-4,287638",18/09/2017
Residencia de Mayores de Torrijos Quijote y Sancho,Calle,Núñez de Balboa,25,45500,Torrijos,925 28 90 36,Pública autonómica,92,,"39,988912","-4,277307",08/04/2019
Vivienda para mayores Cicerón,Calle,Pensamiento,14,45500,Torrijos,925 76 20 62 / 627 92 98 11,Privada,12,www.asociacionciceron.org,"39,979821","-4,278192",12/12/2017
Residencia de Ancianos Veracruz,Carretera,de Consuegra,10,45480,Urda,925 47 26 08 / 925 41 27 00,Pública local,45,www.urda.es/index.php/ssociales/residencia,"39,419573","-3,707724",24/04/2018
Vivienda municipal de mayores,Calle,Estación Eras,63,45572,Valdeverdeja,925 45 45 11,Pública local,,,"39,798003","-5,246735",11/02/2011
Residencia para mayores Virgen de los Dolores,Avenida,de la Constitución,59,45940,Valmojado,,Privada sin fin de lucro,80,www.residenciavalmojado.es,"40,207683","-4,088093",03/04/2019
Virgen de la Paloma,Calle,Rosario,5,45940,Valmojado,91 817 07 62,Privada,28,,"40,201793","-4,086620",06/05/2015
Residencia Nuestra Señora de Gracia,Calle,Bosquecillo,1,45612,Velada,925 89 23 00,Pública local,30,,"39,978192","-4,975330",09/04/2019
Residencia Los Peñascales,Avenida,de Toledo,17,45127,Ventas con Peña Aguilera (Las),925 41 85 13 / 925 41 85 14,Privada,45,residencialospenascales-es.webnode.es,"39,620788","-4,225961",26/04/2019
Residencia El Carmen,Calle,Madrid,10,45183,Ventas de Retamosa (Las),91 810 80 05 / 640 07 67 14 / 603 74 30 07,Privada,32,www.residenciaelcarmen.es,"40,159216","-4,113058",11/04/2019
Residencia San Julián,Carretera,de Madrigal,s/n,45568,Ventas de San Julián (Las),925 43 02 11,Privada,73,,"40,005291","-5,289250",11/05/2015
Residencia de 3ª Edad Josefa López,Carretera,de Madridejos,s/n,45860,Villacañas,925 16 07 13,Privada sin fin de lucro,75,,"39,611856","-3,344441",24/06/2019
"Residencia Geriátrica Santo Cristo de Santa Ana, S. L.",Calle,Camuñas,7,45730,Villafranca de los Caballeros,926 67 48 51,Privada,99,,"39,425864","-3,366938",04/04/2019
Institución Asistencial Comarcal,Calle,Velarde,23,45730,Villafranca de los Caballeros,926 57 84 75,Privada sin fin de lucro,43,,"39,428382","-3,359852",15/06/2015
Residencia Mercedes Patiño,Calle,de la Residencia,4,45360,Villarrubia de Santiago,925 14 92 78,Pública local,52,,"39,980399","-3,367343",06/05/2019
Residencia Santa Leocadia,Calle,Arroyo,1,45260,Villaseca de la Sagra,925 27 81 00 / 902 76 03 54,Pública local,42,,"39,959003","-3,881799",12/09/2017
Residencia Seller,Carretera,de Madrid a Albacete,Km. 78,45310,Villatobas,925 15 20 67,Privada,80,www.residenciaseller.es,"39,903983","-3,336309",24/04/2018
Vivienda tutelada Virgen del Socorro,Calle,Pasaje del Socorro,s/n,45310,Villatobas,925 15 24 32 / 636 78 19 92,Pública local,12,www.villatobas.es/secciones/Vivienda-Tutelada,"39,902745","-3,323980",05/04/2019
Residencia de Mayores La Soledad,Calle,Mirasierra,3,45470,Yébenes (Los),925 32 12 94,Pública local,47,,"39,574595","-3,882631",04/04/2019
Residencia de 3ª Edad Cristo de la Salud,Calle,Begoña,7 - Urb. Los Cisneros,45220,Yeles,925 54 59 82 / 696 27 89 21,Privada,25,www.residenciageriatricayeles.es,"40,115620","-3,803000",24/04/2018
Residencia de Mayores Los Cisneros de Yeles,Avenida,Ferrocarril,7 - 9,45220,Yeles,925 54 50 51,Privada,68,www.loscisneros.net,"40,111987","-3,800038",10/04/2019
Residencia de 3ª Edad San Antonio,Calle,Montes de Toledo,s/n,45220,Yeles,925 51 00 71,Privada,76,,"40,121514","-3,809167",05/04/2019
Residencia de 3ª Edad San Benito Abad,Avenida,Santa Reliquia,31,45313,Yepes,925 15 49 28,Pública local,82,,"39,902691","-3,622521",08/04/2019
Residencia municipal Virgen del Consuelo,Calle,Medra,11,45210,Yuncos,925 53 64 05,Pública local,55,www.sanivida.es,"40,088927","-3,877697",11/04/2019
