"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Sevilla, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia Nuestra Señora de los Ángeles,Calle,Juan XXIII,26,41807,Espartinas,954 11 37 56,Privada,70,www.asociacionsiloe.es,"37,382573","-6,125190",22/04/2019
Centro residencial GERICENTER,Urbanización,Mozandiego,10,41807,Espartinas,955 71 39 12,Privada,49,www.gericenter.es,"37,385361","-6,141436",04/08/2011
Residencia Sor Ángela de la Cruz,Calle,Humildad,21,41420,Fuentes de Andalucía,954 83 70 02,Privada sin fin de lucro,29,,"37,467463","-5,346189",30/07/2013
Centro Residencial Montetabor,Camino,Santa María,19,41960,Gines,954 71 43 61,Privada sin fin de lucro,43,,"37,381398","-6,087820",12/05/2015
Centro residencial Hermana Josefa María,Calle,Santa Clara,13,41390,Guadalcanal,954 88 79 22,Pública local,51,www.asisttel.com,"38,091562","-5,819877",07/05/2015
Residencia Miguel Molinero Martín,Calle,Picasso,10,41567,Herrera,954 01 27 44,Pública local,59,,"37,366536","-4,847184",04/04/2019
Residencia Cardenal Bueno Monreal,Calle,La Fuente,30,41830,Huévar del Aljarafe,954 75 65 55 / 954 75 65 46,Privada sin fin de lucro,26,www.fundaciongraciaypaz.org/residencia-cardenal-bueno-monreal,"37,354667","-6,273705",10/07/2017
Asilo de San Andrés,Plaza,de Manuela Murube,2,41740,Lebrija,955 97 24 31,Privada sin fin de lucro,48,,"36,921310","-6,079648",10/08/2017
Centro residencial La Caridad,Calle,Trinidad,31,41740,Lebrija,955 97 15 29,Privada,50,www.geron.es/residencia/residencia-de-mayores-la-caridad-lebrija,"36,918075","-6,079195",30/10/2017
Residencia de ancianos Ave María,Calle,Tetuán,20,41440,Lora del Río,955 80 24 28,Privada sin fin de lucro,39,,"37,653815","-5,532832",10/04/2019
Centro residencial Alconchel,Plaza,Alconchel,1 A,41510,Mairena del Alcor,955 74 66 55,Pública local,92,www.geron.es/residencia/residencia-mayores-en-mairena-del-alcor-alconchel,"37,373052","-5,742067",02/05/2019
Centro residencial El Olivo 2,Camino,del Torreón,96,41510,Mairena del Alcor,955 74 68 72 / 607 85 41 36,Privada,11,,"37,363045","-5,785573",12/04/2019
Residencia San José y San Pancracio,Calle,Azafrán,11 - Urb. Estacada del Marqués,41927,Mairena del Aljarafe,955 60 92 22,Privada,12,residenciasanjosesanpancracio.com,"37,335118","-6,066981",05/07/2011
Centro residencial Los Olmos,Carretera,de Almensilla,km. 4,41927,Mairena del Aljarafe,955 76 80 88,Privada,25,,"37,321644","-6,086658",10/04/2019
Vitalia La Mairena,Avenida,de los Olmos,2,41927,Mairena del Aljarafe,955 60 23 45,Privada,234,www.vitaliahome.es/project/la-mairena,"37,348292","-6,057816",26/04/2018
Centro residencial Guadalupe,Avenida,de Mairena,20,41927,Mairena del Aljarafe,955 17 21 35,Privada,23,,"37,356663","-6,039941",23/04/2019
Centro Residencial Simón Verde,Calle,Fuenteclara,1 - Urb. Simón Verde,41927,Mairena del Aljarafe,679 33 93 52,Privada,15,www.residenciasimonverde.com,"37,343149","-6,038458",09/07/2017
Vivienda tutelada para mayores Plenitud,Calle,Valle Colorado,22 - Urb. Simón Verde,41927,Mairena del Aljarafe,955 60 10 33,Privada,10,www.hogarplenitud.com,"37,341978","-6,036549",03/02/2017
Viviendas tuteladas Santa Rita,Calle,Zeus,3,41927,Mairena del Aljarafe,945 90 79 78,Privada,,,"37,356691","-6,050906",11/11/2014
Residencia de mayores La Milagrosa,Calle,La Milagrosa,3,41620,Marchena,955 84 62 17 / 955 84 62 17,Pública provincial,37,www.dipusevilla.es/temas/asuntos-sociales-e-igualdad/personas-mayores,"37,324113","-5,417115",10/04/2019
Centro Residencial para personas mayores de Marchena,Calle,Media Aranza,2,41620,Marchena,955 96 77 54 / 955 96 77 78,Pública autonómica,56,,"37,324065","-5,415712",16/04/2019
Residencia de mayores San Fernando y Santa Elisa,Calle,Ruiz Ramos,12,41770,Montellano,954 87 50 38,Privada,120,,"36,990972","-5,571597",11/07/2017
Centro Residencial Asistencial Morón,Calle,Cantarranas,31,41530,Morón de la Frontera,955 85 60 32,Privada,31,,"37,120584","-5,452195",13/05/2015
Residencia de mayores San Francisco,Plaza,de San Francisco,s/n,41530,Morón de la Frontera,954 85 15 24,Pública local,49,,"37,117300","-5,454440",10/04/2019
Residencia geriátrica Mediterráneo,Calle,María Auxiliadora,54,41530,Morón de la Frontera,955 85 48 00,Privada,74,www.residenciamayores.com,"37,119134","-5,460703",03/04/2019
Residencia de mayores Luis García Romo,Calle,Virgen de Belén,s/n,41460,Navas de la Concepción (Las),955 88 58 03,Pública local,28,,"37,930015","-5,467650",22/04/2019
Residencia de mayores Claros,Calle,de la Carrera,82,41640,Osuna,955 82 04 58,Privada,45,,"37,240708","-5,105681",22/04/2019
Residencia Sor Ángela de la Cruz,Calle,Sor Ángela de la Cruz,23,41640,Osuna,954 81 07 99,Privada sin fin de lucro,9,,"37,237494","-5,109704",09/09/2009
Residencia de Mayores San Sebastián,Avenida,de las Marismas,100,41720,Palacios y Villafranca (Los),955 81 91 92,Pública local,110,www.vitaliahome.es/project/los-palacios,"37,157147","-5,935158",23/04/2019
Residencia Los Naranjos,Calle,Álamo,15,41928,Palomares del Río,955 23 47 19,Privada,,,"37,325066","-6,063651",30/10/2018
Centro Residencial María del Tabor II,Calle,Álamo,19,41928,Palomares del Río,955 76 47 65,Privada,18,,"37,325410","-6,063508",30/10/2018
Centro residencial La Laguna,Calle,Amapola,14 - Urb. María Auxiliadora,41928,Palomares del Río,955 76 40 74 / 955 76 40 39,Privada,23,,"37,311878","-6,062766",11/04/2019
Centro residencial CACELA,Calle,Cruz del Sur,47,41928,Palomares del Río,955 76 35 99,Privada,,,"37,309392","-6,066099",24/06/2010
Centro Residencial Reina Sofía,Calle,Cuatrovientos,32,41928,Palomares del Río,955 76 43 45,Privada,18,,"37,323216","-6,064866",21/07/2017
Residencia de mayores Fuenteclara,Carretera,de Coria,15,41928,Palomares del Río,954 18 03 38,Privada,17,www.centrodemayoresfuenteclara.com,"37,311258","-6,060259",08/05/2015
"La Miniera, Residencial Ignacio Gómez Millán",Calle,Ignacio Gómez Millán,33,41928,Palomares del Río,955 76 35 53,Privada sin fin de lucro,55,www.residenciaignaciogomezmillan.com,"37,321339","-6,061532",15/07/2017
Vivienda tutelada Los Naranjos,Calle,La Indiana,7,41928,Palomares del Río,955 76 44 48,Privada,,,"37,325452","-6,061234",11/02/2013
Residencia de mayores La Estrella,Calle,Lucero del Alba,4,41928,Palomares del Río,955 76 34 69,Privada,,www.residenciageriatricalaestrella.com,"37,310610","-6,060342",11/02/2013
Residencia de ancianos San Inocencio,Calle,Larga,41,41610,Paradas,954 84 90 64,Privada sin fin de lucro,29,,"37,291465","-5,495435",03/04/2019
Residencia Cristo Rey,Calle,Obispo Jesús Domínguez,31,41840,Pilas,954 75 03 40,Privada,29,residencia-cristo-rey.webnode.es,"37,302215","-6,303712",09/04/2019
Residencia Nuestra Señora de Gracia,Calle,Cilla,24,41540,Puebla de Cazalla (La),954 84 71 23,Privada,38,www.cruzadaevangelica.com/isce-en-españa/,"37,223610","-5,308145",18/07/2017
Centro Residencial Novocare La Puebla de Cazalla,Calle,Manuel Giménez Fernández,s/n,41540,Puebla de Cazalla (La),955 29 10 46,Privada,80,novocare.es/centros/residencia-lapuebla/,"37,225207","-5,319700",11/04/2019
Residencia de ancianos Nuestra Señora de las Huertas,Calle,Alonso de Santa Cruz,8,41479,Puebla de los Infantes (La),954 80 80 57,Privada,31,,"37,778395","-5,387746",12/05/2015
Residencia Nuestra Señora de los Remedios,Calle,Real,2,41250,Real de la Jara (El),957 73 30 47,Privada,15,,"37,949368","-6,151827",06/07/2017
Vitalia La Rinconada,Calle,Alcalá de Guadaíra,2 - Urb. Mirador de San José,41300,Rinconada (La),955 79 06 75,Privada,181,www.vitaliahome.es/project/rinconada,"37,493804","-5,940596",08/05/2015
Residencia municipal de mayores Santa Ana,Calle,Granada,3,41590,Roda de Andalucía (La),954 01 65 62,Pública local,21,,"37,199318","-4,779247",10/07/2013
Residencia municipal El Ronquillo,Plaza,del Divino Salvador,s/n,41880,Ronquillo (El),954 13 20 90,Pública local,43,,"37,727249","-6,172922",04/04/2019
Vivienda tutelada Dulce Nombre del Rocío,Calle,Arce,1 A,41909,Salteras,955 70 84 37,Privada,8,,"37,414509","-6,100364",15/05/2015
Residencia de mayores Virgen de la Oliva,Calle,Daoiz,7,41909,Salteras,955 70 72 70 / 609 72 45 29,Privada,16,www.residenciavirgendelaoliva.com,"37,420637","-6,112501",10/04/2019
Centro residencial Nuestra Señora del Sagrado Corazón,Calle,Pablo Ruíz Picasso,15,41909,Salteras,955 70 77 52,Privada,,,"37,418077","-6,103603",11/02/2013
Centro residencial Joaquín Rosillo,Calle,María Zambrano,1,41920,San Juan de Aznalfarache,954 17 82 95,Privada,170,centrojoaquinrosillo.es,"37,359301","-6,041502",10/04/2019
Centro Residencial Nuestro Padre Jesús,Calle,José Álvarez,42,41800,Sanlúcar la Mayor,954 78 52 74,Privada,29,rnpj.es,"37,382743","-6,201482",15/07/2013
Centro residencial Esperanza Macarena,Calle,Lope de Vega,5 - Urb. San Miguel,41800,Sanlúcar la Mayor,955 70 36 31 / 635 43 62 96,Privada,20,residenciaesperanzamacarena.com,"37,377714","-6,195882",10/04/2019
Residencia San Eustaquio,Calle,Real,90,41800,Sanlúcar la Mayor,955 10 06 00,Pública local,30,www.sanlucarlamayor.es/opencms/opencms/sanlucarlamayor/municipio/directorio/sedes_municipales/contacto_0004.html,"37,384766","-6,196067",04/05/2018
Centro Residencial San Miguel,Calle,San Juan de la Cruz,15,41800,Sanlúcar la Mayor,955 70 49 78 / 954 78 52 94,Privada,112,www.sanmiguelsanlucar.com,"37,379567","-6,194705",04/04/2019
Residencia de Mayores FOAM,Avenida,Andalucía,8,41970,Santiponce,955 99 96 15,Privada sin fin de lucro,58,www.foam.es/servicios/residencia-de-mayores-de-santiponce-sevilla,"37,431717","-6,041395",05/04/2019
Vivienda tutelada Nuestra Señora del Rosario,Avenida,Extremadura,107,41970,Santiponce,658 98 39 34,Privada,10,www.asinsaresidencias.com/residencia_rosario.html,"37,439102","-6,040655",05/04/2019
Centro residencial La Milagrosa,Calle,Francisco Benítez Reyes,7,41970,Santiponce,955 99 75 70,Privada,,www.residencialamilagrosa.com,"37,435507","-6,047306",02/09/2013
Residencia El Saucejo,Calle,Feria,12,41650,Saucejo (El),955 21 95 06,Pública local,40,www.uniongerema.es,"37,068697","-5,092228",09/04/2019
Centro Residencial Santa Caridad,Calle,Temprado,3,41001,Sevilla,954 22 32 32,Privada sin fin de lucro,80,,"37,384093","-5,995841",26/04/2018
Viviendas tuteladas Torneo,Calle,Lumbreras,58,41002,Sevilla,954 91 55 20 / 955 34 03 90,Privada,48,gruposantaclaraquality.es/centro-torneo,"37,401331","-5,996946",03/04/2019
Residencia La Milagrosa,Calle,Aniceto Sáenz,9,41003,Sevilla,954 37 01 04,Privada sin fin de lucro,34,,"37,401151","-5,987469",05/04/2019
Residencia del Santísimo Cristo de los Dolores,Plaza,del Pozo Santo,1,41003,Sevilla,954 22 18 98,Privada sin fin de lucro,58,,"37,394429","-5,992580",08/04/2019
Residencia San Juan de la Palma,Calle,Madre María Purísima de la Cruz,5,41003,Sevilla,955 28 39 37,Privada sin fin de lucro,47,www.geron.es/residencia/residencia-mayores-centro-sevilla,"37,395312","-5,991488",04/04/2019
Residencia de 3ª edad Sor Ángela de la Cruz,Calle,Santa Ángela de la Cruz,8,41003,Sevilla,954 22 55 01,Privada sin fin de lucro,32,,"37,393956","-5,990371",10/07/2017
Residencia Beato Juan Grande,Calle,Santa Ángela de la Cruz,16 - 18,41003,Sevilla,954 21 91 14,Privada,38,www.cbgeriatrico.es,"37,394515","-5,990299",05/07/2017
Centro residencial FUNDOMAR-San Isidoro,Calle,Augusto Plasencia,10 - 12,41004,Sevilla,954 21 30 30,Privada sin fin de lucro,38,centrodemayores.com/servicios-cmf-san-isidoro,"37,389553","-5,990397",09/04/2019
Viviendas tuteladas de Galgani I y II,Avenida,de Málaga,"4 - escalera D, 1º y 2º",41004,Sevilla,954 41 76 26 / 647 95 48 39,Privada,18,www.residenciadegalgani.es,"37,382552","-5,987352",25/04/2019
Residencia de mayores Hábitat Geriátrico,Calle,Pérez Galdós,7,41004,Sevilla,954 22 92 49 / 954 22 89 13,Privada,49,habitatgeriatrico.com/centro-de-mayores/habitat-geriatrico-sevilla,"37,391182","-5,991062",28/02/2018
Residencia San Juan de Dios,Calle,Sagasta,1,41004,Sevilla,954 50 10 96,Privada sin fin de lucro,80,www.sjd.es/sevilla/?q=nuestro-centro-residencia,"37,390128","-5,993524",06/05/2015
Vivienda tutelada para mayores Cuidad Jardín,Avenida,Ciudad Jardín,87 - 1º A B,41005,Sevilla,954 70 33 98,Privada,,,"37,375089","-5,967008",11/02/2013
Centro residencial Aurora,Calle,Marqués de Nervión,98,41005,Sevilla,954 65 16 57 / 669 01 08 89,Privada,21,residenciaaurora.es,"37,379781","-5,968828",11/04/2019
Residencia de ancianos Sagrados Corazones,Calle,Afán,s/n - Bª San José de Palmete,41006,Sevilla,954 25 09 19 / 617 56 54 66,Privada sin fin de lucro,75,,"37,376324","-5,932804",05/04/2019
Residencia Manuel Ridruejo Muñoz,Avenida,de Andalucía,s/n,41006,Sevilla,954 26 04 53,Privada,134,,"37,386573","-5,949418",12/05/2015
DomusVi Santa Justa,Calle,Baltasar Gracián,2,41007,Sevilla,954 57 89 92,Privada,166,www.domusvi.es/residencia-mayores-sevilla-santa-justa,"37,389526","-5,970464",02/05/2019
Club Senior Nervión,Calle,Betania,10,41007,Sevilla,955 26 51 73 / 676 76 48 22,Privada,19,csnervion.com,"37,390432","-5,970906",31/01/2017
Vitalia Kansas,Calle,Macedonia,1,41007,Sevilla,954 99 90 58,Privada,252,www.vitaliahome.es/project/kansas/,"37,402591","-5,956945",03/04/2019
Residencia de ancianos San Francisco Javier,Avenida,Pedro Romero,s/n,41007,Sevilla,954 67 68 70,Privada sin fin de lucro,24,www.fundaciongraciaypaz.org,"37,398890","-5,958727",04/04/2019
Centro Residencial Gerón,Carretera,de Carmona,7,41008,Sevilla,954 42 12 11,Privada,100,www.geron.es/residencia/residencia-mayores-sevilla-geron,"37,398434","-5,980195",04/04/2019
Residencia San Eugenio,Ronda,de Pío XII,1,41008,Sevilla,954 35 53 52,Privada sin fin de lucro,30,www.parroquiadelasflores.org/residencia.html,"37,405882","-5,976350",04/04/2019
"Vivienda tutelada Nuestra Señora de la Salud I, II y III",Calle,Castilla,163,41010,Sevilla,954 33 90 18,Privada,,,"37,389237","-6,011131",03/02/2017
Centro Nuestra Señora de la Consolación,Avenida,de Coria,10,41010,Sevilla,954 33 12 92,Privada sin fin de lucro,101,,"37,381104","-6,011014",07/07/2017
Vivienda tutelada Juan José Hinojo Toro,Calle,Farmacéutico Murillo Herrera,5 - bajo,41010,Sevilla,954 27 43 63,Privada,,,"37,380802","-6,001673",11/02/2013
Vivienda tutelada Los Príncipes,Avenida,República Argentina,22 bis,41011,Sevilla,954 45 20 33 / 658 98 39 34,Privada,10,www.asinsaresidencias.com/residencia_los_principes.html,"37,378328","-6,001457",09/04/2019
Residencia FUNDOMAR-Bermejales,Avenida,Italia,9 G,41012,Sevilla,954 70 81 70,Privada sin fin de lucro,216,centrodemayores.com/servicios-cmf-bermejales,"37,350897","-5,980654",04/04/2019
Centro Residencial La Salle II,Avenida,Padre García Tejero,21,41012,Sevilla,954 62 16 12,Privada,18,,"37,355757","-5,986114",09/04/2019
Centro Residencial para personas mayores Heliópolis,Calle,Padre Mediavilla,2,41012,Sevilla,955 04 95 00,Pública autonómica,168,,"37,357796","-5,983499",04/04/2019
Centro Residencial La Salle,Calle,Paraguay,38 - 40,41012,Sevilla,954 61 22 92,Privada,40,,"37,352723","-5,985277",09/04/2019
Centro Residencial Alhema,Calle,Periodista Ramón Resa,9,41012,Sevilla,954 62 97 45 / 617 46 91 75,Privada,,www.centrodemayoresalhema.es,"37,362129","-5,985159",28/11/2018
Residencia de mayores Claret,Calle,San Antonio María Claret,10,41012,Sevilla,954 29 52 44,Privada sin fin de lucro,160,www.micla.es,"37,359111","-5,985000",03/04/2019
Centro Residencial Padre Jesús del Gran Poder,Avenida,Manuel Siurot,43 - B,41013,Sevilla,954 24 04 28,Privada,,,"37,360379","-5,980912",19/02/2013
Centro residencial San Ramón,Carretera,de Miraflores,1 - Edificio 5,41015,Sevilla,954 55 30 35,Pública provincial,38,www.dipusevilla.es/temas/asuntos-sociales-e-igualdad/personas-mayores,"37,421300","-5,955490",09/04/2019
Asilo de Ancianos - Hermanitas de los Pobres,Calle,Luis Montoto,43,41018,Sevilla,954 54 30 92,Privada sin fin de lucro,106,,"37,387579","-5,978820",11/07/2017
