"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Burgos, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia de Personas Mayores Caja de Burgos,Avenida,Cantabria,35,09006,Burgos,947 22 22 00,Privada,138,www.cajadeburgos.com/asistencia-solidaridad/residencia-de-mayores.html,"42,354324","-3,691133",04/04/2019
Residencia de 3ª edad Nuestra Señora del Rosario,Calle,Conde de Haro,17,09006,Burgos,947 24 51 98,Privada,25,www.residenciasancianosburgos.es,"42,362357","-3,676606",15/07/2013
Hogar Horizonte Residencia,Calle,Condesa Mencía,131,09006,Burgos,947 24 17 13,Privada,24,,"42,359621","-3,679472",24/04/2019
Hogar Residencia Doña Jimena,Calle,Duque de Frías,24,09006,Burgos,947 24 32 36,Privada,32,www.residenciajimena.es,"42,361600","-3,679275",25/08/2009
Hogar Residencial de la Tercera Edad El Salvador,Plaza,El Salvador,s/n,09006,Burgos,947 29 32 70,Privada,26,www.hogarresidenciaelsalvador.com,"42,374596","-3,692140",04/04/2019
Residencia Plaza Real,Calle,Federico Martínez Varea,4 - 6,09006,Burgos,947 25 57 77,Privada,185,www.residenciaplazareal.com/burgos,"42,351863","-3,691373",04/04/2019
Residencia Lazarillo de Tormes,Calle,Lazarillo de Tormes,4,09006,Burgos,947 41 47 68,Privada,65,www.lazarillodetormes.es,"42,363348","-3,667584",05/04/2019
Hogar residencia Marqués de Berlanga,Calle,Marqués de Berlanga,25 - 29,09006,Burgos,947 12 32 89,Privada,43,,"42,362026","-3,678439",13/12/2018
Residencia El Acebo,Calle,Obdulio Fernández,9,09006,Burgos,947 22 32 37 / 947 21 66 64,Privada,40,,"42,346335","-3,683380",05/04/2019
Gerovida Burgos,Calle,Sagrada Familia,22,09006,Burgos,947 04 06 78,Privada,95,gerovida.es/centros/burgos/centro-gerovida-en-burgos,"42,351682","-3,691602",11/08/2017
Residencia Bellavista,Calle,Severo Ochoa,25,09006,Burgos,947 25 76 76,Privada,69,bellavistaresidencia.com,"42,353015","-3,677640",04/04/2019
Residencia de mayores Conde de Haro,Calle,Victoria Balfé,38,09006,Burgos,947 21 17 13,Privada,45,www.residenciasancianosburgos.es,"42,362075","-3,677429",03/04/2019
Residencia Parque Félix,Calle,Fundación Sonsoles Ballve,2 - 4,09007,Burgos,947 65 69 90,Privada,45,residenciaparquefelix.com,"42,363341","-3,667594",10/04/2019
Centro de mayores Los Jazmines,Calle,Jaén,2 - bajo,09007,Burgos,947 47 46 51,Privada,52,www.residencialosjazmines.com,"42,358915","-3,663680",17/08/2009
Hogar Residencial Real y Antigua,Calle,Los Titos,"6 - 8, bajo",09007,Burgos,609 96 96 27,Privada,20,,"42,353492","-3,671832",26/04/2011
Residencia Las Candelas,Carretera,Poza,63 (Políg. Ind. Gamonal-Villimar-Villayuda),09007,Burgos,947 48 30 63,Privada,40,,"42,357622","-3,662710",04/04/2019
Residencia Santa Teresa de Jesús Jornet,Campus,Poza,73,09007,Burgos,947 48 52 12,Privada sin fin de lucro,208,,"42,360947","-3,660087",08/03/2018
Mío Cid Hogar Residencial,Calle,Santiago,10 - bajo,09007,Burgos,947 22 05 04,Privada,66,,"42,349614","-3,672987",10/04/2019
Residencia de Ancianos Fuentes Blancas - Diputación,Paraje,Fuentes Blancas,s/n,09193,Burgos,947 48 48 50 / 947 22 47 50,Pública provincial,203,,"42,338880","-3,632216",05/05/2015
Residencia asistida de personas mayores Fuentes Blancas (GSS),Paraje,Fuentes Blancas,s/n,09193,Burgos,947 48 44 06,Pública autonómica,154,,"42,338826","-3,633329",29/05/2019
Residencia de adultos asistidos Fuentes Blancas - Diputación,Paraje,Fuentes Blancas,s/n - blq. 1,09193,Burgos,947 48 34 66,Pública provincial,150,,"42,338185","-3,637709",21/07/2011
Residencia de la 3ª edad Las Candelas,Camino,Malcavado,s/n,09451,Caleruega,947 53 40 88,Privada,40,,"41,824580","-3,490303",26/07/2017
Centro Multiservicios Sierra de la Demanda,Camino,de San Roque,s/n,09692,Canicosa de la Sierra,979 12 00 26,Privada,50,,"41,936288","-3,037781",26/01/2015
Residencia Carcedo,Calle,Las Tres Cruces,2,09193,Carcedo de Burgos,947 56 07 85,Privada,24,,"42,285939","-3,620624",02/08/2017
Residencia geriátrica Los Tomillares,Carretera,de Logroño,Km. 102,09193,Castrillo del Val,947 42 18 15,Privada,83,www.residenciatomillares.com,"42,333724","-3,574854",05/04/2019
Residencia San Juan Bautista,Calle,Cordón,12,09110,Castrojeriz,947 37 74 14,Privada,59,,"42,288840","-4,142383",04/04/2019
Gerovida Celada,Calle,Obispo Frumencio Escudero,13,09226,Celada del Camino,947 41 11 43,Privada,43,gerovida.es/centros/burgos/centro-gerovida-en-celada-del-camino,"42,261786","-3,936435",10/08/2017
Casa rural para la 3ª edad,Avenida,Andrés de Cerezo,57,09270,Cerezo de Río Tirón,947 58 33 26,Privada,20,,"42,490435","-3,138236",03/04/2019
Residencia de ancianos Sagrada Familia,Calle,Cucho,s/n,09215,Condado de Treviño,945 36 00 39,Privada sin fin de lucro,48,,"42,734794","-2,747320",08/04/2019
Residencia Los Monteros,Paseo,de la Castellana,3,09560,Espinosa de los Monteros,947 14 37 04,Privada,25,,"43,078294","-3,554010",17/07/2013
Residencia Nuestra Señora del Carmen,Calle,Progreso,18 - 22,09560,Espinosa de los Monteros,947 12 00 86,Privada,60,,"43,075415","-3,549622",18/07/2017
Residencia Geriátrica San Miguel,Calle,Valdecañas,38,09471,Fuentespina,947 51 59 14,Privada,142,sanmiguelresidencia.es,"41,635556","-3,685806",17/05/2019
Centro Geriátrico Río Lobos,Calle,Norte,24,09660,Hontoria del Pinar,947 38 61 33,Pública local,23,,"41,849932","-3,157178",08/04/2019
Residencia La Fuente,Campus,Rosario,2,09194,Ibeas de Juarros,947 42 00 69,Privada,41,www.residencialafuente.com,"42,253411","-3,587024",07/05/2015
Residencia Virgen de Manciles,Calle,Vista Alegre,22,09340,Lerma,947 17 21 29,Pública local,42,www.mensajerosdelapazcyl.org,"42,024823","-3,752671",03/04/2019
Hospital - Asilo Nuestra Señora del Rosario,Paseo,de la Virgen,s/n,09500,Medina de Pomar,947 19 07 19 / 947 14 72 05,Privada,65,www.residenciadelrosario.com,"42,922100","-3,485580",17/07/2017
Residencia de 3ª edad Rodríguez de Celis,Calle,Obispo Rey,2,09100,Melgar de Fernamental,947 37 37 86,Privada,57,,"42,404955","-4,242932",11/04/2019
Residencia de la Tercera Edad Condado de la Revilla,Calle,del Molino,s/n,09574,Merindad de Valdeporres,947 13 81 92,Pública local,49,,"43,008726","-3,739529",10/07/2017
Residencia hogar María de Molina,Calle,Cañada del Príncipe Felipe,1,09460,Milagros,947 54 82 19 / 947 54 82 27,Privada,39,,"41,579344","-3,695922",07/07/2017
Residencia mixta para mayores Don Francisco Hurtado de Mendoza y Doña María Mardones,Camino,Callejonda,2,09200,Miranda de Ebro,947 34 78 30,Pública autonómica,191,,"42,681961","-2,951837",08/04/2019
Residencia San Miguel del Monte,Carretera,de Miranda a Tirgo,Km. 5,09200,Miranda de Ebro,947 56 61 66 / 947 56 60 50,Pública provincial,99,www.burgos.es/centros-y-sedes/centros-residenciales-tercera-edad/residencia-san-miguel-del-monte,"42,641200","-2,970290",09/04/2019
Residencia Ciudad de Miranda,Carretera,del Orón,67 - 69,09200,Miranda de Ebro,947 34 72 70,Privada,120,www.residencia-ciudadmiranda.com,"42,676961","-2,971788",08/04/2019
Centro Residencial Vital,Calle,San Agustín,8,09200,Miranda de Ebro,947 33 03 63,Privada,40,www.crvital.com,"42,685066","-2,946709",08/03/2017
Residencia para personas mayores San Salvador,Carretera,Penches,s/n,09530,Oña,947 25 86 23,Pública provincial,240,,"42,735434","-3,410670",03/04/2019
Residencia para mayores Santa Ana,Camino,del Monasterio,s/n,09680,Palacios de la Sierra,947 39 32 04,Privada,36,www.larescyl.org/Residencia-para-Mayores-Santa-Ana-LARES-CASTILLA-Y-LEON.html,"41,969128","-3,125205",26/04/2018
Residencia Nuestra Señora de la Piedad,Calle,de la Cava,48,09410,Peñaranda de Duero,947 55 21 08,Privada,39,,"41,688589","-3,477829",13/05/2015
Residencia para personas mayores Nuestra Señora del Carmen,Carretera,La Vid,s/n,09410,Peñaranda de Duero,91 860 25 93,Privada,46,,"41,682881","-3,479525",21/05/2015
Residencia San Dionisio - Fundación Familia Zaldo,Calle,Sagrada Familia,30,09260,Pradoluengo,947 58 60 22,Privada,98,,"42,325806","-3,204282",03/04/2019
Residencia Virgen de la Guía,Calle,La Fuente,14,09670,Quintanar de la Sierra,947 39 61 78,Pública local,32,,"41,982438","-3,038417",04/04/2019
Élite Residencia,Camino,de Frandovínez,s/n,09130,Rabé de las Calzadas,947 45 12 95,Privada,91,eliteresidencia.com,"42,338400","-3,832780",03/04/2019
Fundación Raudense de la 3ª Edad,Calle,Zacarías Delgado,1,09300,Roa,947 54 05 67,Privada sin fin de lucro,50,www.larescyl.org/Fundacion-Raudense-la-Tercera-Edad-LARES-CASTILLA-Y-LEON.html,"41,695594","-3,932501",26/04/2018
Residencia de mayores Río Arlanza,Avenida,de la Estación,32 A,09600,Salas de los Infantes,947 38 08 97,Privada,100,www.residenciarioarlanza.es,"42,017787","-3,289455",05/04/2019
Residencia de personas mayores Santa María La Mayor,Calle,La Estación,11,09600,Salas de los Infantes,947 38 07 50,Privada sin fin de lucro,49,,"42,020478","-3,287890",04/04/2019
Residencia El Almendro,Calle,Hermanas Garilleti Manso,1,09342,Santa María del Campo,947 17 40 84,Privada,25,residenciaelalmendro.com,"42,133166","-3,971471",04/04/2019
Vitalia Jardín,Calle,Obispo Tobar,s/n,09130,Tardajos,947 45 14 28,Privada,162,www.vitaliahome.es/project/jardin/,"42,350400","-3,818870",03/04/2019
Residencia Santa María la Real,Calle,El Convento,s/n,09312,Tórtoles de Esgueva,947 55 16 12,Privada,34,residenciatortoles.com,"41,816937","-4,020317",11/04/2019
Residencia Virgen del Carmen de Trespaderne,Calle,Santa Ana,s/n,09540,Trespaderne,947 30 40 12,Privada sin fin de lucro,68,,"42,808067","-3,387571",10/07/2013
Residencia de 3ª edad Las Eras,Calle,San Roque,s/n,09491,Vadocondes,947 52 80 62,Privada,40,,"41,638697","-3,575047",05/04/2019
Residencia Puerta de Mena,Carretera,Bilbao a Reinosa,s/n (parc. 1645),09580,Valle de Mena,947 12 61 36 / 679 86 97 99,Privada,43,,"43,127450","-3,262143",14/04/2019
Residencia Nuestra Señora de Cantonad,Calle,Eladio Bustamante,37,09580,Valle de Mena,947 12 60 28,Privada,63,,"43,102563","-3,278743",20/08/2009
Residencia de ancianos Virgen del Carmen,Urbanización,Cantonad,s/n,09589,Valle de Mena,947 12 65 91,Privada,24,www.actiweb.es/residencialezana/,"43,083462","-3,345440",26/01/2015
Residencia San Vicente,Carretera,de Sopeñano,s/n,09589,Valle de Mena,947 12 63 33,Privada,22,resisanvicente.com,"43,078290","-3,339014",26/01/2015
Residencia de 3ª edad Valle de Tobalina,Carretera,de Miranda,66,09210,Valle de Tobalina,947 35 87 21,Pública local,75,www.residenciavalletobalina.com,"42,791856","-3,274822",05/04/2019
Residencia Virgen del Campo,Calle,Francisca Gómez-Salazar,12,09572,Valle de Valdebezana,947 15 30 45,Privada,20,,"42,969795","-3,787719",21/07/2011
Residencia de personas mayores Santa María,Calle,Santamaría,18 - 20,09120,Villadiego,947 36 04 18 / 947 36 04 15,Privada,80,,"42,516038","-4,006632",06/05/2015
La Saleta Burgos,Calle,Llanillo,13 - 15,09195,Villagonzalo Pedernales,947 29 49 82,Privada,101,,"42,306403","-3,731805",09/04/2019
Hogar residencia El Racimo,Carretera,Los Arenales,s/n,09390,Villalmanzo,947 17 01 55,Privada,49,www.residenciaelracimo.com,"41,824452","-3,494367",06/04/2019
Residencial Santa Marina,Avenida,Alemania,3,09550,Villarcayo de Merindad de Castilla la Vieja,947 13 04 60,Privada,47,www.residenciavillarcayo.es,"42,938477","-3,571308",04/04/2019
Residencia de personas mayores Las Merindades,Calle,Complejo Residencial,3,09550,Villarcayo de Merindad de Castilla la Vieja,947 13 20 56,Pública autonómica,48,www.clecemayores.com/es/residencia/18/las-merindades/,"42,943314","-3,566449",10/04/2019
