"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Gipuzkoa, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia José Arana,Calle,Gaztañadui,24,20540,Eskoriatza,943 71 46 57,Privada,32,www.residenciajosearana.com,"43,019203","-2,524355",21/07/2017
Residencia Santa María Magdalena,Calle,Sandiusterri,1,20120,Hernani,943 33 11 03,Pública local,117,,"43,264788","-1,977912",04/04/2019
Fundación Residencia San Gabriel,Calle,Iparralde,9,20280,Hondarribia,943 64 10 30 / 943 64 72 72,Privada,56,,"43,364190","-1,791385",08/04/2019
Caser Residencial Betharram,Calle,Zubieta,161,20280,Hondarribia,943 64 71 69,Privada,150,www.caseresidencial.es/betharram,"43,345743","-1,802965",10/04/2019
Caser Residencial Anaka,Calle,Anaka,8,20301,Irun,943 66 77 80,Privada,155,www.caseresidencial.es/anaka,"43,337353","-1,811421",03/04/2019
Residencia asistida de Cruz Roja en Irún,Calle,Fuenterrabía,25,20301,Irun,943 61 12 03,Privada sin fin de lucro,46,,"43,334911","-1,786287",08/04/2019
Residencia Servicios Bidasoa Tercera Edad,Calle,Lope de Irigoien,15 - 17,20301,Irun,943 61 87 98,Privada,15,serviciosbidasoa.com,"43,342641","-1,797168",04/04/2019
Residencia Inmaculada,Calle,Juan de Albisu,5,20302,Irun,943 66 76 34,Privada sin fin de lucro,75,www.gsr.coop/residencias-de-personas-mayores/residencias-de-personas-mayores-en-irun,"43,341931","-1,792488",08/04/2019
Residencia Ama Xantalen,Calle,Virgen Milagrosa,s/n,20304,Irun,943 50 53 94,Pública local,70,www.irun.org/cod/departamentos/departamento.asp?idioma=1&clave=38,"43,335300","-1,786480",19/08/2013
Residencia Atsobakar,Avenida,Atsobakar,s/n,20160,Lasarte-Oria,943 36 69 51 / 943 36 67 70,Pública provincial,57,,"43,272800","-2,018790",25/04/2019
Sanitas Residencial Txindoki,Calle,Zubizkitza,75,20210,Lazkao,943 80 55 92,Privada,108,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-txindoki,"43,027948","-2,183843",05/04/2019
Viviendas tuteladas Meazti Etxea,Calle,Santa Cruz,9 bis,20230,Legazpi,943 73 70 30,Pública local,28,www.legazpi.eus/es/bizi-2/legazpi-adineko-pertsonentzako/meazti-viviendas-tuteladas,"43,055167","-2,333758",07/02/2019
Residencia Santa Cruz,Calle,Santa Cruz,9,20230,Legazpi,943 73 00 71,Pública local,75,www.gsr.coop/residencias-de-personas-mayores/residencias-de-personas-mayores-en-legazpia,"43,054605","-2,333708",24/07/2017
Residencia Mikel Deuna,Calle,San Miguel,3,20830,Mutriku,943 60 38 71,Pública local,48,mikeldeuna.com,"43,305530","-2,386798",03/04/2019
Residencia Fundación Petra Lekuona,Calle,Iparralde,13,20180,Oiartzun,943 26 10 80,Privada sin fin de lucro,101,www.matiafundazioa.net/es/centros/petra-lekuona,"43,300100","-1,860010",07/07/2017
San Martín Egoitza,Calle,Marzelino Zelaia,9,20560,Oñati,943 71 64 48,Pública provincial,83,,"43,029968","-2,407783",23/04/2019
Residencia San José,Calle,Egutera Bidea,7,20240,Ordizia,943 88 11 19 / 943 88 15 08,Privada,72,,"43,054738","-2,181907",14/07/2017
Fundación pública Residencia Municipal de Ancianos de Pasaia,Calle,San Pedro,42,20110,Pasaia,943 40 40 68,Pública local,40,,"43,325718","-1,922335",05/04/2019
Viviendas de alquiler municipales,Calle,San Pedro,7 - 9,20110,Pasaia,943 40 40 68,Pública local,17,www.donostia.eus/info/ciudadano/v_necesito.nsf/fwSubCategoria?ReadForm&idioma=cas&id=A564365454557&cat=Vivienda%20en%20alquiler&subcat=Apartamentos%20para%20mayores,"43,325333","-1,924409",08/02/2019
Residencia San Juan y La Magdalena,Calle,Mayor,36,20214,Segura,943 80 10 08 / 943 80 14 44,Pública local,52,www.gsr.coop/residencias-de-personas-mayores/residencias-de-personas-mayores-en-segura,"43,008751","-2,253853",05/04/2019
Residencia de ancianos Nuestra Señora de la Merced,Calle,Atxuri,s/n,20590,Soraluze-Placencia de las Armas,943 75 11 36,Privada,49,,"43,172003","-2,411978",03/04/2019
Residencia Yurreamendi,Calle,Iruña Etorbidea,6,20400,Tolosa,943 67 03 25,Pública provincial,147,,"43,129708","-2,081266",03/04/2019
Residencia San Cosme y San Damián,Calle,San Juan,4,20400,Tolosa,943 67 27 32,Privada,93,www.complejouzturre.com,"43,137342","-2,075836",06/07/2017
Residencia Santiago,Carretera,General Larrea,s/n,20150,Villabona,943 69 11 12,Pública provincial,39,,"43,183907","-2,052937",03/04/2019
Santa Ana Egoitza,Carretera,San Ignazio,2,20800,Zarautz,943 83 31 50,Privada,88,www.santaanaegoitza.com,"43,285416","-2,177869",12/05/2015
Residencia San Juan de Zestoa,,Bidezarra,5,20740,Zestoa,943 14 70 19,Pública local,36,,"43,237481","-2,253659",30/04/2017
Residencia Gisasola,Avenida,Toribio Alzaga,6,20740,Zestoa,943 89 70 77,Privada,30,residenciagisasola.com,"43,240901","-2,260571",10/08/2017
Centro Gerontológico Fraisoro,Barrio,Elbarrena,11,20159,Zizurkil,943 69 60 51,Privada sin fin de lucro,88,www.matiafundazioa.net/es/centros/fraisoro,"43,187726","-2,058889",16/04/2019
Centro Residencial Otezuri,Calle,Sagarbidea,4,20750,Zumaia,943 14 33 39,Pública provincial,109,www.matiafundazioa.net/es/centros/otezuri,"43,289849","-2,254907",10/07/2017
Residencia San Juan,Calle,San José,16,20750,Zumaia,943 86 12 73,Pública provincial,52,,"43,295289","-2,260153",01/09/2017
Centro Sociosanitario Argixao,Calle,Izazpi Auzoa,20,20700,Zumarraga,943 72 98 48,Pública provincial,80,www.matiafundazioa.net/es/centrosservicios/argixao,"43,084881","-2,314427",12/07/2017
