"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Alicante/Alacant, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia Julia,Calle,Camelia,8 - Urb. Los Girasoles,03110,Mutxamel,965 66 65 53 / 615 58 92 31,Privada,41,www.residenciajulia.com,"38,411408","-0,489973",05/04/2018
"Residencia geriátrica Odamar, S. L.",Calle,Pintor Heliodoro Guillén,2,03110,Mutxamel,965 95 54 15,Privada,28,,"38,402731","-0,457578",29/04/2019
Residencia de mayores El Pilar,Calle,Serra del Castellet,2,03110,Mutxamel,965 95 60 58 / 965 95 54 20,Privada,40,www.resid-elpilar.com,"38,411798","-0,448085",12/05/2015
Asilo Hermanitas de los Ancianos Desamparados,Plaza,Santa Teresa de Jornet,2,03660,Novelda,965 60 02 87,Privada sin fin de lucro,95,,"38,383936","-0,770566",28/02/2018
Viviendas tuteladas,Calle,Collao,1,03530,Nucia (la),966 89 73 30,Pública autonómica,72,,"38,616305","-0,126305",04/09/2009
Centro residencial Savia La Nucia,,Partida El Planet,1,03530,Nucia (la),966 89 70 50,Privada,126,saviaresidencias.es/centro-residencial-savia-la-nucia,"38,617039","-0,121502",25/04/2019
Residencia para personas mayores Montebello,Calle,Serra de Bernia,34,03530,Nucia (la),966 87 70 00,Privada,,,"38,588025","-0,131500",07/04/2015
Residència Mare de Deu de la Soledat,Plaça,de les Escoles,s/n,03760,Ondara,965 76 70 02,Privada,23,,"38,827800","0,017085",04/04/2019
Residencia de 3ª edad Caseta Sarrió,Avenida,de la Paz,10,03430,Onil,965 56 56 88,Pública autonómica,51,,"38,628309","-0,675897",05/04/2019
Savia Villamartín,Calle,Canal de Panamá,15,03189,Orihuela,966 76 49 86,Privada,120,saviaresidencias.es/centro-residencial-savia-villamartin-orihuela-costa,"37,931876","-0,758549",25/04/2019
Residencia para mayores dependientes de Orihuela,Calle,Las Espeñetas,2 A,03300,Orihuela,966 74 50 43 / 966 74 50 49,Pública autonómica,96,,"38,089779","-0,955538",11/09/2017
Fundación - Residencia Nuestra Señora del Carmen de Pedreguer,Avenida,Andréu Pons,9 - 11,03750,Pedreguer,965 76 07 73,Privada,48,,"38,798294","0,032528",08/04/2019
Residencia San Juan de Dios,Plaza,del Mercat,11,03780,Pego,965 57 01 69,Pública local,36,,"38,841598","-0,115290",08/04/2019
Residencia tercera edad La Molineta,Calle,Castellarets,2,03610,Petrer,966 95 61 61,Privada,85,,"38,468924","-0,771843",11/09/2017
Residencia de 3ª edad Casaverde,Avenida,Costablanca,s/n,03190,Pilar de la Horadada,966 76 98 46,Privada,100,www.grupocasaverde.com/centro-para-mayores-casaverde-pilar-de-la-horadada,"37,876391","-0,764113",15/07/2013
Residencia de 3ª edad Nuestra Señora de las Nieves,Calle,Marqués de Peñacerrada,3,03190,Pilar de la Horadada,965 35 25 35,Privada,38,ww.residencianieves.com,"37,865432","-0,794425",25/04/2018
Residencia geriátrica Les Fonts,Avenida,Sagi Barba,32,03520,Polop,965 87 00 75 / 965 87 03 36,Privada,70,residencialesfonts.es,"38,622389","-0,128163",04/04/2019
Residencia Videsalud I,Avenida,de Orihuela,41,03370,Redován,966 73 55 24,Privada,115,,"38,109284","-0,916413",10/04/2019
Residencia Tercera Edad Sant Vicent,Calle,Francisco Bernabeu Penalva,10,03690,San Vicente del Raspeig/Sant Vicent del Raspeig,965 67 20 78,Privada,52,www.residenciasantvicent.es,"38,422578","-0,540985",10/04/2019
Residencia Nuestra Señora de la Victoria,Camino,Juncaret,20,03690,San Vicente del Raspeig/Sant Vicent del Raspeig,965 66 62 62,Privada,19,,"38,394817","-0,498655",12/05/2015
Residencia de personas mayores dependientes Corazón de María,Calle,Migjorn,10 (Partida Canastell 15-16 A),03690,San Vicente del Raspeig/Sant Vicent del Raspeig,965 66 81 41,Privada,30,,"38,400784","-0,532827",09/04/2019
DomusVi San Vicente,Calle,Músico Mariano Pérez Picó,6,03690,San Vicente del Raspeig/Sant Vicent del Raspeig,965 67 39 18,Privada,140,www.domusvi.es/residencia-de-mayores-domusvi-san-vicente-alicante,"38,402800","-0,524890",17/04/2019
Centro geriátrico Cap-Blau - San Juan,Avenida,de Benidorm,105,03550,Sant Joan d'Alacant,965 94 22 09,Privada,60,capblau.com,"38,401046","-0,429736",03/04/2019
Residencia de Pensionistas Ferroviarios,Calle,La Mar,83,03550,Sant Joan d'Alacant,965 65 32 36,Privada,188,arpferroviarios.com/san-juan/,"38,403743","-0,432311",05/04/2018
Residencia Madre Elisea,Calle,Madre Elisea Oliver,3,03550,Sant Joan d'Alacant,965 65 35 50,Privada sin fin de lucro,57,,"38,400431","-0,436797",12/09/2017
DomusVi Santa Pola,Avenida,de Portugal,127,03130,Santa Pola,966 69 47 93,Privada,140,www.domusvi.es/residencia-para-mayores-santa-pola,"38,190794","-0,540804",03/01/2018
Centro Residencial Ana Mª Espinos LLopis,Camino,Calvari,2,03725,Teulada,965 74 10 41 / 686 80 92 09,Privada,134,www.residenciateulada.es,"38,725953","0,108842",10/04/2019
Residencia para personas mayores dependientes de Tollos,Calle,Nueva,7,03813,Tollos,966 54 38 14,Pública local,20,www.sadaserveiajuda.com,"38,756645","-0,274780",13/05/2019
"Residencia Mar de Levante, S. L.",Avenida,de los Marineros,25,03182,Torrevieja,966 70 44 36,Privada,31,www.mardelevante.com,"37,976572","-0,667331",08/04/2019
Residencia de 3ª edad de Torrevieja,Calle,Maestro Francisco Casanovas,26,03182,Torrevieja,965 71 07 00,Pública autonómica,205,,"37,982829","-0,676647",04/04/2019
Santo Hospital Residencia de ancianos La Inmaculada,Avenida,Alborán,s/n,03183,Torrevieja,965 71 18 74,Privada,80,,"37,991100","-0,670157",03/04/2019
Residencia Marbella,Calle,Alfred Nobel,8,03183,Torrevieja,965 71 08 28,Privada,39,www.residenciamarbella.com,"37,987259","-0,656848",11/09/2017
Los Jardines de Clara,Urbanización,Residencial Parque de las Naciones,s/n,03184,Torrevieja,965 70 41 02,Privada,48,www.jardinesdeclara.com,"37,973451","-0,695979",09/04/2019
Centro geriátrico Borja,,Fontilles,,03791,Vall de Laguar (la),965 58 33 50,Privada,84,www.geriatricoborja.org,"38,775996","-0,086474",04/04/2019
Centro gerontológico Verger Senior,Calle,San Luis,51,03770,Verger (el),966 43 98 80,Privada,150,www.vergelsenior.com,"38,840828","0,009463",11/09/2017
Centro municipal de asistencia Santa Marta,Calle,Alicante,21,03570,Villajoyosa/Vila Joiosa (la),965 89 44 91,Pública local,100,,"38,503220","-0,237389",25/04/2018
Ballesol Costa Blanca,Calle,Tramuntana,2,03570,Villajoyosa/Vila Joiosa (la),965 85 76 71,Privada,185,ballesol.es/ballesol-costa-blanca-senior-resort/es,"38,523703","-0,170324",14/11/2017
Residencia Nuestra Señora de las Virtudes,Plaza,de las Malvas,9,03400,Villena,965 80 02 67,Privada sin fin de lucro,80,,"38,629880","-0,864610",28/06/2006
Centro Sociosanitario La Morenica,,Prado de la Villa,92,03400,Villena,965 81 50 83,Privada,144,www.grupoelcastillo.com/villena,"38,639451","-0,881700",03/04/2019
