"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Barcelona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencias Urquinaona I y II,Plaza,Urquinaona,1 - 2º y 3º,08010,Barcelona,93 301 44 99,Privada,45,www.sta-rita.com,"41,388854","2,172342",03/04/2019
Residència geriàtrica l'Estell III,Calle,Aragó,140 - ppal.,08011,Barcelona,93 454 74 81,Privada,25,www.residenciaestel3.com,"41,385350","2,155858",23/04/2019
Sanitas Residencial Consell de Cent,Calle,Consell de Cent,210 - 216,08011,Barcelona,93 323 96 92,Privada,158,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-conselldecent,"41,385056","2,157879",05/05/2015
Residència geriàtrica Llar MALPA,Calle,Gran Via de les Corts Catalanes,541,08011,Barcelona,93 265 62 12,Privada,21,,"41,383293","2,159694",08/04/2019
Residència Sidibel,Calle,Gran Via de les Corts Catalanes,540 - 1º 1ª,08011,Barcelona,93 451 35 07,Privada,25,www.sidibel.com,"41,382724","2,159712",11/07/2017
Residencia asistida Las Violetas,Calle,Gran Via de les Corts Catalanes,573 - 1º,08011,Barcelona,93 323 81 80,Privada,25,www.residencialasvioletas.com,"41,384998","2,162029",13/07/2017
Residència Llevant,Calle,Llançà,7 - ppal.,08011,Barcelona,93 423 07 74,Privada,18,,"41,375589","2,151219",04/04/2019
Residencia Virgen de las Nieves,Calle,Muntaner,"63 - 65, ppal. 1ª y 2ª",08011,Barcelona,93 454 05 82,Privada,25,,"41,386662","2,159298",05/04/2019
Residencia Virgen de Lourdes 2,Calle,Banyoles,13,08012,Barcelona,93 458 95 69,Privada,51,,"41,401895","2,162733",19/10/2012
Residencia Virreina,Calle,Encarnació,31 bis,08012,Barcelona,93 219 81 61,Privada,20,www.virreina.net,"41,405967","2,159280",06/07/2017
Residencia Villa Mena,Calle,Encarnació,18,08012,Barcelona,93 284 37 34,Privada,23,,"41,405534","2,158732",05/05/2015
Residencia Gràcia,Calle,Gran de Gràcia,226,08012,Barcelona,93 012 92 81,Privada,40,lavostrallar.com/residencias/residencia-gracia,"41,404445","2,151684",10/01/2019
Residència Salus Gràcia,Calle,Mare de Déu dels Desemparats,2 - 4,08012,Barcelona,93 285 37 00,Privada,81,www.salushabitat.com,"41,401237","2,159761",03/04/2019
"Residència Lesseps, S. L.",Calle,Maurici Serrahima,12 - bajos,08012,Barcelona,93 237 71 78,Privada,25,www.residencialesseps.com,"41,405372","2,151932",27/07/2013
Residencia Madre Caterina Coromina,Avenida,Príncipe de Asturias,42,08012,Barcelona,93 217 27 42,Privada sin fin de lucro,63,,"41,404162","2,150369",05/04/2019
Hermanitas de los Pobres,Calle,Sant Salvador,1,08012,Barcelona,93 218 58 77,Privada sin fin de lucro,66,,"41,406481","2,152417",07/07/2017
Merán Lesseps,Calle,Santa Àgata,41,08012,Barcelona,93 217 26 61,Privada,53,,"41,404987","2,153702",11/07/2013
Residencia asistida de Gracia,Calle,Siracusa,23 - 27,08012,Barcelona,93 210 30 02,Pública autonómica,66,,"41,401374","2,160064",27/04/2018
Residència Verdi,Calle,Verdi,142,08012,Barcelona,93 237 28 41,Privada,29,,"41,407421","2,153361",08/07/2017
Residencia geriátrica Verdi,Calle,Verdi,151 - 155,08012,Barcelona,93 218 03 49 / 93 218 05 10,Privada,45,www.residenciaverdi.com,"41,407212","2,153432",09/09/2009
Residencia Las Acacias,Calle,Castillejos,260 - 266,08013,Barcelona,93 433 53 53,Privada,211,www.bastondeoro.com/residencia-las-acacias.html,"41,406420","2,178486",11/07/2017
Sanitas Residencial Sagrada Familia,Calle,Castillejos,256 - 258,08013,Barcelona,93 512 97 50,Privada,148,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-sagrada-familia,"41,406143","2,178855",23/04/2019
"Residencia geriátrica Roger de Flor, S. L.",Calle,Gran Via de les Corts Catalanes,669 bis - ppal. 1ª y 2ª,08013,Barcelona,93 265 53 07,Privada,25,www.residenciarogerdeflor.es,"41,394110","2,174426",11/07/2017
Royal Llar,Calle,Gran Via de les Corts Catalanes,695 - entlo.,08013,Barcelona,93 231 11 18,Privada,36,residenciageriatricabarcelona.com,"41,397093","2,178082",20/09/2017
Residencia Assistida Gent Gran,Calle,Gran Via de les Corts Catalanes,800 - ppal.,08013,Barcelona,93 232 10 81 / 93 507 84 94,Privada,25,www.residenciaassistidagentgran.com,"41,400130","2,182933",04/04/2019
Residència municipal Fortpienc,Calle,Sardenya,139 - 147,08013,Barcelona,93 244 93 00,Pública local,137,,"41,396295","2,182673",11/04/2019
Equipament Gent Gran Josep Miracle,Plaça,Bonet i Muixí,1,08014,Barcelona,93 422 58 11,Pública local,85,,"41,374456","2,136302",12/07/2013
Sanitas Residencial Les Corts,Calle,Evarist Arnús,24 - 34,08014,Barcelona,93 411 47 00,Privada,308,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-les-corts,"41,382801","2,133734",03/04/2019
Residència Centre Parc,Avenida,Madrid,210,08014,Barcelona,93 330 11 35,Privada,162,www.centre-parc.com,"41,381202","2,134548",27/04/2018
Pisos tutelados España Industrial,Calle,Muntadas,35,08014,Barcelona,93 332 17 71,Pública autonómica,18,,"41,376594","2,141512",05/04/2019
Residència Mossèn Vidal i Aunós,Calle,Navarra,12,08014,Barcelona,93 298 12 23,Pública autonómica,112,www.fundaciovellaterra.org/serveis/residencies,"41,370667","2,140218",11/05/2015
Residencia Nova Alegria,Calle,Gran Via de les Corts Catalanes,420 - bajo y ppal.,08015,Barcelona,93 425 24 90,Privada,33,,"41,377368","2,152728",06/07/2017
Residència geriàtrica Arrels,Calle,Gran Via de les Corts Catalanes,429 - entlo. 1ª,08015,Barcelona,93 425 40 30,Privada,25,,"41,378157","2,152875",10/07/2017
Residencia Bon Eixample,Calle,Gran Via de les Corts Catalanes,399 - ppal. 2ª,08015,Barcelona,93 325 99 85,Privada,16,boneixample.es,"41,376875","2,151132",16/04/2019
Residència Vallserena,Calle,Gran Via de les Corts Catalanes,429 - ppal. 2ª,08015,Barcelona,93 426 16 99,Privada,25,www.residenciavallserena.com,"41,378157","2,152875",07/05/2015
Residencia San Patricio,Calle,Gran Via de les Corts Catalanes,439 - entlo. y 1º,08015,Barcelona,93 425 00 39,Privada,32,www.sta-rita.com,"41,378550","2,153379",09/04/2019
Residencia Francesc Layret,Calle,Gran Via de les Corts Catalanes,477,08015,Barcelona,93 424 60 04 / 93 424 60 03,Pública local,66,www.domusvi.es/residencia-municipal-francesc-layret,"41,380113","2,155436",05/04/2018
Residència Nova Convivència 1 y 2,Calle,Gran Via de les Corts Catalanes,429 - 1º 1ª y 2º 2ª,08015,Barcelona,93 426 96 36,Privada,43,,"41,378157","2,152875",28/07/2011
Viviendas con servicios Marquès de Campo Sagrado,Calle,Marquès de Campo Sagrado,35,08015,Barcelona,93 441 23 46,Pública local,93,,"41,376883","2,165104",05/05/2015
Residencia Nin,Paseo,Andreu Nin,69 - 71,08016,Barcelona,93 354 25 91,Privada,25,www.residencianin.com,"41,438720","2,182919",26/04/2019
Ballesol Fabra i Puig,Paseo,Fabra i Puig,139 - 141,08016,Barcelona,93 243 23 60,Privada,136,ballesol.es/residencias-para-mayores-en-cataluna/ballesol-fabra-i-puig,"41,430236","2,180067",05/05/2015
Residència Barcelona-Porta,Calle,Maladeta,30,08016,Barcelona,93 276 85 00,Pública autonómica,88,www.fundaciovellaterra.es,"41,432366","2,176268",28/05/2015
Residencia per a gen gran Molí-Via Favència,Calle,Molí,67,08016,Barcelona,93 276 90 17,Pública autonómica,100,,"41,445849","2,181333",20/07/2017
Residencia Palamós,Calle,Vesuvi,24 - 32,08016,Barcelona,93 353 53 36,Privada,22,,"41,445741","2,185030",23/03/2017
Habitatges per a la gent gran Via Favència I,Calle,Via Favència,446 - 450,08016,Barcelona,93 353 10 34,Pública local,68,,"41,446050","2,182274",15/07/2013
Habitatges per a la gent gran Via Favència II,Calle,Via Favència,374 - 376,08016,Barcelona,93 354 42 21,Pública local,150,,"41,446069","2,182272",08/08/2013
Centro Vallvidrera,Calle,Algarves,23,08017,Barcelona,93 406 92 88 / 93 406 91 24,Privada,75,www.edelweiss.es,"41,414928","2,108436",02/05/2019
Residència de La Nativitat de Nostra Senyora,Calle,Buigas,23,08017,Barcelona,93 203 28 00 / 93 203 54 90,Privada sin fin de lucro,116,,"41,393910","2,131312",04/04/2019
DomusVi Bonanova,Calle,Calatrava,83,08017,Barcelona,93 253 49 40,Privada,106,www.domusvi.es/residencia-mayores-barcelona-bonanova,"41,402429","2,127236",10/04/2019
