"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Valladolid, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia de mayores Vistalegre,Carretera,de Villalón,s/n,47650,Cuenca de Campos,983 74 11 26,Pública local,24,,"42,060455","-5,053301",11/07/2017
Residencia Reina Doña Urraca,Calle,Saturnino González,20,47480,Fresno el Viejo,983 81 89 92,Pública local,19,,"41,195583","-5,143274",09/04/2019
Residencia La Blanca Paloma,Carretera,de Villanubla,1,47194,Fuensaldaña,983 58 31 20,Privada,48,,"41,706627","-4,768811",14/07/2017
Fundación Benéfico Social Santa María de los Mártires,Avenida,Juan Carlos Domínguez,32,47420,Íscar,983 62 04 64,Privada sin fin de lucro,44,www.villadeiscar.es/areas/otras-areas/educacion-y-bienestar-social/residencia-santa-maria-de-los-martires,"41,361118","-4,525721",27/04/2018
"Residencia Los Arces, S. L.",Avenida,de Madrid,3,47140,Laguna de Duero,983 54 35 50 / 678 01 50 96,Privada,30,,"41,586314","-4,718755",10/04/2019
Residencia El Villar,Calle,Las Bodegas,40,47140,Laguna de Duero,983 54 45 45,Privada,106,www.residenciaelvillar.com,"41,582801","-4,710568",12/07/2017
Residencia Alborada,Calle,Nogal,1,47140,Laguna de Duero,983 52 64 90,Privada,90,www.alboradaresidencia.com,"41,593449","-4,725479",08/04/2019
GERHOTEL Prado Boyal,Calle,Prado,16,47140,Laguna de Duero,983 21 44 44,Privada,99,www.gerohotel.com,"41,593768","-4,727198",11/05/2015
Centro de personas mayores Carmen II,Calle,Ricardo de los Ríos,5,47140,Laguna de Duero,983 54 55 38,Privada,40,www.residenciacarmen.com,"41,582382","-4,718221",01/09/2017
Centro Geriátrico El Palacio,Calle,Valentín Arévalo,28,47230,Matapozuelos,983 83 26 29 / 608 94 77 94,Privada sin fin de lucro,49,www.residenciaelpalacio.com,"41,412526","-4,790623",06/04/2019
Residencia de ancianos Hospital de San Lázaro,Plaza,de Santa Marina,4,47680,Mayorga,983 75 10 40,Privada,80,,"42,164523","-5,263660",03/04/2019
Residencia Nuestra Señora de Fátima II,Calle,Modesto Lafuente,3 - D,47680,Mayorga,983 76 26 15,Privada,20,,"42,163533","-5,266000",30/10/2009
"Residencia Santo Toribio, S. L.",Calle,Once de marzo,3,47680,Mayorga,983 75 20 05,Privada,48,,"42,160478","-5,265177",10/04/2019
Residencia de ancianos Sancti Spiritus y Santa Ana,Paseo,de San Francisco,3,47800,Medina de Rioseco,983 70 03 82,Privada,100,,"41,879122","-5,040887",05/04/2019
Residencia de personas mayores Santa Águeda,Calle,Costado del Hospital,20,47400,Medina del Campo,983 83 75 41,Privada,19,,"41,305156","-4,919749",10/07/2017
Centro Asistencial La Residencia de Medina,Carretera,de Olmedo,s/n,47400,Medina del Campo,983 81 21 65,Privada,90,,"41,312957","-4,904925",07/07/2017
La Residencia de Medina,Calle,Isabel la Católica,3,47400,Medina del Campo,983 81 39 04,Privada,28,,"41,311530","-4,912814",07/07/2017
Residencia de personas mayores San Antolín,Calle,Las Damas,17,47400,Medina del Campo,983 81 16 99,Privada,13,,"41,309654","-4,923289",10/07/2017
Residencia San José,Calle,Marqués de la Ensenada,11,47400,Medina del Campo,983 80 04 92,Privada sin fin de lucro,127,,"41,310372","-4,917297",08/05/2015
Residencia San Ramón y San Luis,Calle,Carretas,6,47250,Mojados,983 60 75 42,Pública local,40,www.clecemayores.com/es/residencia/50/san-ramon-y-san-luis/,"41,433189","-4,662490",06/05/2015
Sanitas Residencial Valladolid,Carretera,Nacional 601,Km. 167 - Urb. Los Arcos,47250,Mojados,983 60 79 30,Privada,175,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-valladolid,"41,450751","-4,666706",10/07/2017
Residencia El Fontán,Plaza,de Oriente,22,47500,Nava del Rey,983 85 01 59,Privada,115,www.elfontan.es/valladolid.html,"41,331980","-5,076888",04/04/2019
Residencia de ancianos El Caballero,Paseo,de la Estación,s/n,47410,Olmedo,983 60 04 81,Privada,67,www.sergesa.com/residencia-geriatrica-en-valladolid-olmedo,"41,280709","-4,680409",30/04/2019
Fundación Nicolás Rodríguez,Avenida,Nicolás Rodríguez,20,47410,Olmedo,983 60 00 03,Privada,63,fundacionnicolasrodriguez.com,"41,284691","-4,683343",05/04/2019
Residencia Virgen del Carmen,Carretera,de Valdestillas,22,47196,Pedraja de Portillo (La),983 55 30 60,Pública local,40,,"41,474302","-4,648444",16/04/2019
Hogar Betania,Calle,Constitución,2,47430,Pedrajas de San Esteban,983 60 53 01,Pública local,30,,"41,340174","-4,584256",16/07/2017
Residencia de 3ª edad Santiago Apóstol,Carretera,de Bocos,Km. 2,47300,Peñafiel,983 88 18 11 / 983 88 18 12,Privada,57,,"41,619500","-4,114810",04/04/2019
Residencia Santísima Trinidad,Avenida,de la Residencia,s/n,47300,Peñafiel,983 88 00 51,Privada sin fin de lucro,117,,"41,592840","-4,124517",07/07/2017
Residencia Fundación COCOPE,Calle,Llanillos,s/n,47300,Peñafiel,983 87 80 92 / 697 69 82 24,Privada sin fin de lucro,120,www.residenciafcocope.com,"41,613167","-4,112111",04/04/2019
Residencia Peñaflor,Camino,del Pago,s/n,47640,Peñaflor de Hornija,983 56 52 36,Privada,36,www.residenciapflor.es,"41,714938","-4,976604",03/04/2019
Residencia Tierra de Pinares,Plaza,del Parque,4,47160,Portillo,983 55 63 22,Pública local,26,,"41,474645","-4,592932",08/03/2018
Residencia Virgen de los Remedios,Calle,Santa María,1,47220,Pozaldez,983 82 23 26,Privada,28,www.residenciadepozaldez.es,"41,372990","-4,843327",03/04/2019
Residencia hogar para la 3ª edad San Millán,Calle,Villalar,6,47350,Quintanilla de Onésimo,983 68 05 72,Privada,44,www.residenciasanmillan.com,"41,627549","-4,358461",03/04/2019
Residencia San José,Calle,Real,29,47155,Santovenia de Pisuerga,983 40 04 26,Privada sin fin de lucro,86,,"41,694483","-4,688469",05/04/2019
Residencia para personas mayores Villa de La Seca,Carretera,Pozáldez,s/n,47491,Seca (La),983 81 63 18,Pública local,50,www.clecemayores.com/es/residencia/23/villa-de-la-seca/,"41,409053","-4,900528",25/07/2017
Residencia de ancianos San Javier,Calle,Encina,6 - Urb. Coto Simancas,47130,Simancas,983 59 05 42,Privada,31,www.residenciasanjavier.com,"41,595243","-4,802106",07/04/2019
Servicio de alojamiento alternativo El Sequillo,Calle,Ancha,21,47830,Tordehumos,983 71 43 88 / 983 71 45 86,Privada,6,www.cdrsequillo.es/que-hacemos/programas-personas-mayores/alojamiento-alternativo-el-sequillo,"41,815299","-5,156680",04/04/2019
Residencia Villa de Tordesillas,Calle,Fernando I de Habsburgo,s/n,47100,Tordesillas,983 77 06 54,Pública local,64,www.araliaservicios.es/centro/valladolid-tordesillas,"41,500685","-4,992716",27/03/2018
Residencia de 3ª edad Villa del Tratado,Calle,Vista Alegre,36,47100,Tordesillas,983 79 60 08,Privada,96,residenciavilladeltratado.com,"41,504453","-5,006051",03/04/2019
Residencia de la 3ª edad El Rosal del Atrio,Calle,La Rosa,10,47330,Traspinedo,983 68 26 85,Privada,29,www.pa-residencial.com,"41,574524","-4,475362",07/05/2018
Residencia Pinar de Herrera,Calle,del Puente,7,47161,Tudela de Duero,983 52 88 90,Privada,24,,"41,564594","-4,654154",09/04/2019
Residencia para mayores El Mirador del Duero,Carretera,de Aldeamayor,4,47320,Tudela de Duero,983 52 18 50,Privada,110,www.elmiradordelduero.es,"41,580567","-4,577221",04/04/2019
Hogar San Francisco,Calle,Ramón y Cajal,13,47320,Tudela de Duero,983 52 02 23,Privada,30,,"41,585471","-4,580375",10/07/2017
Centro de personas mayores Nueva Edad,Calle,Tratado de Tordehumos,4,47320,Tudela de Duero,983 52 18 01 / 610 12 57 65,Privada,16,www.residencianuevaedad.com,"41,584021","-4,567394",24/04/2019
Centro para mayores Virgen de Duero,Calle,Tratado de Tordesillas,1,47320,Tudela de Duero,983 52 24 40,Privada,25,www.centromayoresvirgenduero.es,"41,582800","-4,568860",09/04/2019
Residencia Nuestra Señora de Begoña,Calle,Real,2 D,47670,Unión de Campos (La),983 75 43 91,Privada,106,www.rbegoña.com,"42,078266","-5,328186",03/04/2019
Residencia de ancianos Virgen del Milagro,Calle,Encina,15,47240,Valdestillas,983 55 13 24,Privada,49,,"41,484365","-4,772344",10/04/2019
Residencia de personas mayores Mayte,Calle,Los Frailes,6,47240,Valdestillas,983 55 12 38,Privada,23,,"41,488118","-4,771601",20/08/2009
Residencia Nueva Edad,Travesía,Real,4,47240,Valdestillas,983 55 13 66 / 619 91 43 42,Privada,22,www.residenciasnuevaedadvaldestillas.com,"41,480205","-4,770228",20/08/2019
Residencia Santa María II,Plaza,de la Libertad,1 - 4º izda.,47002,Valladolid,983 21 31 01,Privada,12,,"41,653224","-4,724797",26/01/2015
Residencia de 3ª edad Ferrari,Calle,Ferrari,7 - 4º A-B y C,47002,Valladolid,983 34 36 75,Privada,12,,"41,652105","-4,726585",05/05/2019
Centro Residencial Patio de los Palacios,Calle,Francisco Javier Martín Abril,2,47002,Valladolid,983 95 00 34,Privada,188,www.clecemayores.com/es/residencia/65/residencia-patio-de-los-palacios-jesuitinas,"41,651049","-4,722026",09/01/2019
Centro Gerontológico Lacort,Calle,José María Lacort,20,47002,Valladolid,983 39 04 33,Privada,30,www.residenciaslacort.com,"41,648945","-4,722444",04/04/2019
Vivienda de 3ª edad San Agustín,Calle,López Goméz,15 - 4º dcha.,47002,Valladolid,983 30 67 27,Privada,12,,"41,651337","-4,723027",08/03/2018
Hogar López Gómez II,Calle,López Gómez,22 - ppal. y dcha.,47002,Valladolid,983 30 96 93,Privada,12,,"41,650967","-4,723171",23/10/2015
Nuestra Señora del Carmen,Calle,Chancillería,3 - 5,47003,Valladolid,983 25 01 82,Privada,142,www.asvai.org,"41,657219","-4,719569",04/04/2019
Residencia San Javier,Calle,Dos de Mayo,14 - 1º,47004,Valladolid,667 09 25 15 / 983 20 18 30,Privada,23,,"41,646324","-4,723530",07/05/2018
Residencia Nuestra Señora del Rosario,Calle,Independencia,6 - 8,47004,Valladolid,983 21 94 11 / 983 21 94 12 / 983 21 92 29,Privada,46,www.nsdrosario.es,"41,645172","-4,725237",05/04/2019
Residencia de 3ª edad Virgen de Lourdes I y II,Calle,Independencia,7 - 6º,47004,Valladolid,983 20 30 07 / 655 50 67 64,Privada,22,,"41,644883","-4,724303",08/04/2019
Residencia Colón,Calle,Independencia,5 - 2º izda.,47004,Valladolid,983 29 79 06,Privada,10,,"41,645017","-4,724644",23/07/2013
Residencia de ancianos Barras-Ramírez,Calle,Independencia,5 - 6º dcha.,47004,Valladolid,983 20 80 67,Privada,11,www.residenciabarrasramirez.com,"41,645017","-4,724644",26/01/2015
Residencia Raíces I,Calle,Labradores,57 - 1º,47004,Valladolid,983 30 91 89,Privada,18,,"41,644283","-4,720853",11/04/2019
Vivienda Cisne Real,Calle,Muro,23 - 4º dcha.,47004,Valladolid,983 20 73 29,Privada,11,www.residenciacisnereal.com,"41,644808","-4,726243",26/01/2015
Vivienda tutelada Perú,Calle,Perú,2 - 2º,47004,Valladolid,983 20 89 23,Privada,11,,"41,648076","-4,726234",26/04/2019
Residencia geriátrica Juan de Juni,Calle,Juan de Juni,8 - 1º L y M,47006,Valladolid,983 37 09 13,Privada,12,,"41,647086","-4,732927",05/04/2019
Vivienda de 3ª edad Encarnita,Paseo,Zorrilla,96 - 10º A y B,47006,Valladolid,983 47 05 76,Privada,11,,"41,639748","-4,738317",03/04/2019
Residencia Mi Familia,Calle,Domingo Martínez,6 - 1º B,47007,Valladolid,983 22 48 87,Privada,9,,"41,638670","-4,737517",14/09/2009
Residencia Raíces III,Camino,Esperanza,79,47007,Valladolid,983 27 06 15 / 983 27 06 16,Privada,34,www.residenciaraices.com,"41,633332","-4,737966",08/03/2018
Residencia de 3ª edad Esperanza,Camino,Esperanza,29,47007,Valladolid,983 22 84 66,Privada,40,www.residenciaesperanza.es,"41,634530","-4,736153",04/04/2019
Residencia Santa Mónica,Paseo,Filipinos,7,47007,Valladolid,983 39 98 07,Privada,70,www.residenciasantamonica.es,"41,644404","-4,728130",05/05/2015
Residencia de mayores AMPAVALL,Calle,Recondo,9,47007,Valladolid,609 23 18 77,Privada,14,,"41,641386","-4,730038",08/03/2017
AMAVIR El Encinar del Rey,Calle,Barcelona,8,47008,Valladolid,983 14 00 00,Privada,160,www.amavir.es/residencia-de-ancianos-valladolid-amavir-el-encinar-del-rey,"41,620597","-4,763143",03/04/2019
Centro Hospitalario Benito Menni,Paseo,de Juan Carlos I,10,47008,Valladolid,983 27 26 00,Privada sin fin de lucro,104,www.benitomenni.org,"41,631310","-4,721213",16/04/2019
Residencia Raíces IV,Callejón,de la Alcoholera,5,47008,Valladolid,983 45 65 16,Privada,37,,"41,627320","-4,749022",17/07/2017
Residencia Raíces II,Carretera,de Rueda,198 - bajo 1º,47008,Valladolid,983 24 54 79 / 983 24 64 71,Privada,39,,"41,614506","-4,748818",11/04/2019
Residencia asistida de 3ª edad La Rubia,Carretera,de Rueda,64,47008,Valladolid,983 22 84 00,Pública autonómica,300,,"41,622090","-4,741919",04/06/2019
Residencia Santa Marta,Camino,Juana Jugán,1,47008,Valladolid,983 23 25 26,Privada sin fin de lucro,112,,"41,627644","-4,723584",07/07/2017
Vivienda tutelada Santamarta,Calle,La Legión,1 - 1º B y C,47008,Valladolid,983 27 19 11,Privada,12,,"41,626721","-4,741667",23/10/2015
Residencia Valladolid,Calle,Londres,1,47008,Valladolid,983 45 62 34,Privada,250,orpea.es/centros-residencias/centro-dia-residencia-ancianos-valladolid,"41,615727","-4,767655",04/04/2019
Residencia para personas mayores La Arbolada,Camino,Viejo de Simancas,Km. 4,47008,Valladolid,983 23 60 40,Privada,45,www.residencialaarbolada.es,"41,606042","-4,785382",12/07/2017
Residencia de 3ª edad Parque Alameda,Paseo,Zorrilla,161 - 163,47008,Valladolid,625 10 45 65 / 983 24 48 23,Privada,32,,"41,621544","-4,747812",05/04/2019
Centro integrado de servicios a la dependencia,Paseo,de Extremadura,9,47009,Valladolid,983 36 27 32,Pública local,30,,"41,663158","-4,730504",05/07/2011
Ballesol La Victoria,Avenida,de Gijón,28,47009,Valladolid,983 36 15 83,Privada,90,ballesol.es/residencias-para-mayores-en-castilla-leon/ballesol-la-victoria,"41,661395","-4,740055",11/04/2019
Residencia de personas mayores Cardenal Marcelo,Calle,Los Recreos,5,47009,Valladolid,983 42 71 25,Pública provincial,206,,"41,653833","-4,748438",11/07/2017
Residencia de 3ª edad Los Ángeles,Calle,Los Sauces,1,47009,Valladolid,983 35 52 95,Privada,39,,"41,660567","-4,752115",10/04/2019
Residencia Sagrado Corazón,Calle,Cerrada,11,47010,Valladolid,983 25 91 50,Privada sin fin de lucro,180,www.angelicas.es/ubicacion/valladolid,"41,660163","-4,720647",09/04/2019
Centro residencial Valladolid,Avenida,de Santander,207,47011,Valladolid,983 32 01 42,Privada,32,www.residenciaterceraedadvalladolid.es,"41,681216","-4,691088",03/04/2019
Asociación Casa de Beneficencia de Valladolid,Camino,del Cementerio,6,47011,Valladolid,983 25 14 04,Privada,178,www.casabeneficencia.es,"41,662783","-4,709068",03/04/2019
Residencia mixta de mayores Parquesol,Calle,Amadeo Arias,2,47014,Valladolid,983 37 26 93,Pública autonómica,212,,"41,634559","-4,756561",04/04/2019
Riosol,Plaza,de Cuba,1,47014,Valladolid,983 22 84 18,Privada,169,riosolresidencial.com,"41,629848","-4,745854",08/03/2018
Centro Residencial Altos de Parquesol,Calle,Morelia,7,47014,Valladolid,983 95 06 64,Privada,46,,"41,636475","-4,769035",09/01/2019
Centro Asistencial Doctor Villacián,Calle,Orión,2,47014,Valladolid,983 42 71 24,Pública provincial,140,www.diputaciondevalladolid.es/ciudadanos/modulo/ciu-centros-asistenciales/doctor-villacian/,"41,641244","-4,751199",10/04/2019
Ballesol Ciudad Parquesol,Calle,Luis González Lefort,18,47016,Valladolid,983 40 99 79,Privada,182,ballesol.es/residencias-para-mayores-en-castilla-leon/ballesol-ciudad-parquesol,"41,629581","-4,756283",07/07/2017
Vivienda Quiterio,Calle,Resina,27,47153,Valladolid,983 24 66 42,Privada,12,www.residenciaquiterio.es,"41,585814","-4,753509",08/06/2015
Residencia de ancianos San José,Calle,Torreón,1,47153,Valladolid,983 24 97 16,Privada,49,www.residenciadeancianos-sanjose.es,"41,585964","-4,753004",05/04/2019
Residencia de personas mayores Ave María,Calle,Romeruela,1,47200,Valoria la Buena,983 50 21 67 / 983 50 20 45,Privada,72,www.residenciaavemaria.es,"41,798510","-4,534651",04/04/2019
Centro Gerontológico Lacort - Viana,Avenida,de los Pinos,8,47150,Viana de Cega,983 55 47 27,Privada,59,www.residenciaslacort.com,"41,520377","-4,749501",08/04/2019
Residencia de personas mayores Pinosol,Calle,Las Cancelas,17,47150,Viana de Cega,983 55 46 92,Privada,20,,"41,521741","-4,749649",26/01/2015
Geriátrico Villabáñez,Calle,Mirador,1,47329,Villabáñez,983 52 16 74 / 983 52 18 86,Pública local,24,,"41,628738","-4,524230",03/04/2019
Residencia Santa Cruz,Calle,Reina doña Juana,2,47111,Villalar de los Comuneros,983 78 89 32,Pública local,60,www.asfa21valladolid.com,"41,551059","-5,140649",04/04/2019
Centro asistencial San Roque,Calle,Ana María Janer,1,47600,Villalón de Campos,983 74 01 74,Privada,86,www.residenciavillalon.es,"42,093951","-5,039445",04/04/2019
Residencia Montes Torozos,Calle,Toribio Díez,1,47620,Villanubla,983 56 07 74,Privada,91,www.montestorozos.es,"41,697149","-4,834385",04/04/2019
Residencia Santo Domingo y Santa Eloísa,Plaza,de Justa Francos,1,47676,Villavicencio de los Caballeros,983 48 61 51,Privada,58,,"42,059676","-5,236316",03/04/2019
Plaza Real,Calle,Cañadón,50,47610,Zaratán,983 07 40 74,Privada,168,www.residenciaplazareal.com,"41,655279","-4,782972",19/07/2017
Residencia de ancianos Santa Ana,Plaza,Constitución,4,47610,Zaratán,983 37 47 33,Privada,21,www.ressantaana.com,"41,659146","-4,784283",03/04/2019
